scientific_name;genus;specific_epithet;species_author;collector_id;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;huh_name;geo_col;wiki_url;specificEpithet;orig_recby;orig_detby;country_iso3;sp_idx;status;accepted_name;ipni_species_author;ipni_no
Stelechocarpus Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Wilde, WJ de;"19866, Wilde, WJJO de; Wilde-Duyfjes, BEE de  19866 ";;19866;;0;10;7;1985;nan, nan;<NA>;;;;ID;Indonesia;0;Atjeh Province. Fourth tour in S.Atjeh to explore lowland forest in or adjacent to the S. and SW. parts of the Gunung Leuser National Park. Kloët nature reserve, S. Kloët, along the Krung (=River) Lembang/vicinity of Pucuk Lembang.;0;97.42;3.08;US, <NA>;US, Botany;US3245886, L1770276;US 3245886, L.1770276;Wilde;Wilde, WJ de;<NA>;<NA>;;;;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Wilde, WJ de;"20381, Wilde, WJJO de; Wilde-Duyfjes, BEE de  20381 ";;20381;;0;27;7;1985;nan, Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Atjeh province. Fourth tour in S. Atjeh to explore lowland forest in or adjacent to the S. and SW. parts of the Gunung Leuser National Park. Middle Alas River (Lae Sauraya) area, c. 15 km N. of Gelombang, S. of Bengkong River.;0;97.95;2.92;US, <NA>;US, Botany;US3132972, L1770283;US 3132972, L.1770283;Wilde;Wilde, WJ de;<NA>;<NA>;;;;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Wirawan, N;Wirawan, N  62 ;Wirawan;62;;0;25;12;1963;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;SW Java, Udjung Kulong NR, Mt. Pajung;0;105.266667;-6.816667;<NA>;Botany;L1770235;L.1770235;Wirawan;Wirawan, Nengah;Indonesia;0;0;Wirawan N;Heusden ECH van;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;burahol;0;0;Molino, JF;;;nan;;0;15;12;1987;Molino, nan;<NA>;;;;ID;Indonesia;0;<NA>;0;100.73;-0.316;UM, UM;MPU, MPU;MPU903342, MPU1334896;MPU903342, MPU1334896;Molino;Molino, JF;;;;;;IDN;Stelechocarpus burahol;ACCEPTED;Stelechocarpus burahol;(Blume) Hook.f. & Thomson;https://ipni.org/n/75160-1
Stelechocarpus cauliflorus (Scheff.) R.E.Fr.;Stelechocarpus;cauliflorus;0;0;Balgooy, MMJ van;"Balgooy, MMJ van; Setten, AK van  5689 , Balgooy, MMJ van; Setten, AK van  5689 , Balgooy, MMJ van; Setten, AK van  5689 , Balgooy, MMJ van; Setten, AK van  5689 , Balgooy, MMJ van; Setten, AK van  5689 , Balgooy, MMJ van; Setten, AK van  5689 ";Balgooy;5689;;0;8;7;1986;nan, nan, nan, nan, nan, nan;<NA>;;;;ID;Indonesia;0;<NA>;0;106.79130000000002;-6.5897;<NA>, <NA>, <NA>, <NA>, <NA>, <NA>;Botany, Botany, Botany, Botany, Botany, Botany;L0299455, U1081087, U0269942, L1052801, L1052800, L0772368;L  0299455, U.1081087, U  0269942, L.1052801, L.1052800, L  0772368;Balgooy;Balgooy, Max Michael Josephus van;Netherlands, Papua New Guinea;0;;;;IDN;Stelechocarpus cauliflorus;ACCEPTED;Stelechocarpus cauliflorus;(Scheff.) R.E.Fr.;https://ipni.org/n/75162-1
Stelechocarpus cauliflorus (Scheff.) R.E.Fr.;Stelechocarpus;cauliflorus;0;0;Burley, JS;"Burley, JS; et al.  3013 ";Burley;3013;;0;27;6;1989;Burley, JS;1989-11-01T00:00:00;1;11;1989;ID;Indonesia;0;W Kalimantan Province, G. Bentuang area, 10-15km N of Masa village;0;110.249738;0.876948;<NA>;Botany;L1770187;L.1770187;Burley;Burley, John Stuart;Indonesia, United States of America;0;0;"Burley JS; et al.";Burley JS;IDN;Stelechocarpus cauliflorus;ACCEPTED;Stelechocarpus cauliflorus;(Scheff.) R.E.Fr.;https://ipni.org/n/75162-1
Stelechocarpus cauliflorus (Scheff.) R.E.Fr.;Stelechocarpus;cauliflorus;0;0;Endert, FH;Endert, FH  5133 , Endert, FH  5133 ;Endert;5133;;0;22;11;1925;Heusden, ECH van, Heusden, ECH van;<NA>;;;;ID;Indonesia;0;"Indonesia. Central East Borneo; W. Koetai; no. 43 Kombeng.";0;116.5;0.0;<NA>, <NA>;Botany, Botany;L1770209, L1770208;L.1770209, L.1770208;Endert;Endert, Frederik Hendrik;Indonesia;0;;;;IDN;Stelechocarpus cauliflorus;ACCEPTED;Stelechocarpus cauliflorus;(Scheff.) R.E.Fr.;https://ipni.org/n/75162-1
Stelechocarpus cauliflorus (Scheff.) R.E.Fr.;Stelechocarpus;cauliflorus;0;0;Heel, WA van;Heel, WA van  97 , Heel, WA van  97 , Heel, WA van  97 ;Heel;97;;0;1;5;1969;nan, nan, nan;<NA>;;;;ID;Indonesia;0;Indonesia. Kebun Raya, Bogor.;0;106.78333300000001;-6.583333;<NA>, <NA>, <NA>;Botany, Botany, Botany;L1770189, L1770188, L0737458;L.1770189, L.1770188, L  0737458;Heel;Heel, W. A. van;Netherlands;0;;;;IDN;Stelechocarpus cauliflorus;ACCEPTED;Stelechocarpus cauliflorus;(Scheff.) R.E.Fr.;https://ipni.org/n/75162-1
Stelechocarpus cauliflorus (Scheff.) R.E.Fr.;Stelechocarpus;cauliflorus;0;0;Kessler, PJA;Kessler, PJA  116 , Kessler, PJA  116 ;Kessler;116;;0;11;12;1988;Kessler, PJA, Kessler, PJA;1989-09-01T00:00:00;1;9;1989;ID;Indonesia;0;Indonesia. Sumatera Utara, Deli Serdang, Sibolangit Gunung Tinya.;0;98.583333;3.333333;<NA>, <NA>;Botany, Botany;L1770226, L1770227;L.1770226, L.1770227;Kessler;Kessler, PJA;<NA>;<NA>;;;;IDN;Stelechocarpus cauliflorus;ACCEPTED;Stelechocarpus cauliflorus;(Scheff.) R.E.Fr.;https://ipni.org/n/75162-1
Stelechocarpus cauliflorus (Scheff.) R.E.Fr.;Stelechocarpus;cauliflorus;0;0;Kostermans, AJGH;Kostermans, AJGH  14062 , Kostermans, AJGH  14062 ;Kostermans;14062;;0;24;9;1957;Heusden, ECH van, Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. East Borneo, Berouw, Mt. Ilas Bungaan.;0;117.5;1.75;<NA>, <NA>;Botany, Botany;L1770206, L1770207;L.1770206, L.1770207;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;;;;IDN;Stelechocarpus cauliflorus;ACCEPTED;Stelechocarpus cauliflorus;(Scheff.) R.E.Fr.;https://ipni.org/n/75162-1
Stelechocarpus cauliflorus (Scheff.) R.E.Fr.;Stelechocarpus;cauliflorus;0;0;Kostermans, AJGH;Kostermans, AJGH  21249 ;Kostermans;21249;;0;12;10;1963;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesian East Borneo, Berau, Mt. Njapa on Kelai River;0;117.5;1.75;<NA>;Botany;L1770186;L.1770186;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;0;Kostermans AJGH;Heusden ECH van;IDN;Stelechocarpus cauliflorus;ACCEPTED;Stelechocarpus cauliflorus;(Scheff.) R.E.Fr.;https://ipni.org/n/75162-1
Stelechocarpus cauliflorus (Scheff.) R.E.Fr.;Stelechocarpus;cauliflorus;0;0;Kostermans, AJGH;Kostermans, AJGH  5219 ;Kostermans;5219;;0;15;6;1951;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;<NA>;0;118.416667;1.083333;<NA>;Botany;L1770205;L.1770205;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;0;Kostermans AJGH;Heusden ECH van;IDN;Stelechocarpus cauliflorus;ACCEPTED;Stelechocarpus cauliflorus;(Scheff.) R.E.Fr.;https://ipni.org/n/75162-1
Stelechocarpus cauliflorus (Scheff.) R.E.Fr.;Stelechocarpus;cauliflorus;0;0;Sidiyasa, K;"Sidiyasa, K; et al. Berau 1265 , Sidiyasa, K; et al. Berau 1265 ";Sidiyasa;1265;;0;17;5;1998;Kessler, PJA, Kessler, PJA;1998-11-01T00:00:00;1;11;1998;ID;Indonesia;0;East Kalimantan, P.T. Inhutani I Berau area. Along small stream near camp 35 from  Desa Labanan - Desa Kelai.;0;117.216667;1.9;<NA>, <NA>;Botany, Botany;L3724606, L0693282;L.3724606, L  0693282;Sidiyasa;Sidiyasa, K;<NA>;<NA>;;;;IDN;Stelechocarpus cauliflorus;ACCEPTED;Stelechocarpus cauliflorus;(Scheff.) R.E.Fr.;https://ipni.org/n/75162-1
Stelechocarpus cauliflorus (Scheff.) R.E.Fr.;Stelechocarpus;cauliflorus;0;0;Sinclair, J;Sinclair, J  10040 ;Sinclair;10040;;0;27;2;1959;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Indonesia. Hortus Bogoriensis, West Java.;0;106.7913;-6.5897;<NA>;Botany;L1770190;L.1770190;Sinclair;Sinclair, John F.;United States of America;0;0;Sinclair J;Heusden ECH van;IDN;Stelechocarpus cauliflorus;ACCEPTED;Stelechocarpus cauliflorus;(Scheff.) R.E.Fr.;https://ipni.org/n/75162-1
Stelechocarpus cauliflorus (Scheff.) R.E.Fr.;Stelechocarpus;cauliflorus;0;0;Smythies, BE;Smythies, BE S 13188 ;Smythies;13188;;0;29;8;1960;Heusden, ECH van;<NA>;;;;MY;Malaysia;0;Malaysia/Sarawak. Lundu, G. Berumput.;0;109.65;1.683333;<NA>;Botany;L1770204;L.1770204;Smythies;Smythies, BE;<NA>;<NA>;0;Smythies BE;Heusden ECH van;MYS;Stelechocarpus cauliflorus;ACCEPTED;Stelechocarpus cauliflorus;(Scheff.) R.E.Fr.;https://ipni.org/n/75162-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Ambriansyah;"Ambriansyah; Arifin, Z Berau 1508 ";Ambriansyah;1508;;0;8;5;1990;Kessler, PJA;1999-08-01T00:00:00;1;8;1999;ID;Indonesia;0;East Kalimantan, Berau, KM 3 from Labanan, plot 3 and 1, RKL I.;0;117.316667;2.1;<NA>;Botany;L1770089;L.1770089;Ambriansyah;Ambriansyah;Indonesia;0;0;"Ambriansyah; Arifin Z";Kessler PJA;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Balgooy, MMJ van;"Balgooy, MMJ van; Setten, AK van  5538 A, Balgooy, MMJ van; Setten, AK van  5538 A";Balgooy;5538;A;0;20;6;1986;Heusden, ECH van, Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Gn Palung Nature Reserve, c. 100 km S of Pontianak, W. Kalimantan.;0;110.1333;-1.216667;<NA>, <NA>;Botany, Botany;L1770087, L1770088;L.1770087, L.1770088;Balgooy;Balgooy, Max Michael Josephus van;Netherlands, Papua New Guinea;0;;;;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Hallier, JG;Hallier, JG  344 , Hallier, JG  344 ;Hallier;344;;0;1;1;1893;Heusden, ECH van, Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Archipel. Ind. Borneo, P. Lemoekoeka.;0;108.716667;0.75;<NA>, <NA>;Botany, Botany;L1770092, L1770093;L.1770092, L.1770093;Hallier;Hallier, JG;<NA>;<NA>;;;;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Koorders, SH;Koorders, SH  26844 b;Koorders;26844;b;0;5;2;1897;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Archipel. Ind. Java, Banjoemas, Noesa Kembangan.;0;106.796111;-6.199444;<NA>;Botany;L1770126;L.1770126;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;0;Koorders SH;Heusden ECH van;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Koorders, SH;Koorders, SH  33229 b;Koorders;33229;b;0;16;9;1900;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Archipel. Ind. Java, Banjoemas, Noesa Kembangan.;0;108.916667;-7.75;<NA>;Botany;L1770106;L.1770106;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;0;Koorders SH;Heusden ECH van;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Koorders, SH;Koorders, SH  33794 b;Koorders;33794;b;0;20;9;1900;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Archipel. Ind. Java, Banjoemas, Noesa Kembangan.;0;106.796111;-6.199444;<NA>;Botany;L1770119;L.1770119;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;0;Koorders SH;Heusden ECH van;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Koorders, SH;Koorders, SH  39683 b;Koorders;39683;b;0;16;4;1902;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Archipel. Ind. Java, Banjoemas, Noesa Kembangan.;0;108.916667;-7.75;<NA>;Botany;L1770107;L.1770107;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;0;Koorders SH;Heusden ECH van;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Koorders, SH;Koorders, SH  39690 b;Koorders;39690;b;0;24;4;1902;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Archipel. Ind. Java, Banjoemas, Noesa Kembangan.;0;108.916667;-7.75;<NA>;Botany;L1770108;L.1770108;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;0;Koorders SH;Heusden ECH van;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Koorders, SH;Koorders, SH  40224 ;Koorders;40224;;0;17;12;1902;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Archipel. Ind. Java. Banjoemas. Noesa Kembangan.;0;106.796111;-6.199444;<NA>;Botany;L1770113;L.1770113;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;0;Koorders SH;Heusden ECH van;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Koorders, SH;Koorders, SH  579 b;Koorders;579;b;0;5;12;1891;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Archipel. Ind. Java, Banjoemas, Noesa Kembangan.;0;106.796111;-6.199444;<NA>;Botany;L1770118;L.1770118;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;0;Koorders SH;Heusden ECH van;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Koorders, SH;Koorders, SH  623 b, Koorders, SH  623 b;Koorders;623;b;0;16;12;1891;nan, nan;<NA>;;;;ID;Indonesia;0;Archipel. Ind. Java. Banjaoemas, Noesa Kembangan.;0;106.796111;-6.199444;<NA>, <NA>;Botany, Botany;L1770122, L0776216;L.1770122, L  0776216;Koorders;Koorders, Sijfert Hendrik;Indonesia;0;;;;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Laumonier, Y;Laumonier, Y TFB 4095 ;Laumonier;4095;;0;20;2;1983;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Sungailasi - Sindang, Pesisir Selatan district, West Sumatra.;0;100.92;-1.42;<NA>;Botany;L1770143;L.1770143;Laumonier;Laumonier, Y.;Indonesia;0;0;Laumonier Y;Heusden ECH van;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Okada, H;Okada, H  3484 ;Okada;3484;;0;13;7;1981;nan;<NA>;;;;ID;Indonesia;0;<NA>;0;105.333333;-6.75;<NA>;Botany;U1081284;U.1081284;Okada;Okada, H;<NA>;<NA>;0;Okada H;<NA>;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Sinclair, J;Sinclair, J  10012 , Sinclair, J  10012 ;Sinclair;10012;;0;23;2;1959;Heusden, ECH van, Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Pulau Peutjang, Prov. Bantam, West Java.;0;105.25;-6.733333;<NA>, <NA>;Botany, Botany;L1770124, L1770125;L.1770124, L.1770125;Sinclair;Sinclair, John F.;United States of America;0;;;;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Soepadmo, E;Soepadmo, E  291 ;Soepadmo;291;;0;18;12;1961;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;West Java. Udjung Kulon Reserve, Peutjang Island.;0;105.333333;-6.75;<NA>;Botany;L1770103;L.1770103;Soepadmo;Soepadmo, E;<NA>;<NA>;0;Soepadmo E;Heusden ECH van;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla var. sumatrana Heusden;Trivalvaria;macrophylla;0;0;Steenis, CGGJ van;Steenis, CGGJ van  9743 ;Steenis;9743;;0;11;3;1937;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;"Archipel. Ind.: Sumatra; res. Atjeh, Gajolanden. Mt. Kemiri, east side, from bivouac Aloer to bivouac 1.";0;97.5;3.733333;<NA>;Botany;L1770062;L.1770062;Steenis;Steenis, Cornelis Gijsbert Gerrit Jan van;Australia (Country), Canada, Canary Islands, Greenland, India, Japan, Trinidad and Tobago;0;0;Steenis CGGJ van;Heusden ECH van;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Takeuchi, WN;"Takeuchi, WN; Sambas, E  18478 ";Takeuchi;18478;;0;14;6;2003;Kessler, PJA;2003-08-01T00:00:00;1;8;2003;ID;Indonesia;0;Indonesia, North Sumatra, inland (N-NW) of the town of Batangtoru, Kecamatan Batangtoru, Kabupaten Tapanuli selatan, Newmont Martabe Project site,  ridge above Gerhana Base;0;99.066667;1.55;<NA>;Botany;L3928323;L.3928323;Takeuchi;Takeuchi, Wayne N.;Papua New Guinea, United States of America;0;0;"Takeuchi WN; Sambas E";Kessler PJA;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Valeton, T;Valeton, T  145 ;Valeton;145;;0;17;11;1907;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Archip. Ind. Noesa Kembangan.;0;106.796111;-6.199444;<NA>;Botany;L1770142;L.1770142;Valeton;Valeton, Theodoric;Indonesia;0;0;Valeton T;Heusden ECH van;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Valeton, T;Valeton, T  5 ;Valeton;5;;0;;;;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Archipel. Ind. Java. Tjampea bij Buitenzorg.;0;106.700833;-6.554722;<NA>;Botany;L1770115;L.1770115;Valeton;Valeton, Theodoric;Indonesia;0;0;Valeton T;Heusden ECH van;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Vogel, EF de;Vogel, EF de  1406 , Vogel, EF de  1406 ;Vogel;1406;;0;26;6;1972;Heusden, ECH van, Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Ujung Kulon Nature Reserve, Pulau Peucang.;0;105.25;-6.733333;<NA>, <NA>;Botany, Botany;L1770104, L1770105;L.1770104, L.1770105;Vogel;de Vogel, Eduard Ferdinand;Brunei, Indonesia, Malaysia, Netherlands, Yugoslavia;0;;;;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  13475 , Wilde, WJJO de; Wilde-Duyfjes, BEE de  13475 ";Wilde;13475;;0;3;7;1972;Heusden, ECH van, Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Ketambe, valley of Lau Alas, near tributary of Lau Ketambe, c. 35km NW of Kutatjane.;0;97.6486;3.6831;<NA>, <NA>;Botany, Botany;L1770145, L1770144;L.1770145, L.1770144;Wilde;Wilde, WJJO de;<NA>;<NA>;;;;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  13876 ";Wilde;13876;;0;28;7;1972;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Ketambe, valley of Lau Alas, near tributary of Lau Ketambe, c. 35 km NW of Kutatjane.;0;97.6486;3.6831;<NA>;Botany;L1770131;L.1770131;Wilde;Wilde, WJJO de;<NA>;<NA>;0;"Wilde WJJO de; Wilde-Duyfjes BEE de";Heusden ECH van;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla var. sumatrana Heusden;Trivalvaria;macrophylla;0;0;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  14606 ";Wilde;14606;;0;7;2;1975;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Climbing Gunung Mamas, c. 2km SW from the mouth of Lau Ketambe, c. 30km NW of Kutatjane.;0;97.783333;3.566667;<NA>;Botany;L1770065;L.1770065;Wilde;Wilde, WJJO de;<NA>;<NA>;0;"Wilde WJJO de; Wilde-Duyfjes BEE de";Heusden ECH van;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla var. sumatrana Heusden;Trivalvaria;macrophylla;0;0;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  14610 ";Wilde;14610;;0;7;2;1975;Heusden, ECH van;<NA>;;;;ID;Indonesia;0;Climbing Gunung Mamas, c. 2km SW from the mouth of Lau Ketambe, c. 30km NW of Kutatjane.;0;97.783333;3.566667;<NA>;Botany;L1770064;L.1770064;Wilde;Wilde, WJJO de;<NA>;<NA>;0;"Wilde WJJO de; Wilde-Duyfjes BEE de";Heusden ECH van;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla var. sumatrana Heusden;Trivalvaria;macrophylla;0;0;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  14778 , Wilde, WJJO de; Wilde-Duyfjes, BEE de  14778 , 14778";Wilde;14778;;0;10;2;1975;Heusden, ECH van, Heusden, ECH van, nan;<NA>;;;;ID;Indonesia;0;Gunung Leuser Nature Reserve, Atjeh, North Sumatra.Climbing Gunung Mamas, c.5km SW from the mouth of Lau Ketambe, c.30km NW of Kutatjane.;0;97.783333;3.566667;<NA>, <NA>, K;Botany, Botany, Herbarium;L0038212, L0038211, K000691923;L  0038212, L  0038211, K000691923;Wilde;Wilde, WJJO de;<NA>;<NA>;;;;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  14820 , Wilde, WJJO de; Wilde-Duyfjes, BEE de  14820 ";Wilde;14820;;0;12;2;1975;Heusden, ECH van, Heusden, ECH van;<NA>;;;;ID;Indonesia;0;"Ketambe; valley of Lau Alas, near tributary of Lau Ketambe, c. 35 km NW of Kutatjane.";0;97.6486;3.6831;<NA>, <NA>;Botany, Botany;L1770146, L0190877;L.1770146, L  0190877;Wilde;Wilde, WJJO de;<NA>;<NA>;;;;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;macrophylla;0;0;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  16473 , Wilde, WJJO de; Wilde-Duyfjes, BEE de  16473 ";Wilde;16473;;0;19;4;1975;Heusden, ECH van, Heusden, ECH van;<NA>;;;;ID;Indonesia;0;"Ketambe; valley of Lau Alas, near tributary of Lau Ketambe, c. 35 km NW of Kutatjane.";0;97.6486;3.6831;<NA>, <NA>;Botany, Botany;L1770129, L0192130;L.1770129, L  0192130;Wilde;Wilde, WJJO de;<NA>;<NA>;;;;IDN;Trivalvaria macrophylla;ACCEPTED;Trivalvaria macrophylla;(Blume) Miq.;https://ipni.org/n/75222-1
