"scientific_name";"genus";"specific_epithet";"species_author";"collector_id";"recorded_by";"colnum_full";"prefix";"colnum";"sufix";"col_date";"col_day";"col_month";"col_year";"det_by";"det_date";"det_day";"det_month";"det_year";"country_id";"country";"continent";"locality";"coordinate_id";"ddlong";"ddlat";"institute";"herbarium_code";"barcode";"orig_bc";"coll_surname";"specificEpithet";"orig_recby";"orig_detby";"country_iso3";"global_id";"childData_id";"accSpecies_id";"colnum_fullprefix";"status";"accepted_name";"ipni_no";".val";".equ";".zer";".cap";".cen";".con";".gbf";".inst";".summary"
"Sageraea Dalzell";"Sageraea";"None";0;0;"Raes, N";"Raes, N; Risasmoko, A; Harley, RM; Slik, JWF; Hovenkamp, PH  654 , Raes, N; Risasmoko, A; Harley, RM; Slik, JWF; Hovenkamp, PH  654 , Raes, N; Risasmoko, A; Harley, RM; Slik, JWF; Hovenkamp, PH  654 , Raes, N; Risasmoko, A; Harley, RM; Slik, JWF; Hovenkamp, PH  654 ";"Raes";654;"";0;23;11;2005;"Kessler, PJA, Kessler, PJA, Kessler, PJA, Kessler, PJA";"2006-04-01T00:00:00";1;4;2006;"ID";"Indonesia";0;"Gunung Lampu, Lime-stone hill, N-side.";0;115.964;-1.593306;"<NA>, <NA>, <NA>, <NA>";"Botany, Botany, Botany, Botany";"L1770320, L1770318, L1770319, L1770321";"L.1770320, L.1770318, L.1770319, L.1770321";"Raes";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Uvaria L.";"Uvaria";"nan";0;0;"Raes, N";"Raes, N; Risasmoko, A; Harley, RM; Slik, JWF; Hovenkamp, PH  655 ";"Raes";655;"";0;23;11;2005;"Raes, N";"2005-12-23T00:00:00";23;12;2005;"ID";"Indonesia";0;"Gunung Lampu, Lime-stone hill, N-side.";0;115.964;-1.593306;"<NA>";"Botany";"L1768278";"L.1768278";"Raes";0;"Raes N; Risasmoko A; Harley RM; Slik JWF; Hovenkamp PH";"Raes N";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Goniothalamus macrophyllus (Blume) Hook.f. & Thomson";"Goniothalamus";"macrophyllus";0;0;"Raes, N";"Raes, N; et al.  665 , Raes, N; et al.  665 ";"Raes";665;"";0;25;11;2005;"Arbainsyah, Arbainsyah";"2006-05-01T00:00:00";1;5;2006;"ID";"Indonesia";0;"<NA>";0;115.966667;-1.6;"<NA>, <NA>";"Botany, Botany";"L1765490, L0778599";"L.1765490, L  0778599";"Raes";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Uvaria L.";"Uvaria";"None";0;0;"Raes, N";"Raes, N; Risasmoko, A; Harley, RM; Slik, JWF; Hovenkamp, PH  682 , Raes, N; Risasmoko, A; Harley, RM; Slik, JWF; Hovenkamp, PH  682 , Raes, N; Risasmoko, A; Harley, RM; Slik, JWF; Hovenkamp, PH  682 , Raes, N; Risasmoko, A; Harley, RM; Slik, JWF; Hovenkamp, PH  682 , Raes, N; Risasmoko, A; Harley, RM; Slik, JWF; Hovenkamp, PH  682 ";"Raes";682;"";0;26;11;2005;"Raes, N, Raes, N, Raes, N, Raes, N, Raes, N";"2006-01-04T00:00:00";4;1;2006;"ID";"Indonesia";0;"Ridge south of sungai Prayan.";0;115.977944;-1.612278;"<NA>, <NA>, <NA>, <NA>, <NA>";"Botany, Botany, Botany, Botany, Botany";"L1768284, L1768285, L1768282, L1768283, L1768281";"L.1768284, L.1768285, L.1768282, L.1768283, L.1768281";"Raes";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Meiogyne cylindrocarpa (Burck) Heusden";"Meiogyne";"cylindrocarpa";0;0;"Raes, N";"Raes, N; et al.  706 b";"Raes";706;"b";0;NA;NA;NA;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Indonesia, Borneo, Mului.";0;115.983333;-1.433333;"<NA>";"Botany";"L3724658";"L.3724658";"Raes";0;"Raes N; et al.";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Popowia Endl.";"Popowia";"nan";0;0;"Raes, N";"Raes, N; et al.  706 a";"Raes";706;"a";0;30;11;2005;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Borneo, Mului.'Agathis'hill, 2nd summit, noth-west of camp Mului.";0;115.59;-1.26;"<NA>";"Botany";"L1763829";"L.1763829";"Raes";0;"Raes N; et al.";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Goniothalamus (Blume) Hook.f. & Thomson";"Goniothalamus";"nan";0;0;"Raes, N";"Raes, N; Risasmoko, A; Harley, RM; Slik, JWF; Hovenkamp, PH  728 ";"Raes";728;"";0;2;12;2005;"Kessler, PJA";"2006-04-01T00:00:00";1;4;2006;"ID";"Indonesia";0;"Base of Gunung Tibong approx. 4 km E of Mului village.";0;115.98075;-1.451806;"<NA>";"Botany";"L1765578";"L.1765578";"Raes";0;"Raes N; Risasmoko A; Harley RM; Slik JWF; Hovenkamp PH";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Mitrephora glabra Scheff.";"Mitrephora";"glabra";0;0;"Rahayu, NM";"Rahayu, NM  175 ";"Rahayu";175;"";0;29;5;1983;"Weerasooriya, AD";"1999-09-01T00:00:00";1;9;1999;"ID";"Indonesia";0;"Indonesia. Borneo (east), Kp. Ma'au, Long Iram.";0;115.766667;3.716667;"<NA>";"Botany";"L1757380";"L.1757380";"Rahayu";0;"Rahayu NM";"Weerasooriya AD";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Annonaceae";"<NA>";"nan";0;0;"Rahayu, NM";"Rahayu, NM; Maskuri  402 ";"Rahayu";402;"";0;17;12;1983;"Kessler, PJA";"2001-12-01T00:00:00";1;12;2001;"ID";"Indonesia";0;"Indonesia. Sumatera, Tomang Baru, Rimbo Panti, W. Sumatera.";0;100.066667;-0.333333;"<NA>";"Botany";"L1775638";"L.1775638";"Rahayu";0;"Rahayu NM; Maskuri";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Cananga odorata (Lam.) Hook.f. & Thomson";"Cananga";"odorata";0;0;"Ramadhanil";"Ramadhanil; Wiriadinata, H; Soejadi, A  308 , Ramadhanil; Wiriadinata, H; Soejadi, A  308 ";"Ramadhanil";308;"";0;21;5;2001;"Kessler, PJA, Kessler, PJA";"2001-11-01T00:00:00";1;11;2001;"ID";"Indonesia";0;"Indonesia, Sulawesi Tengahm Kamarora, Palolo, Lore Lindu National Park";0;120.1696;-1.209567;"<NA>, <NA>";"Botany, Botany";"L1753637, L1753638";"L.1753637, L.1753638";"Ramadhanil";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Goniothalamus (Blume) Hook.f. & Thomson";"Goniothalamus";"nan";0;0;"Ramadhanil";"Ramadhanil; Wiriadinata, H; Soejadi, A  390 ";"Ramadhanil";390;"";0;25;5;2001;"Kessler, PJA";"2001-11-01T00:00:00";1;11;2001;"ID";"Indonesia";0;"Indonesia, Sulawesi Tengah, Kulawi, Mataue, Lore Lindu National Park";0;119.90635;-1.452367;"<NA>";"Botany";"L1761443";"L.1761443";"Ramadhanil";0;"Ramadhanil; Wiriadinata H; Soejadi A";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Artabotrys R.Br.";"Artabotrys";"nan";0;0;"Ramadhanil";"Ramadhanil; Wiriadinata, H; Soejadi, A  391 ";"Ramadhanil";391;"";0;25;5;2001;"Kessler, PJA";"2001-11-01T00:00:00";1;11;2001;"ID";"Indonesia";0;"Indonesia, Sulawesi Tengah, Kulawi, Mataue, Lore Lindu National Park";0;119.90635;-1.452367;"<NA>";"Botany";"L1753468";"L.1753468";"Ramadhanil";0;"Ramadhanil; Wiriadinata H; Soejadi A";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Goniothalamus (Blume) Hook.f. & Thomson";"Goniothalamus";"nan";0;0;"Ramadhanil";"Ramadhanil; Wiriadinata, H; Soejadi, A  397 ";"Ramadhanil";397;"";0;25;5;2001;"Kessler, PJA";"2001-11-01T00:00:00";1;11;2001;"ID";"Indonesia";0;"Indonesia, Sulawesi Tengah, Kulawi, Mataue, Lore Lindu National Park";0;119.90635;-1.452367;"<NA>";"Botany";"L1761442";"L.1761442";"Ramadhanil";0;"Ramadhanil; Wiriadinata H; Soejadi A";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Meiogyne virgata (Blume) Miq.";"Meiogyne";"virgata";0;0;"Rameli, M";"Rameli, M  2462 ";"Rameli";2462;"";0;23;11;1920;"Heusden, ECH van";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"ZO Borneo, Goenoeng Boekit Besar";0;115.625819;-2.71059;"<NA>";"Botany";"L1765903";"L.1765903";"Rameli";0;"Rameli M";"Heusden ECH van";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Cananga odorata (Lam.) Hook.f. & Thomson";"Cananga";"odorata";0;0;"Ramlanto";"Ramlanto; Fanani, Z  154 , Ramlanto; Fanani, Z  154 ";"Ramlanto";154;"";0;11;4;1984;"Ramlanto, Ramlanto";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"South Celebes, Karabe, Malili";0;121.0948;-2.6351;"<NA>, <NA>";"Botany, Botany";"L1753660, L1753661";"L.1753660, L.1753661";"Ramlanto";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Artabotrys suaveolens (Blume) Blume";"Artabotrys";"suaveolens";0;0;"Ramlanto";"Ramlanto  444 ";"Ramlanto";444;"";0;26;12;1984;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Molucas, Ambon, G. Wapahuhu, Liang. [Ambon]";0;128.3;-3.516667;"<NA>";"Botany";"L1749642";"L.1749642";"Ramlanto";0;"Ramlanto";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Goniothalamus brevicuspis Miq.";"Goniothalamus";"brevicuspis";0;0;"Ramlanto";"Ramlanto; Fanani, Z  471 ";"Ramlanto";471;"";0;23;2;1985;"Kessler, PJA";"1995-10-01T00:00:00";1;10;1995;"ID";"Indonesia";0;"Central Celebes, Dako Mt., Lakatan, Toli-Toli";0;120.8169;1.0392;"<NA>";"Botany";"L1765332";"L.1765332";"Ramlanto";0;"Ramlanto; Fanani Z";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Popowia pisocarpa (Blume) Endl.";"Popowia";"pisocarpa";0;0;"Ramlanto";"Ramlanto; Fanani, Z  618 ";"Ramlanto";618;"";0;5;3;1985;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Central Celebes, Tinombala, Mt. Toli-Toli";0;120.8169;1.0392;"<NA>";"Botany";"L1759085";"L.1759085";"Ramlanto";0;"Ramlanto; Fanani Z";"Ramlanto; Ondidi S";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Goniothalamus (Blume) Hook.f. & Thomson";"Goniothalamus";"nan";0;0;"Ramlanto";"Ramlanto; Fanani, Z  632 ";"Ramlanto";632;"";0;5;3;1985;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Central Celebes, Nabalonan river, Tinombala, Toli-Toli";0;120.8373;0.6878;"<NA>";"Botany";"L1761445";"L.1761445";"Ramlanto";0;"Ramlanto; Fanani Z";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Cananga odorata (Lam.) Hook.f. & Thomson";"Cananga";"odorata";0;0;"Ramlanto";"Ramlanto; Fanani, Z  674 ";"Ramlanto";674;"";0;8;3;1985;"Kessler, PJA";"1988-10-01T00:00:00";1;10;1988;"ID";"Indonesia";0;"Central Celebes, G. Gindopo, Basidondo, Toli-toli";0;120.67893;0.748674;"<NA>";"Botany";"L1753659";"L.1753659";"Ramlanto";0;"Ramlanto; Fanani Z";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Anaxagorea luzonensis A.Gray";"Anaxagorea";"luzonensis";0;0;"Ramlanto";"Ramlanto  906 ";"Ramlanto";906;"";0;29;8;1986;"Ramlanto";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Bacan, Maluku Utara, Waya Mega, Kec. Labuha [Bacan]";0;127.483333;-0.616667;"<NA>";"Botany";"L1744534";"L.1744534";"Ramlanto";0;"Ramlanto";"Ramlanto";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia xanthopetala Merr.";"Anaxagorea";"javanica";0;0;"Ramos, M";"1705";"";1705;"";0;NA;NA;1920;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"<NA>";0;114.2787;-0.54;"NHMUK";"BOT";"BM000754105";"BM000754105";"Ramos";0;"Maximo Ramos";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Ellipeia Hook.f. & Thomson";"Uvaria";"chinensis";0;0;"Rant, A";"Rant, A  s.n. , Rant, A  s.n. , Rant, A  s.n. ";"Rant";NA;"";0;1;1;1924;"Meade, CV, Meade, CV, nan";"2000-07-01T00:00:00";1;7;2000;"ID";"Indonesia";0;"Indonesia. Java, Soerabaja.";0;112.666666666667;-7.28333333333333;"<NA>, <NA>, <NA>";"Botany, Botany, Botany";"L1760798, L1760757, L1760357";"L.1760798, L.1760757, L.1760357";"Rant";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Ellipeia Hook.f. & Thomson";"Uvaria";"nan";0;0;"Rant, A";"Rant, A  s.n. ";"Rant";NA;"";0;NA;NA;NA;"Meade, CV";"2000-07-01T00:00:00";1;7;2000;"ID";"Indonesia";0;"Indonesia. Madura, between Sampang and Raka.";0;113.333333;-7;"<NA>";"Botany";"L1760756";"L.1760756";"Rant";0;"Rant A";"Meade CV";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Marsypopetalum Scheff.";"Marsypopetalum";"nan";0;0;"Rappard, FW";"Rappard, FW  173 ";"Rappard";173;"";0;11;3;1950;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Java, Nusa Barung bij Djeroekbaai";0;113.333333;-8.466667;"<NA>";"Botany";"L1756764";"L.1756764";"Rappard";0;"Rappard FW";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE
"Marsypopetalum Scheff.";"Marsypopetalum";"nan";0;0;"Rappard, FW";"Rappard, FW  226 ";"Rappard";226;"";0;13;3;1950;"Kessler, PJA";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Java, Nusa Barung bij Djeroekbaai";0;113.333333;-8.466667;"<NA>";"Botany";"L1756765";"L.1756765";"Rappard";0;"Rappard FW";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE
"Maasia glauca (Hassk.) Mols, Kessler & Rogstad";"Maasia";"glauca";0;0;"Rastini";"Rastini  224 ";"Rastini";224;"";0;6;9;1960;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Bangka.";0;106;-2.25;"<NA>";"Botany";"L1756538";"L.1756538";"Rastini";0;"Rastini";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Uvaria L.";"Uvaria";"nan";0;0;"Razakamalala, R";"Razakamalala 7361";"Razakamalala";7361;"";0;17;12;2012;"nan";"2013-01-01T00:00:00";1;1;2013;"ID";"Indonesia";0;"Central Halmahera. Weda Bay. Ake Jira.";0;127.918639;0.613917;"MO";"MO";"MO100552355";"100552355";"Razakamalala";0;"Richard Razakamalala;Mary Merello;Tjut Bangun;Bahar Fabanyo";"I Rachman (BO)";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Orophea celebica (Blume) Miq.";"Orophea";"celebica";0;0;"Reinwardt, CGC";"Reinwardt, CGC  1525 , Reinwardt, CGC  1525 ";"Reinwardt";1525;"";0;1;10;1821;"Kessler, PJA, Kessler, PJA";"1983-02-01T00:00:00";1;2;1983;"ID";"Indonesia";0;"Celebes prope ?Cottobuna.";0;124.6333;0.8167;"<NA>, <NA>";"Botany, Botany";"L0038055, L0038056";"L  0038055, L  0038056";"Reinwardt";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Fissistigma latifolium (Dunal) Merr.";"Fissistigma";"latifolium";0;0;"Reinwardt, CGC";"Reinwardt, CGC  169 i";"Reinwardt";169;"i";0;NA;NA;NA;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Nusa Kambangan, Java";0;108.948611;-7.751111;"<NA>";"Botany";"L1754541";"L.1754541";"Reinwardt";0;"Reinwardt CGC";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE
"Orophea corymbosa (Blume) Miq.";"Orophea";"corymbosa";0;0;"Reinwardt, CGC";"Reinwardt, CGC  s.n. ";"Reinwardt";NA;"";0;NA;NA;NA;"Kessler, PJA";"1984-03-01T00:00:00";1;3;1984;"ID";"Indonesia";0;"Java.Tjerimai.";0;108.406944;-6.893056;"<NA>";"Botany";"L0038061";"L  0038061";"Reinwardt";0;"Reinwardt CGC";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Mitrella clementis (Merr.) I.M.Turner";"Mitrella";"clementis";0;0;"Reksodihardjo, S";"Reksodihardjo, S  103 ";"Reksodihardjo";103;"";0;26;5;1970;"Turner, IM";"2010-03-04T00:00:00";4;3;2010;"ID";"Indonesia";0;"E Kalimantan, Kutei Reserve, Teluk Kaba, North of Samarinda";0;117.15;-0.5;"<NA>";"Botany";"L1761874";"L.1761874";"Reksodihardjo";0;"Reksodihardjo S";"Turner IM";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Popowia hirta Miq.";"Popowia";"hirta";0;0;"Reksodihardjo, S";"Reksodihardjo, S  105 ";"Reksodihardjo";105;"";0;26;5;1970;"Ganesan, SK";"2011-10-01T00:00:00";1;10;2011;"ID";"Indonesia";0;"E. Kalimantan, Kutei Reserve. Teluk Kaba, N. of Samarinda.";0;117.15;-0.5;"<NA>";"Botany";"L1759535";"L.1759535";"Reksodihardjo";0;"Reksodihardjo S";"Ganesan SK";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Uvaria cordata (Dunal) Alston";"Uvaria";"littoralis";0;0;"Reksodihardjo, S";"Reksodihardjo, S  17 ";"Reksodihardjo";17;"";0;17;5;1970;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"E. Kalimantan. Kutei Reserve. N. of Samarinda.";0;117.6;0.4333;"<NA>";"Botany";"L0190841";"L  0190841";"Reksodihardjo";0;"Reksodihardjo S";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE
"Monoon lateriflorum (Blume) Miq.";"Polyalthia";"lateriflora";0;0;"Reksodihardjo, S";"Reksodihardjo, S  205 , Reksodihardjo, S  205 ";"Reksodihardjo";205;"";0;29;4;1967;"Xue, B, Xue, B";"2012-10-01T00:00:00";1;10;2012;"ID";"Indonesia";0;"SE West Irian, Merauke Distr. Maro R.";0;140.40613;-8.49958;"<NA>, <NA>";"Botany, Botany";"L1757989, L1757990";"L.1757989, L.1757990";"Reksodihardjo";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Goniothalamus phaeotrichus I.M.Turner & R.M.K.Saunders";"Goniothalamus";"phaeotrichus";0;0;"Reksodihardjo, S";"Reksodihardjo, S  22 , Reksodihardjo, S  22 ";"Reksodihardjo";22;"";0;17;5;1970;"Turner, IM, Turner, IM";"2010-10-01T00:00:00";1;10;2010;"ID";"Indonesia";0;"E. Kalimantan, Kutei Reserve Mea wan R., c. 10 km from Sengata R.";0;117.6;0.4333;"<NA>, <NA>";"Botany, Botany";"L1765450, L1765451";"L.1765450, L.1765451";"Reksodihardjo";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE
"Xylopia fusca Maingay ex Hook.f. & Thomson";"Xylopia";"fusca";0;0;"Reksodihardjo, S";"Reksodihardjo, S  396 ";"Reksodihardjo";396;"";0;8;6;1967;"nan";"<NA>";NA;NA;NA;"PG";"Papua New Guinea";0;"SE West Irian, Ingembit, road to Opka";0;141;-5.633333;"<NA>";"Botany";"L0196038";"L  0196038";"Reksodihardjo";0;"Reksodihardjo S";"<NA>";"PNG";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Xylopia fusca Maingay ex Hook.f. & Thomson";"Xylopia";"fusca";0;0;"Reksodihardjo, S";"Reksodihardjo, S  482 , Reksodihardjo, S  482 , Reksodihardjo, S  482 , Reksodihardjo, S  482 , Reksodihardjo, S  482 , Reksodihardjo, S  482 , Reksodihardjo, S  482 ";"Reksodihardjo";482;"";0;12;6;1967;"nan, nan, nan, nan, nan, nan, nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"SE West Irian, Jaat";0;140.99564;-5.89791;"<NA>, <NA>, <NA>, <NA>, <NA>, <NA>, <NA>";"Botany, Botany, Botany, Botany, Botany, Botany, Botany";"L4301758, L4301753, L4301754, L4301756, L4301755, L4301757, L0196039";"L.4301758, L.4301753, L.4301754, L.4301756, L.4301755, L.4301757, L  0196039";"Reksodihardjo";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE
"Mezzettia parviflora Becc.";"Mezzettia";"parviflora";0;0;"Reksodihardjo, S";"Reksodihardjo, S  648 ";"Reksodihardjo";648;"";0;16;2;1971;"Kessler, PJA";"1989-06-01T00:00:00";1;6;1989;"ID";"Indonesia";0;"S Sumatra, Kota Agung Distr.";0;104.416667;-5.383333;"<NA>";"Botany";"L1761764";"L.1761764";"Reksodihardjo";0;"Reksodihardjo S";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Uvaria lobbiana Hook.f. & Thomson";"Uvaria";"lobbiana";0;0;"Reksodihardjo, S";"Reksodihardjo, S  669 ";"Reksodihardjo";669;"";0;20;2;1971;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Indonesia. S Sumatra, Kota Agung Distr.";0;104.416667;-5.383333;"<NA>";"Botany";"L0049550";"L  0049550";"Reksodihardjo";0;"Reksodihardjo S";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Uvaria elmeri Merr.";"Uvaria";"monticola";0;0;"Reksodihardjo, S";"Reksodihardjo, S  721 , Reksodihardjo, S  721 , Reksodihardjo, S  721 ";"Reksodihardjo";721;"";0;14;6;1971;"nan, nan, nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"E. Kalimantan. Kutai Reserve, N. of Samarinda. Mentoko R.";0;117.15;-0.5;"<NA>, <NA>, <NA>";"Botany, Botany, Botany";"L0190742, L0190740, L0190741";"L  0190742, L  0190740, L  0190741";"Reksodihardjo";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
