scientific_name;genus;specific_epithet;species_author;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;orig_recby;orig_detby;country_iso3;status;accepted_name;ipni_no;colnum_fullprefix;region;geo_issues;.summary;tmp_det_date.1;expert_det;recby_regex;modified;scientific_name.1;colnum_fullprefix.1;region.1;collector_id;huh_name;geo_col;wiki_url;ipni_species_author;specificEpithet;tmp_det_date;sp_idx;summary
Uvaria scandens C.B.Rob.;Uvaria;monticola;<NA>;Elmer, Adolph Daniel Edward;17640;<NA>;17640;<NA>;<NA>;<NA>;<NA>;1917;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;"Named Geo. Feature: Maquiling (Mountain); Nearest Named Place: Mt. Makiling";<NA>;121.1942;14.1353;NHMUK;BOT;BM000632894;BM000632894;Elmer;Adolph Daniel Edward Elmer;;PHL;ACCEPTED;Uvaria monticola;https://ipni.org/n/75839-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;Miq.;;;Uvaria monticola;True
Uvaria scandens C.B.Rob.;Uvaria;monticola;<NA>;Williams, Robert Stratham;2764;<NA>;2764;<NA>;<NA>;5;5;1905;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Santa Cruz, S. E. Mindanao.;<NA>;125.372595;6.866478;NY;NY;NY59993;59993;Williams;R. S. Williams;;PHL;ACCEPTED;Uvaria monticola;https://ipni.org/n/75839-1;;;<NA>;;;<NA>;Williams, RS ;serafin_2023-05-10_09-01-44;;;;<NA>;Williams, Robert Stratham;Bolivia, Canada, Panama, Peru, Philippines, United States of America;<NA>;Miq.;;;Uvaria monticola;True
Uvaria scandens C.B.Rob.;Uvaria;monticola;<NA>;Williams, Robert Stratham;2764;<NA>;2764;<NA>;<NA>;5;5;1905;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Santa Cruz, S. E. Mindanao.;<NA>;125.372595;6.866478;NY;NY;NY59994;59994;Williams;R. S. Williams;;PHL;ACCEPTED;Uvaria monticola;https://ipni.org/n/75839-1;;;<NA>;;;<NA>;Williams, RS ;serafin_2023-05-10_09-01-44;;;;<NA>;Williams, Robert Stratham;Bolivia, Canada, Panama, Peru, Philippines, United States of America;<NA>;Miq.;;;Uvaria monticola;True
Uvaria peninsula Elmer;Uvaria;peninsula;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  16852 ;Elmer;16852;<NA>;<NA>;1;8;1916;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;<NA>;124.038611;12.701388;<NA>;Botany;U0000434;U  0000434;Elmer;Elmer ADE;;PHL;ACCEPTED;Uvaria peninsula;https://ipni.org/n/75886-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;Elmer;;;Uvaria peninsula;True
Uvaria peninsula Elmer;Uvaria;peninsula;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  16852 ;Elmer;16852;<NA>;<NA>;1;8;1916;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;<NA>;124.038611;12.701388;<NA>;Botany;L0195658;L  0195658;Elmer;Elmer ADE;;PHL;ACCEPTED;Uvaria peninsula;https://ipni.org/n/75886-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;Elmer;;;Uvaria peninsula;True
Uvaria rufa (Dunal) Blume;Uvaria;rufa;<NA>;Barbon, E. B.;"Barbon, EB; et al. PPI 22372 ";Barbon;22372;<NA>;<NA>;11;3;1996;<NA>;2002-05-22T00:00:00;22;5;2002;PH;Philippines;<NA>;Luzon, Bulacan, Angat Watershed Area, Norzagaray.;<NA>;121.166667;14.85;<NA>;Botany;L1768738;L.1768738;Barbon;"Barbon EB; et al.";;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;;;<NA>;;;<NA>;Barbon, EB;serafin_2023-05-10_09-01-44;;;;<NA>;Barbon, E. B.;Philippines;<NA>;(Hook.f. & Thomson) Merr.;;;Uvaria rufa;True
Uvaria rufa (Dunal) Blume;Uvaria;rufa;<NA>;Barbon, E. B.;"Barbon, EB; et al. PPI 18971 ";Barbon;18971;<NA>;<NA>;18;12;1995;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Luzon, Cagayan, Brgy. San Vicente, Palaui Island, Sta.Ana.;<NA>;122.133333;18.55;<NA>;Botany;L1768739;L.1768739;Barbon;"Barbon EB; et al.";;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;;;.con;;;<NA>;Barbon, EB;serafin_2023-05-10_09-01-44;;;;<NA>;Barbon, E. B.;Philippines;<NA>;(Hook.f. & Thomson) Merr.;;;Uvaria rufa;False
Uvaria rufa (Dunal) Blume;Uvaria;rufa;<NA>;Barbon, E. B.;"Barbon, EB; et al. PPI 22031 ";Barbon;22031;<NA>;<NA>;20;12;1995;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Luzon, Cagayan, Brgy. San Vicente, Palaui Island, Sta.Ana.;<NA>;122.133333;18.55;<NA>;Botany;L1768740;L.1768740;Barbon;"Barbon EB; et al.";;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;;;.con;;;<NA>;Barbon, EB;serafin_2023-05-10_09-01-44;;;;<NA>;Barbon, E. B.;Philippines;<NA>;(Hook.f. & Thomson) Merr.;;;Uvaria rufa;False
Uvaria rufa (Dunal) Blume;Uvaria;rufa;<NA>;Convocar, Pascual;Convocar, P PNH 2914 ;Convocar;2914;<NA>;<NA>;1;6;1947;<NA>;2002-05-22T00:00:00;22;5;2002;PH;Philippines;<NA>;Mt. Isarog, Camarines Sur Prov., Luzon.;<NA>;123.62166;14.097035;<NA>;Botany;L1768746;L.1768746;Convocar;Convocar P;;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;;;.con;;;<NA>;Convocar, P;serafin_2023-05-10_09-01-44;;;;<NA>;Convocar, Pascual;Philippines;<NA>;(Hook.f. & Thomson) Merr.;;;Uvaria rufa;False
Uvaria rufa (Dunal) Blume;Uvaria;rufa;<NA>;Domingo, D. C.;21676;<NA>;21676;<NA>;<NA>;<NA>;5;1914;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Luzon;<NA>;120.45;16.033333;CM;Botany;CM446409;CM446409;Domingo;Domingo, D.C.;;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;;;<NA>;;;<NA>;Domingo, DC;serafin_2023-05-10_09-01-44;;;;<NA>;Domingo, D. C.;Philippines;<NA>;(Hook.f. & Thomson) Merr.;;;Uvaria rufa;True
Uvaria rufa (Dunal) Blume;Uvaria;rufa;<NA>;Elmer, Adolph Daniel Edward;10313;<NA>;10313;<NA>;<NA>;<NA>;6;1908;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Dumaguete (Cuernos Mts.), Island of Negros;<NA>;123.3074;9.307;VT;<NA>;UVMVT102289;UVMVT102289;Elmer;Elmer, A.D.E.;;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Hook.f. & Thomson) Merr.;;;Uvaria rufa;True
Uvaria rufa (Dunal) Blume;Uvaria;rufa;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  17418 ;Elmer;17418;<NA>;<NA>;1;3;1917;Meade, CV;2000-07-01T00:00:00;1;7;2000;PH;Philippines;<NA>;Philippines, Montalban, Province of Rizal, Luzon.;<NA>;121.1417;14.7314;<NA>;Botany;U1074951;U.1074951;Elmer;Elmer ADE;Meade CV;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Hook.f. & Thomson) Merr.;;;Uvaria rufa;True
Uvaria rufa (Dunal) Blume;Uvaria;rufa;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  10313 ;Elmer;10313;<NA>;<NA>;1;6;1908;<NA>;2002-05-22T00:00:00;22;5;2002;PH;Philippines;<NA>;Philippines, Dumaguete (Cuernos Mts.), Province of Negros Oriental, Island of Negros.;<NA>;123.3;9.3;<NA>;Botany;L1768772;L.1768772;Elmer;Elmer ADE;;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Hook.f. & Thomson) Merr.;;;Uvaria rufa;True
Uvaria rufa (Dunal) Blume;Uvaria;rufa;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  17418 ;Elmer;17418;<NA>;<NA>;1;3;1917;Meade, CV;2000-07-01T00:00:00;1;7;2000;PH;Philippines;<NA>;Philippines, Montalban, Province of Rizal, Luzon.;<NA>;121.1417;14.7314;<NA>;Botany;L1768718;L.1768718;Elmer;Elmer ADE;Meade CV;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;(Hook.f. & Thomson) Merr.;;;Uvaria rufa;True
Uvaria rufa (Dunal) Blume;Uvaria;rufa;<NA>;Merrill, Elmer Drew;9605;<NA>;9605;<NA>;<NA>;<NA>;5;1913;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Silanga;<NA>;119.5558;11.0378;VT;<NA>;UVMVT102288;UVMVT102288;Merrill;Merrill, E.D.;;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;;;<NA>;;;<NA>;Merrill, ED;serafin_2023-05-10_09-01-44;;;;<NA>;Merrill, Elmer Drew;China, Indonesia, Malaysia, New Caledonia, Papua New Guinea, Philippines, United States of America;http://en.wikipedia.org/wiki/Elmer_Drew_Merrill;(Hook.f. & Thomson) Merr.;;;Uvaria rufa;True
Uvaria rufa (Dunal) Blume;Uvaria;rufa;<NA>;Merrill, Elmer Drew;Merrill, ED Sp. Blanc. 199 ;Merrill;199;<NA>;<NA>;1;5;1914;Meade, CV;2000-07-01T00:00:00;1;7;2000;PH;Philippines;<NA>;Philippines, Luzon, Pangasi Province, Umingan.;<NA>;120.8437;15.9273;<NA>;Botany;L1768719;L.1768719;Merrill;Merrill ED;Meade CV;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;;;<NA>;;;<NA>;Merrill, ED;serafin_2023-05-10_09-01-44;;;;<NA>;Merrill, Elmer Drew;China, Indonesia, Malaysia, New Caledonia, Papua New Guinea, Philippines, United States of America;http://en.wikipedia.org/wiki/Elmer_Drew_Merrill;(Hook.f. & Thomson) Merr.;;;Uvaria rufa;True
Uvaria rufa (Dunal) Blume;Uvaria;rufa;<NA>;Merrill, Elmer Drew;Merrill, ED  9605 ;Merrill;9605;<NA>;<NA>;1;5;1913;<NA>;2002-05-22T00:00:00;22;5;2002;PH;Philippines;<NA>;Philippines, Palawan, Silanga.;<NA>;119.5558;11.0378;<NA>;Botany;L1768774;L.1768774;Merrill;Merrill ED;;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;;;<NA>;;;<NA>;Merrill, ED;serafin_2023-05-10_09-01-44;;;;<NA>;Merrill, Elmer Drew;China, Indonesia, Malaysia, New Caledonia, Papua New Guinea, Philippines, United States of America;http://en.wikipedia.org/wiki/Elmer_Drew_Merrill;(Hook.f. & Thomson) Merr.;;;Uvaria rufa;True
Uvaria rufa (Dunal) Blume;Uvaria;rufa;<NA>;Ramos, Maximo;s.n.;s;<NA>;<NA>;<NA>;<NA>;7;1917;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Antipolo, Province of Rizal.;<NA>;120.62;16.42;NSW;NSW;NSW453614;NSW453614;Ramos;"Ramos, M.;Edaño, G.E.";;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;;;<NA>;;;<NA>;Ramos, M;serafin_2023-05-10_09-01-44;;;;<NA>;Ramos, Maximo;Malaysia, Philippines;<NA>;(Hook.f. & Thomson) Merr.;;;Uvaria rufa;True
Uvaria rufa (Dunal) Blume;Uvaria;rufa;<NA>;Ramos, Maximo;Ramos, M BS 41194 ;Ramos;41194;<NA>;<NA>;1;9;1922;Meade, CV;2000-07-01T00:00:00;1;7;2000;PH;Philippines;<NA>;Philippines, Busuanga Island.;<NA>;119.918888;12.159444;<NA>;Botany;L1768717;L.1768717;Ramos;Ramos M;Meade CV;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;;;<NA>;;;<NA>;Ramos, M;serafin_2023-05-10_09-01-44;;;;<NA>;Ramos, Maximo;Malaysia, Philippines;<NA>;(Hook.f. & Thomson) Merr.;;;Uvaria rufa;True
Uvaria rufa (Dunal) Blume;Uvaria;rufa;<NA>;Steiner, Mona Lisa [née Lindenberg];Steiner, ML PNH 36944 ;Steiner;36944;<NA>;<NA>;1;5;1956;<NA>;2002-05-22T00:00:00;22;5;2002;PH;Philippines;<NA>;Novaliches, Rizal Province, Luzon.;<NA>;121.034401;14.72204;<NA>;Botany;L1768747;L.1768747;Steiner;Steiner ML;;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;;;<NA>;;;<NA>;Steiner, ML;serafin_2023-05-10_09-01-44;;;;<NA>;Steiner, Mona Lisa [née Lindenberg];Philippines;<NA>;(Hook.f. & Thomson) Merr.;;;Uvaria rufa;True
Uvaria rufa (Dunal) Blume;Uvaria;rufa;<NA>;Vidal;Vidal y Soler, S  6 ;Vidal;6;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;2002-05-22T00:00:00;22;5;2002;PH;Philippines;<NA>;Philippines, Manila.;<NA>;120.9822;14.6042;<NA>;Botany;L1768771;L.1768771;Vidal;Vidal y Soler S;;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;;;.cap;;;<NA>;Vidal;serafin_2023-05-10_09-01-44;;;;<NA>;Vidal;<NA>;<NA>;(Hook.f. & Thomson) Merr.;;;Uvaria rufa;False
Uvaria stellata Merr.;Uvaria;stellata;<NA>;Elmer, Adolph Daniel Edward;6322;<NA>;6322;<NA>;<NA>;<NA>;5;1904;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Twin Peaks, Luzon.;<NA>;120.571832;16.294943;NY;NY;NY59996;59996;Elmer;A. D. E. Elmer;;PHL;SYNONYM;Uvaria concava;https://ipni.org/n/75947-1;;;<NA>;;;<NA>;Elmer, ADE ;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;Teijsm. & Binn.;;;Uvaria stellata;True
Uvaria zschokkei Elmer;Uvaria;zschokkei;<NA>;Elmer, Adolph Daniel Edward;7647;<NA>;7647;<NA>;<NA>;<NA>;5;1907;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Lucban, Tayabas, Luzon;<NA>;121.56088;14.118795;VT;<NA>;UVMVT102291;UVMVT102291;Elmer;Elmer, A.D.E.;;PHL;ACCEPTED;Uvaria zschokkei;https://ipni.org/n/76003-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;Elmer;;;Uvaria zschokkei;True
Uvaria zschokkei Elmer;Uvaria;zschokkei;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  7647 ;Elmer;7647;<NA>;<NA>;1;5;1907;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Lucban, Province Tayabas, Island Luzon.;<NA>;121.556944;14.113333;<NA>;Botany;L1768629;L.1768629;Elmer;Elmer ADE;;PHL;ACCEPTED;Uvaria zschokkei;https://ipni.org/n/76003-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;Elmer;;;Uvaria zschokkei;True
Uvaria zschokkei Elmer;Uvaria;zschokkei;<NA>;Elmer, Adolph Daniel Edward;Elmer, ADE  13274 ;Elmer;13274;<NA>;<NA>;1;7;1912;Kessler, PJA;2000-09-01T00:00:00;1;9;2000;PH;Philippines;<NA>;Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.;<NA>;125.534444;9.123611;<NA>;Botany;L0195692;L  0195692;Elmer;Elmer ADE;Kessler PJA;PHL;ACCEPTED;Uvaria zschokkei;https://ipni.org/n/76003-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;Elmer;;;Uvaria zschokkei;True
Uvaria subverrucosa Elmer;Uvaria;zschokkei;<NA>;Elmer, Adolph Daniel Edward;13274;<NA>;13274;<NA>;<NA>;<NA>;7;1912;Turner, IM;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Mount Urdaneta;<NA>;125.5375;9.1219;NHMUK;BOT;BM001121311;BM001121311;Elmer;Adolph Daniel Edward Elmer;Ian Mark Turner;PHL;ACCEPTED;Uvaria zschokkei;https://ipni.org/n/76003-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;Elmer;;;Uvaria zschokkei;True
Uvaria zschokkei Elmer;Uvaria;zschokkei;<NA>;Reynoso, Ernesto J.;"Reynoso, EJ; Romero, EM; Fuentes, RE PPI 3694 ";Reynoso;3694;<NA>;<NA>;21;11;1991;Pipoly, JJ;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Island: Luzon, Province: Camarines Norte, Bicol National Park.;<NA>;122.966667;13.916667;<NA>;Botany;U1074912;U.1074912;Reynoso;"Reynoso EJ; Romero EM; Fuentes RE";Pipoly JJ;PHL;ACCEPTED;Uvaria zschokkei;https://ipni.org/n/76003-1;;;<NA>;;;<NA>;Reynoso, EJ;serafin_2023-05-10_09-01-44;;;;<NA>;Reynoso, Ernesto J.;Philippines;<NA>;Elmer;;;Uvaria zschokkei;True
Uvaria zschokkei Elmer;Uvaria;zschokkei;<NA>;Reynoso, Ernesto J.;"Reynoso, EJ; Romero, EM; Fuentes, RE PPI 3683 ";Reynoso;3683;<NA>;<NA>;21;11;1991;Pipoly, JJ;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Island: Luzon, Province: Camarines Norte, Bicol National Park.;<NA>;122.966667;13.916667;<NA>;Botany;U1074914;U.1074914;Reynoso;"Reynoso EJ; Romero EM; Fuentes RE";Pipoly JJ;PHL;ACCEPTED;Uvaria zschokkei;https://ipni.org/n/76003-1;;;<NA>;;;<NA>;Reynoso, EJ;serafin_2023-05-10_09-01-44;;;;<NA>;Reynoso, Ernesto J.;Philippines;<NA>;Elmer;;;Uvaria zschokkei;True
Uvaria zschokkei Elmer;Uvaria;zschokkei;<NA>;Stone, Benjamin Clemens Masterman;"Stone, BC; et al. PPI 3740 ";Stone;3740;<NA>;<NA>;23;11;1991;Pipoly, JJ;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Island: Luzon, Province: Camarines Norte, Bicol National Park.;<NA>;122.966667;13.916667;<NA>;Botany;U1074913;U.1074913;Stone;"Stone BC; et al.";Pipoly JJ;PHL;ACCEPTED;Uvaria zschokkei;https://ipni.org/n/76003-1;;;<NA>;;;<NA>;Stone, BC;serafin_2023-05-10_09-01-44;;;;<NA>;Stone, Benjamin Clemens Masterman;Malaysia;<NA>;Elmer;;;Uvaria zschokkei;True
Xylopia dehiscens (Blanco) Merr.;Xylopia;blancoi;<NA>;Clark, Willard Weld;Forestry Bureau No. 998;Forestry;998;<NA>;<NA>;<NA>;<NA>;1904;Johnson, DM;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;<NA>;<NA>;123.106785;12.978439;NHMUK;BOT;BM013719495;BM013719495;Clark;William W. Clark;David Mark Johnson;PHL;SYNONYM;Xylopia dehiscens;https://ipni.org/n/76076-1;;;<NA>;;;<NA>;Clark, WW ;serafin_2023-05-10_09-01-44;;;;<NA>;Clark, Willard Weld;Philippines, United States of America;<NA>;(Blanco) Merr.;;;Xylopia blancoi;True
Xylopia dehiscens (Blanco) Merr.;Xylopia;blancoi;<NA>;Co, Leonardo Legaspi;Co, L  3563 ;Co;3563;<NA>;<NA>;24;5;1991;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Luzon: Isabela prov., Divilacan Municipality, Barangay Bicobian, slope of Tan-awan ridge, ca 15 km NW of Palalan Point.;<NA>;122.401389;17.235833;<NA>;Botany;L1775200;L.1775200;Co;Co L;;PHL;SYNONYM;Xylopia dehiscens;https://ipni.org/n/76076-1;;;.con;;;<NA>;Co, L;serafin_2023-05-10_09-01-44;;;;<NA>;Co, Leonardo Legaspi;Philippines;<NA>;(Blanco) Merr.;;;Xylopia blancoi;False
Xylopia dehiscens (Blanco) Merr.;Xylopia;blancoi;<NA>;Soejarto, Djaja Djendoel;"Soejarto, DD; Madulid, DA; Gaerlan, FJM; Sagcal, E; Ferdo, O  8640 ";Soejarto;8640;<NA>;<NA>;30;6;1994;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Palawan: Balabac island, Danglis trail from village to water tank.;<NA>;117.033333;7.983333;<NA>;Botany;L1775199;L.1775199;Soejarto;"Soejarto DD; Madulid DA; Gaerlan FJM; Sagcal E; Ferdo O";;PHL;SYNONYM;Xylopia dehiscens;https://ipni.org/n/76076-1;;;<NA>;;;<NA>;Soejarto, DD;serafin_2023-05-10_09-01-44;;;;<NA>;Soejarto, Djaja Djendoel;Colombia, Philippines;<NA>;(Blanco) Merr.;;;Xylopia blancoi;True
Xylopia dehiscens (Blanco) Merr.;Xylopia;blancoi;<NA>;Sulit, Mamerto D.;Phil. Nat. Herb. No. 12496;Phil;12496;<NA>;<NA>;<NA>;<NA>;1950;Johnson, DM;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Iraan Mountains;<NA>;118.440094;9.562034;NHMUK;BOT;BM000510760;BM000510760;Sulit;Mamerto D. Sulit;David Mark Johnson;PHL;SYNONYM;Xylopia dehiscens;https://ipni.org/n/76076-1;;;<NA>;;;<NA>;Sulit, MD ;serafin_2023-05-10_09-01-44;;;;<NA>;Sulit, Mamerto D.;Philippines;<NA>;(Blanco) Merr.;;;Xylopia blancoi;True
Xylopia dehiscens (Blanco) Merr.;Xylopia;blancoi;<NA>;Unknown;Unknown BF 27557 ;Unknown;27557;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Mindanao, Davao City.;<NA>;125.43333;7.316667;<NA>;Botany;L0733987;L  0733987;Unknown;Unknown;;PHL;SYNONYM;Xylopia dehiscens;https://ipni.org/n/76076-1;;;<NA>;;;<NA>;Unknown;serafin_2023-05-10_09-01-44;;;;<NA>;Unknown;<NA>;<NA>;(Blanco) Merr.;;;Xylopia blancoi;True
Xylopia dehiscens (Blanco) Merr.;Xylopia;blancoi;<NA>;Whitford, Harry Nichols;Whitford, HN FB 11696 ;Whitford;11696;<NA>;<NA>;1;8;1910;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Philippines, Luzon, Province of Laguna, Mt. Maquiling.;<NA>;121.19;14.135833;<NA>;Botany;L1775203;L.1775203;Whitford;Whitford HN;;PHL;SYNONYM;Xylopia dehiscens;https://ipni.org/n/76076-1;;;<NA>;;;<NA>;Whitford, HN;serafin_2023-05-10_09-01-44;;;;<NA>;Whitford, Harry Nichols;Brazil, Philippines, United States of America;<NA>;(Blanco) Merr.;;;Xylopia blancoi;True
Xylopia densifolia Elmer;Xylopia;densifolia;<NA>;Co, Leonardo Legaspi;Co, L  3590 ;Co;3590;<NA>;<NA>;25;5;1991;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Luzon: isabela prov., Divilacan Municipality, Aubarede peninsula, Lanay Spring, ca 17 km NNW of Pala Point.;<NA>;122.434167;17.267778;<NA>;Botany;L1775221;L.1775221;Co;Co L;;PHL;ACCEPTED;Xylopia densifolia;https://ipni.org/n/76114-1;;;.con;;;<NA>;Co, L;serafin_2023-05-10_09-01-44;;;;<NA>;Co, Leonardo Legaspi;Philippines;<NA>;Elmer;;;Xylopia densifolia;False
Xylopia densifolia Elmer;Xylopia;densifolia;<NA>;Co, Leonardo Legaspi;Collector Number: 3590;Collector;3590;<NA>;<NA>;25;5;1991;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Divilacan, Aubarede peninsula, Lanay Spring, ~17 km NNW of Pala Point;<NA>;122.438;17.2733;BPBM;BISH;BISH627220;627220;Co;Co, L.;;PHL;ACCEPTED;Xylopia densifolia;https://ipni.org/n/76114-1;;;.con;;;<NA>;Co, L;serafin_2023-05-10_09-01-44;;;;<NA>;Co, Leonardo Legaspi;Philippines;<NA>;Elmer;;;Xylopia densifolia;False
Xylopia densifolia Elmer;Xylopia;densifolia;<NA>;Elmer, Adolph Daniel Edward;12471;<NA>;12471;<NA>;<NA>;<NA>;5;1910;Johnson, DM;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Giting-Giting (Mountain);<NA>;122.566832;12.419425;NHMUK;BOT;BM000510721;BM000510721;Elmer;Adolph Daniel Edward Elmer;David Mark Johnson;PHL;ACCEPTED;Xylopia densifolia;https://ipni.org/n/76114-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;Elmer;;;Xylopia densifolia;True
Xylopia densifolia Elmer;Xylopia;densifolia;<NA>;Elmer, Adolph Daniel Edward;12471;<NA>;12471;<NA>;<NA>;<NA>;5;1910;<NA>;<NA>;<NA>;<NA>;<NA>;PH;Philippines;<NA>;Magallanes (Mt. Giting-Giting), Island of Sibuyan;<NA>;122.513512;12.491032;VT;<NA>;UVMVT102299;UVMVT102299;Elmer;Elmer, A.D.E.;;PHL;ACCEPTED;Xylopia densifolia;https://ipni.org/n/76114-1;;;<NA>;;;<NA>;Elmer, ADE;serafin_2023-05-10_09-01-44;;;;<NA>;Elmer, Adolph Daniel Edward;Indonesia, Philippines, United States of America;<NA>;Elmer;;;Xylopia densifolia;True
