scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby
Polyalthia Blume;Polyalthia;PH;Paluan, Mindoro;13.416;120.4623;Ramos, M;Ramos, M BS 39752 ;1;4;1921;nan;<NA>;<NA>;Botany;L.1759974;0;0;0;Ramos;;0;;;;0;0;0;L1759974;39752;;Ramos M;<NA>
Mitrephora (Blume) Hook.f. & Thomson;Mitrephora;PH;"Isl.: LuzonProv.: QuezonLoc.; Quezon National park, Atimonan";14.0;121.916667;Castro, M;"Castro, M; Barbon, EB; Garcia, HG PPI 22280 ";18;3;1996;Kessler, PJA;2000-10-01T00:00:00;<NA>;Botany;L.1762430;0;0;0;Castro;;0;1;10;2000;0;0;0;L1762430;22280;;"Castro M; Barbon EB; Garcia HG";Kessler PJA
Polyalthia Blume;Polyalthia;PH;Taytay, Bambanan, Mt. Capoas;10.825;119.517778;Reynoso, EJ;"Reynoso, EJ; Alvarez, RJ; Fuentes, RE PPI 11143 ";6;6;1993;Kessler, PJA;<NA>;<NA>;Botany;L.1759979;0;0;0;Reynoso;;0;;;;0;0;0;L1759979;11143;;"Reynoso EJ; Alvarez RJ; Fuentes RE";Kessler PJA
Desmos chinensis Lour.;Desmos;PH;Philippines: Palawan: On ridge above camp two towards Cleopatra Needle by rock overhang.;10.116667;118.966667;Argent, GCG;"Argent, GCG; et al. PPI 25407 ";21;1;1998;nan;<NA>;<NA>;Botany;L.1760339;0;0;0;Argent;;0;;;;0;0;0;L1760339;25407;chinensis;"Argent GCG; et al.";<NA>
Popowia pisocarpa (Blume) Endl.;Popowia;PH;Isl. SamarProv: SamarLoc: Mt. Sohoton Natural Bridge National Park, Basey;11.616667;125.416667;Barbon, EB;"Barbon, EB; Garcia, HG; Sagcal, E PPI 5831 ";2;2;1992;Kessler, PJA;2000-10-01T00:00:00;<NA>;Botany;L.1759063;0;0;0;Barbon;;0;1;10;2000;0;0;0;L1759063;5831;pisocarpa;"Barbon EB; Garcia HG; Sagcal E";Kessler PJA
Mitrephora (Blume) Hook.f. & Thomson;Mitrephora;PH;Philippines, Negros Island, Province, Negros Occidental, Canlaon National Park, Brgy. Minuyan.;10.4318;123.1418;Stone, BC;"Stone, BC; et al. PPI 6177 ";19;3;1992;nan;<NA>;<NA>;Botany;L.1762423;0;0;0;Stone;;0;;;;0;0;0;L1762423;6177;;"Stone BC; et al.";<NA>
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;Luzon, Cagayan, Claveria, Brgy. Kilkiling, Taggat Watershed Area.;18.6;121.033333;Garcia, HG;"Garcia, HG; Fuentes, RE; Romero, EM PPI 18125 ";28;7;1995;Mols, JB;2000-08-01T00:00:00;<NA>;Botany;L.1758787;0;0;0;Garcia;;0;1;8;2000;0;0;0;L1758787;18125;ophthalmicus;"Garcia HG; Fuentes RE; Romero EM";Mols JB
Monoon mindanaense (Elmer) B.Xue & R.M.K.Saunders;Enicosanthum;PH;"Philippines, Palawan, Pto. Princesa, Irawan River Valley at Irawan River below Tatanarom, northern lower slopes of Mt. Beaufort.9.50 N; 118.40 E; 200 m alt.";9.833333;118.666667;Soejarto, DD;"Soejarto, DD; et al.  9139 ";28;3;1995;Nurmawati, S;2017-08-01T00:00:00;<NA>;Botany;L.1759975;0;0;0;Soejarto;;0;1;8;2017;0;0;0;L1759975;9139;mindanaense;"Soejarto DD; et al.";Nurmawati S
Polyalthia Blume;Polyalthia;PH;Samar, Paranas Municip., Bgy. Lokilokon, S side of Catbalogan-Borongan road;11.966667;124.716667;Soejarto, DD;"Soejarto, DD; et al.  7905 ";;;;nan;<NA>;<NA>;Botany;L.1759990;0;0;0;Soejarto;;0;;;;0;0;0;L1759990;7905;;"Soejarto DD; et al.";<NA>
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;"Philippines, Mindoro, North Coast, Subaan River inland from San Teodoro, c. 13.26 N; 121.01 E.";13.433333;121.016667;Coode, MJE;Coode, MJE  5428 ;20;4;1986;Mols, JB;<NA>;<NA>;Botany;L.1758772;0;0;0;Coode;;0;;;;0;0;0;L1758772;5428;ophthalmicus;Coode MJE;Mols JB
Mitrephora (Blume) Hook.f. & Thomson;Mitrephora;PH;Alabat, Quezon, Brgy. Bacong, Alaban (Mt. Camagon);14.142456;122.031546;Gaerlan, FJM;"Gaerlan, FJM; Romero, EM PPI 23565 ";20;3;1996;Kessler, PJA;1999-05-01T00:00:00;<NA>;Botany;L.1762429;0;0;0;Gaerlan;;0;1;5;1999;0;0;0;L1762429;23565;;"Gaerlan FJM; Romero EM";Kessler PJA
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;"Philippines, Mindoro, Paluan, c. 13.25 N; 120.28 E.";13.416667;120.466667;Ramos, M;Ramos, M BS 39527 ;1;4;1921;Mols, JB;<NA>;<NA>;Botany;L.1758779;0;0;0;Ramos;;0;;;;0;0;0;L1758779;39527;ophthalmicus;Ramos M;Mols JB
Polyalthia Blume;Polyalthia;PH;Philippines, Calauan.;14.1447;121.3152;Vidal;Vidal y Soler, S  945 ;;;;nan;<NA>;<NA>;Botany;L.1759986;0;0;0;Vidal;;0;;;;0;0;0;L1759986;945;;Vidal y Soler S;<NA>
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  17183 ;1;9;1916;Mols, JB;<NA>;<NA>;Botany;L.1758811;0;0;0;Elmer;;0;;;;0;0;0;L1758811;17183;ophthalmicus;Elmer ADE;Mols JB
Polyalthia Blume;Polyalthia;PH;Palawan: Brooke's Point, Addison Peak, southern slope.;8.833333;117.833333;Soejarto, DD;"Soejarto, DD; Fernando, O  7361 ";24;1;1991;Kessler, PJA;1991-10-01T00:00:00;<NA>;Botany;L.1759953;0;0;0;Soejarto;;0;1;10;1991;0;0;0;L1759953;7361;;"Soejarto DD; Fernando O";Kessler PJA
Polyalthia Blume;Polyalthia;PH;St. Paul's Bay, Mt. Bloomfield, lowlands to the SSE.;10.2;118.866667;Podzorski, AC;Podzorski, AC SMHI 2013 ;4;5;1984;nan;<NA>;<NA>;Botany;L.1759958;0;0;0;Podzorski;;0;;;;0;0;0;L1759958;2013;;Podzorski AC;<NA>
Desmos Lour.;Desmos;PH;Basilan.;6.7;121.966667;Hallier, JG;Hallier, JG  4560 ;26;1;1904;Kessler, PJA;1988-04-01T00:00:00;<NA>;Botany;L.1760611;0;0;0;Hallier;;0;1;4;1988;0;0;0;L1760611;4560;;Hallier JG;Kessler PJA
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;"Philippines, Luzon, Province Ilocos Norte, Bangui to Claveria, c. 18.32 N; 120.46 E.";18.533333;120.766667;Ramos, M;Ramos, M BS 33081 ;1;8;1918;Mols, JB;<NA>;<NA>;Botany;L.1758754;0;0;0;Ramos;;0;;;;0;0;0;L1758754;33081;ophthalmicus;Ramos M;Mols JB
Polyalthia Blume;Polyalthia;PH;Philippines, Manila.;14.6042;120.9822;Vidal;Vidal y Soler, S  946 ;;;;nan;<NA>;<NA>;Botany;L.1759987;0;0;0;Vidal;;0;;;;0;0;0;L1759987;946;;Vidal y Soler S;<NA>
Desmos cochinchinensis Lour.;Desmos;PH;Philippines, Palawan Province, Iraan Mountains, Aborlan.;9.528612;118.48546;Sulit, MD;Sulit, MD PNH 12541 ;1;5;1950;nan;<NA>;<NA>;Botany;L.1760229;0;0;0;Sulit;;0;;;;0;0;0;L1760229;12541;cochinchinensis;Sulit MD;<NA>
Desmos Lour.;Desmos;PH;Philippines, Magallanes (Mt. Giting-Giting), Province of Capiz, Island of Sibuyan.;12.416667;122.566667;Elmer, ADE;Elmer, ADE  12449 ;1;5;1910;Kessler, PJA;1988-04-01T00:00:00;<NA>;Botany;L.1760492;0;0;0;Elmer;;0;1;4;1988;0;0;0;L1760492;12449;;Elmer ADE;Kessler PJA
Mitrephora samarensis Merr.;Mitrephora;PH;"Philippines, Palawan, Municipality Puerto Princesa, Irawan, northern base of Mt. Beaufort at Tatanarom, eastern side of Irawan river, c. 9.50 N; 118.38 E.";9.833333;118.633333;Soejarto, DD;"Soejarto, DD; Reynoso, EJ; Sagcal, E; Edrada, R  7047 ";25;3;1990;Weerasooriya, AD;2001-03-01T00:00:00;<NA>;Botany;L.1762094;0;0;0;Soejarto;;0;1;3;2001;0;0;0;L1762094;7047;samarensis;"Soejarto DD; Reynoso EJ; Sagcal E; Edrada R";Weerasooriya AD
Artabotrys vidaliana Elmer;Artabotrys;PH;Lake Manguao (Danao), valley of stream leading into NNW bay of lake.;10.765833;119.548055;Podzorski, AC;Podzorski, AC SMHI 751 ;6;4;1986;nan;<NA>;<NA>;Botany;L.1760038;0;0;0;Podzorski;;0;;;;0;0;0;L1760038;751;vidaliana;Podzorski AC;<NA>
Monoon klemmei (Elmer) B.Xue & R.M.K.Saunders;Enicosanthum;PH;Philippines, Magallanes ( Mt. Giting-Giting ), Province of Capiz, Island of Sibuyan.;12.416667;122.566667;Elmer, ADE;Elmer, ADE  12565 ;1;5;1910;Nurmawati, S;2017-08-01T00:00:00;<NA>;Botany;L.1759992;0;0;0;Elmer;;0;1;8;2017;0;0;0;L1759992;12565;klemmei;Elmer ADE;Nurmawati S
Polyalthia Blume;Polyalthia;PH;Palawan Island, Municip. Nara, vicinity of Trident mine, Victoria Range.;9.383333;118.4;Soejarto, DD;"Soejarto, DD; Madulid, DA  6167 ";23;7;1988;nan;<NA>;<NA>;Botany;L.1759940;0;0;0;Soejarto;;0;;;;0;0;0;L1759940;6167;;"Soejarto DD; Madulid DA";<NA>
Polyalthia Blume;Polyalthia;PH;Philippines, Guimaras Island, Buenavista, Bo. San Pedro.;10.7;122.65;Sulit, MD;Sulit, MD PNH 11747 ;1;3;1950;nan;<NA>;<NA>;Botany;L.1759971;0;0;0;Sulit;;0;;;;0;0;0;L1759971;11747;;Sulit MD;<NA>
Mitrephora reflexa Merr.;Mitrephora;PH;Philippines. Luzon, Quezon National Park, between Pagbiloa and Atimonan.;13.983333;121.833333;Burley, JS;Burley, JS  60 ;3;4;1987;Weerasooriya, AD;2001-03-01T00:00:00;<NA>;Botany;L.1762152;0;0;0;Burley;;0;1;3;2001;0;0;0;L1762152;60;reflexa;Burley JS;Weerasooriya AD
Monoon Miq.;Monoon;PH;Polillo Island, Karlagan;15.000218;122.030482;Fox, RB;Fox, RB PNH 9042 ;2;12;1948;Nurmawati, S;2017-08-01T00:00:00;<NA>;Botany;L.1759970;0;0;0;Fox;;0;1;8;2017;0;0;0;L1759970;9042;;Fox RB;Nurmawati S
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;Philippines. Marinduque, Marinduque, Hawillan, So. Maulawin, Brgy. Dampulan, Torrijos.;13.783333;121.0;Romero, EM;"Romero, EM; Chavez, RV PPI 29081 ";26;10;1996;Mols, JB;2001-12-01T00:00:00;<NA>;Botany;L.1758760;0;0;0;Romero;;0;1;12;2001;0;0;0;L1758760;29081;ophthalmicus;"Romero EM; Chavez RV";Mols JB
Orophea Blume;Orophea;PH;Palawan, Brooke's Point, E of Addison's Peak;8.8;117.833333;Gaerlan, FJM;"Gaerlan, FJM; Sagcal, E PPI 142 ";25;1;1991;nan;<NA>;<NA>;Botany;L.1758827;0;0;0;Gaerlan;;0;;;;0;0;0;L1758827;142;;"Gaerlan FJM; Sagcal E";<NA>
Desmos chinensis Lour.;Desmos;PH;Philippines, Paragua.;9.3;118.3;Vidal;Vidal y Soler, S  1109 ;;;;nan;<NA>;<NA>;Botany;L.1760260;0;0;0;Vidal;;0;;;;0;0;0;L1760260;1109;chinensis;Vidal y Soler S;<NA>
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;"Philippines, Mindoro, San Teodoro, Sibuang R, Camp, c. 13.26 N; 121.01 E.";13.433333;121.016667;Ridsdale, CE;Ridsdale, CE  869 ;12;2;1985;Mols, JB;<NA>;<NA>;Botany;L.1758775;0;0;0;Ridsdale;;0;;;;0;0;0;L1758775;869;ophthalmicus;Ridsdale CE;Mols JB
Polyalthia Blume;Polyalthia;PH;"Philippines, Luzon: Sierra Madre Mtn. Range (E foothills), Isabela Prov., Palanan Municipality, Barangay San Isidro, hills NW of Sitio Diago, c. 1.5 km SSE of Palanan Point.17.07 N; 122.30 E; 10 m alt.";17.116667;122.5;Co, L;Co, L  3522 ;21;5;1991;nan;<NA>;<NA>;Botany;L.1759941;0;0;0;Co;;0;;;;0;0;0;L1759941;3522;;Co L;<NA>
Artabotrys vidaliana Elmer;Artabotrys;PH;Irawan R. valley head on lower slopes of Mt. Beaufort.;9.816667;118.633333;Podzorski, AC;Podzorski, AC SMHI 594 ;20;3;1984;nan;<NA>;<NA>;Botany;L.1760039;0;0;0;Podzorski;;0;;;;0;0;0;L1760039;594;vidaliana;Podzorski AC;<NA>
Polyalthia Blume;Polyalthia;PH;Palawan Island, Municip. Nara, vicinity of Trident mine, Victoria Range.;9.383333;118.4;Soejarto, DD;"Soejarto, DD; Madulid, DA  6167 ";23;7;1988;nan;<NA>;<NA>;Botany;L.1759950;0;0;0;Soejarto;;0;;;;0;0;0;L1759950;6167;;"Soejarto DD; Madulid DA";<NA>
Polyalthia Blume;Polyalthia;PH;Narra, Victoria Peaks, Trident Mining Company concession area.;9.26877;118.404298;Ridsdale, CE;Ridsdale, CE SMHI 1744 A;19;5;1984;Kessler, PJA;1989-08-01T00:00:00;<NA>;Botany;L.1759947;0;0;0;Ridsdale;A;0;1;8;1989;0;0;0;L1759947;1744;;Ridsdale CE;Kessler PJA
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;Visayas, Antique, Mt. Poras, Imparayan, Sibalom, Antique.;10.783333;123.166667;Reynoso, EJ;"Reynoso, EJ; et al. PPI 21036 ";26;7;1995;Mols, JB;2000-08-01T00:00:00;<NA>;Botany;L.1758791;0;0;0;Reynoso;;0;1;8;2000;0;0;0;L1758791;21036;ophthalmicus;"Reynoso EJ; et al.";Mols JB
Polyalthia Blume;Polyalthia;PH;North coast, Mindoro. Subaan River inland from San Teodoro.;13.433333;121.016667;Coode, MJE;Coode, MJE  5517 ;24;4;1986;nan;<NA>;<NA>;Botany;L.1759951;0;0;0;Coode;;0;;;;0;0;0;L1759951;5517;;Coode MJE;<NA>
Polyalthia Blume;Polyalthia;PH;Narra, Victoria Peaks, Trident Mining Company concession area.;9.26877;118.404298;Ridsdale, CE;Ridsdale, CE SMHI 1744 A;19;5;1984;Kessler, PJA;1989-08-01T00:00:00;<NA>;Botany;L.1759948;0;0;0;Ridsdale;A;0;1;8;1989;0;0;0;L1759948;1744;;Ridsdale CE;Kessler PJA
Haplostichanthus lanceolata (S.Vidal) Heusden;Haplostichanthus;PH;Luzon, Sorsogon, Mt. Bulusan National Park, Brgy. Inlagadian, Casiguran.;14.933333;120.733333;Garcia, HG;"Garcia, HG; et al. PPI 22875 ";31;10;1996;Kessler, PJA;2001-05-01T00:00:00;<NA>;Botany;L.1761488;0;0;0;Garcia;;0;1;5;2001;0;0;0;L1761488;22875;lanceolata;"Garcia HG; et al.";Kessler PJA
Orophea Blume;Orophea;PH;Polillo, Quezon, Burdeos, Brgy. Poblacion, So. Maalat.;14.833333;121.966667;Romero, EM;"Romero, EM; et al. PPI 15464 ";2;12;1995;Kessler, PJA;2000-07-01T00:00:00;<NA>;Botany;L.1758820;0;0;0;Romero;;0;1;7;2000;0;0;0;L1758820;15464;;"Romero EM; et al.";Kessler PJA
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;"Philippines, Mindoro, North Coast, Subaan River inland from San Teodoro, c. 13.26 N; 121.01 E.";13.433333;121.016667;Coode, MJE;Coode, MJE  5428 ;20;4;1986;Mols, JB;<NA>;<NA>;Botany;L.1758774;0;0;0;Coode;;0;;;;0;0;0;L1758774;5428;ophthalmicus;Coode MJE;Mols JB
Artabotrys vidaliana Elmer;Artabotrys;PH;Irawan R. valley head on lower slopes of Mt. Beaufort.;9.816667;118.633333;Podzorski, AC;Podzorski, AC SMHI 594 ;20;3;1984;nan;<NA>;<NA>;Botany;L.1760036;0;0;0;Podzorski;;0;;;;0;0;0;L1760036;594;vidaliana;Podzorski AC;<NA>
Desmos Lour.;Desmos;PH;Isl.: Luzon, Prov.: Camarines Sur. Baranga Guijalo.;13.796667;123.666667;Reynoso, EJ;"Reynoso, EJ; Sagcal, E; Fuentes, RE PPI 14734 ";;;;nan;<NA>;<NA>;Botany;L.1760488;0;0;0;Reynoso;;0;;;;0;0;0;L1760488;14734;;"Reynoso EJ; Sagcal E; Fuentes RE";<NA>
Polyalthia Blume;Polyalthia;PH;North coast, Mindoro. Subaan River inland from San Teodoro.;13.433333;121.016667;Coode, MJE;Coode, MJE  5517 ;24;4;1986;nan;<NA>;<NA>;Botany;L.1759952;0;0;0;Coode;;0;;;;0;0;0;L1759952;5517;;Coode MJE;<NA>
Popowia pisocarpa (Blume) Endl.;Popowia;PH;Visayas, Samar, Paranas, Campo Uno, Central Samar.;11.966667;124.716667;Reynoso, EJ;"Reynoso, EJ; et al. PPI 21894 ";1;5;1996;Kessler, PJA;2000-08-01T00:00:00;<NA>;Botany;L.1759056;0;0;0;Reynoso;;0;1;8;2000;0;0;0;L1759056;21894;pisocarpa;"Reynoso EJ; et al.";Kessler PJA
Polyalthia Blume;Polyalthia;PH;luzon, SorsogonMt. Bulusan National Park, Brgy. Inlagadian, Casiguran;14.933333;120.733333;Garcia, HG;"Garcia, HG; Fernando, L PPI 22780 ";27;10;1996;Kessler, PJA;2000-10-01T00:00:00;<NA>;Botany;L.1759972;0;0;0;Garcia;;0;1;10;2000;0;0;0;L1759972;22780;;"Garcia HG; Fernando L";Kessler PJA
Monoon barnesii (Merr.) B.Xue & R.M.K.Saunders;Polyalthia;PH;"Philippines, Luzon, Bataan, Morong, road cut to Natib Mt. above Morong River and above the Refugee camp.14.39 N; 120.18 E; 300 m. alt.";14.65;120.3;Soejarto, DD;"Soejarto, DD; Fernando, O  7775 ";5;7;1992;Nurmawati, S;2017-08-01T00:00:00;<NA>;Botany;L.1759955;0;0;0;Soejarto;;0;1;8;2017;0;0;0;L1759955;7775;barnesii;"Soejarto DD; Fernando O";Nurmawati S
Polyalthia Blume;Polyalthia;PH;Philippines, Bohol, Bohol, Logarita, Bilar.;9.7;124.1;Reynoso, EJ;"Reynoso, EJ; Alvarez, RJ; Fuentes, RE PPI 7864 ";29;3;1993;Kessler, PJA;<NA>;<NA>;Botany;L.1759932;0;0;0;Reynoso;;0;;;;0;0;0;L1759932;7864;;"Reynoso EJ; Alvarez RJ; Fuentes RE";Kessler PJA
Desmos chinensis Lour.;Desmos;PH;Philippines, Palawan, Taytay.;10.825;119.517778;Merrill, ED;Merrill, ED  9279 ;1;5;1913;Merrill, ED;1950-08-01T00:00:00;<NA>;Botany;L.1760342;0;0;0;Merrill;;0;1;8;1950;0;0;0;L1760342;9279;chinensis;Merrill ED;Merrill ED
Polyalthia Blume;Polyalthia;PH;Luzon, Bataan, Mt. Natib, So. Ulingan, Barangay Banawang, Mun. of Bagac.;14.7;120.4;Fuentes, RE;"Fuentes, RE; Rosa de la PPI 38780 ";18;12;1996;Kessler, PJA;2000-07-01T00:00:00;<NA>;Botany;L.1759935;0;0;0;Fuentes;;0;1;7;2000;0;0;0;L1759935;38780;;"Fuentes RE; Rosa de la";Kessler PJA
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;"Philippines, Palawan, Brooke's point, Addison Peak, S slope, c. 8.50 N; 117.50 E.";8.833333;117.833333;Soejarto, DD;"Soejarto, DD; Fernando, O  7362 ";24;1;1991;Mols, JB;<NA>;<NA>;Botany;L.1758782;0;0;0;Soejarto;;0;;;;0;0;0;L1758782;7362;ophthalmicus;"Soejarto DD; Fernando O";Mols JB
Polyalthia Blume;Polyalthia;PH;Taytay, Bambanan, Mt. Capoas;10.825;119.517778;Reynoso, EJ;"Reynoso, EJ; Alvarez, RJ; Fuentes, RE PPI 11143 ";6;6;1993;Kessler, PJA;<NA>;<NA>;Botany;L.1759980;0;0;0;Reynoso;;0;;;;0;0;0;L1759980;11143;;"Reynoso EJ; Alvarez RJ; Fuentes RE";Kessler PJA
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;"Philippines, Mindoro, San Teodoro, at and above Subaan R., c. 13.22 N; 121.00 E.";13.366667;121.0;Ridsdale, CE;Ridsdale, CE  1250 ;25;4;1986;nan;<NA>;<NA>;Botany;L.1758739;0;0;0;Ridsdale;;0;;;;0;0;0;L1758739;1250;ophthalmicus;Ridsdale CE;<NA>
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;"Philippines, Mindoro, North Coast, Subaan River inland from San Teodoro, c. 13.26 N; 121.01 E.";13.433333;121.016667;Coode, MJE;Coode, MJE  5428 ;20;4;1986;Mols, JB;<NA>;<NA>;Botany;L.1758773;0;0;0;Coode;;0;;;;0;0;0;L1758773;5428;ophthalmicus;Coode MJE;Mols JB
Mitrephora lanotan (Blanco) Merr.;Mitrephora;PH;Philippines. Luzon, Province of Ilocos Norte, Bangui.;18.5376;120.7671;Ramos, M;Ramos, M BS 27522 ;1;2;1917;Weerasooriya, AD;2001-03-01T00:00:00;<NA>;Botany;L.1757256;0;0;0;Ramos;;0;1;3;2001;0;0;0;L1757256;27522;lanotan;Ramos M;Weerasooriya AD
Haplostichanthus F.Muell.;Haplostichanthus;PH;Palawan, Palawan, Barangay Bundog, Municipality of Quezon.;9.033333;117.8;Pipoly, JJ;"Pipoly, JJ; Romero, EM; et al. PPI 38221 ";22;8;1996;Kessler, PJA;2000-09-01T00:00:00;<NA>;Botany;L.1761060;0;0;0;Pipoly;;0;1;9;2000;0;0;0;L1761060;38221;;"Pipoly JJ; Romero EM; et al.";Kessler PJA
Orophea Blume;Orophea;PH;Philippines, Palawan, Palawan, Mt. Cleopatra Ranges, So. Calabyog, Brgy. Tanabag, Puerto Princesa.;10.123333;118.986667;Reynoso, EJ;"Reynoso, EJ; Majaducon, RS PPI 24245 ";21;6;1996;Kessler, PJA;2000-04-01T00:00:00;<NA>;Botany;L.1758824;0;0;0;Reynoso;;0;1;4;2000;0;0;0;L1758824;24245;;"Reynoso EJ; Majaducon RS";Kessler PJA
Artabotrys vidaliana Elmer;Artabotrys;PH;Irawan R. valley head on lower slopes of Mt. Beaufort.;9.816667;118.633333;Podzorski, AC;Podzorski, AC SMHI 594 ;20;3;1984;nan;<NA>;<NA>;Botany;L.1760040;0;0;0;Podzorski;;0;;;;0;0;0;L1760040;594;vidaliana;Podzorski AC;<NA>
Monoon zamboangaense (Merr.) B.Xue & R.M.K.Saunders;Polyalthia;PH;Taytay municipality, between Calauag and Salder Point;10.825;119.517778;Podzorski, AC;Podzorski, AC SMHI 809 ;11;4;1984;Nurmawati, S;2017-08-01T00:00:00;<NA>;Botany;L.1759995;0;0;0;Podzorski;;0;1;8;2017;0;0;0;L1759995;809;zamboangaensis;Podzorski AC;Nurmawati S
Desmos chinensis Lour.;Desmos;PH;Puerto Princesa municipality Irawan R. valley head on the lower slopes of Mt. Beaufort.;9.8019;118.6991;Ridsdale, CE;Ridsdale, CE SMHI 1858 ;29;5;1984;nan;<NA>;<NA>;Botany;L.1760338;0;0;0;Ridsdale;;0;;;;0;0;0;L1760338;1858;chinensis;Ridsdale CE;<NA>
Desmos chinensis Lour.;Desmos;PH;Malangas, Zamboanga district, Mindanao.;7.619237;123.0255;Ramos, M;"Ramos, M; Edaño, GE BS 37234 ";1;10;1919;nan;<NA>;<NA>;Botany;L.1760340;0;0;0;Ramos;;0;;;;0;0;0;L1760340;37234;chinensis;"Ramos M; Edaño GE";<NA>
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;PH;Inland San Teodoro at & above Subaan R.;13.366667;121.0;Ridsdale, CE;Ridsdale, CE  1200 ;19;4;1984;Heusden, ECH van;<NA>;<NA>;Botany;L.1757055;0;0;0;Ridsdale;;0;;;;0;0;0;L1757055;1200;mindorensis;Ridsdale CE;Heusden ECH van
Polyalthia Blume;Polyalthia;PH;Mt. Can-ayong, Sitio Balikawang, Brgy. Barigodon Sur, San Andres.;12.518333;122.046667;Reynoso, EJ;"Reynoso, EJ; et al. PPI 24771 ";31;8;1996;nan;<NA>;<NA>;Botany;L.1759981;0;0;0;Reynoso;;0;;;;0;0;0;L1759981;24771;;"Reynoso EJ; et al.";<NA>
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;Philippines. Marinduque, Marinduque, Hawillan, So. Maulawin, Brgy. Dampulan, Torrijos.;13.783333;121.0;Romero, EM;"Romero, EM; Chavez, RV PPI 29012 ";26;10;1996;Mols, JB;2002-03-01T00:00:00;<NA>;Botany;L.1758761;0;0;0;Romero;;0;1;3;2002;0;0;0;L1758761;29012;ophthalmicus;"Romero EM; Chavez RV";Mols JB
Neo-Uvaria acuminatissima (Miq.) Airy Shaw;Neo-Uvaria;PH;Tawitawi, Sulu province.;5.2544;120.1559;Ramos, M;"Ramos, M; Edaño, GE BS 44063 ";1;7;1924;nan;<NA>;<NA>;Botany;L.1757908;0;0;0;Ramos;;0;;;;0;0;0;L1757908;44063;acuminatissima;"Ramos M; Edaño GE";<NA>
Monoon mindanaense (Elmer) B.Xue & R.M.K.Saunders;Enicosanthum;PH;Philippines, Palawan, Palawan, Mt. Cleopatra Ranges, So. Calabyog, Brgy. Tanabag, Puerto Princesa.;10.116667;118.983333;Reynoso, EJ;"Reynoso, EJ; Majaducon, RS PPI 24429 ";3;7;1996;Nurmawati, S;2017-08-01T00:00:00;<NA>;Botany;L.1759977;0;0;0;Reynoso;;0;1;8;2017;0;0;0;L1759977;24429;mindanaense;"Reynoso EJ; Majaducon RS";Nurmawati S
Polyalthia Blume;Polyalthia;PH;Polillo Island, Karlagan;15.000218;122.030482;Fox, RB;Fox, RB PNH 9160 ;12;1;1949;nan;<NA>;<NA>;Botany;L.1759969;0;0;0;Fox;;0;;;;0;0;0;L1759969;9160;;Fox RB;<NA>
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;Palawan, Palawan, Sumindap river, Brgy. Bundog, Muicipality of Quezon.;9.033333;117.8;Pipoly, JJ;"Pipoly, JJ; et al. PPI 38331 ";22;8;1996;Mols, JB;2000-06-01T00:00:00;<NA>;Botany;L.1758816;0;0;0;Pipoly;;0;1;6;2000;0;0;0;L1758816;38331;ophthalmicus;"Pipoly JJ; et al.";Mols JB
Popowia pisocarpa (Blume) Endl.;Popowia;PH;Cam. Keithley, Lake Lanao, Mindanao;7.883333;124.25;Clemens, MS;Clemens, MS  1007 ;1;4;1907;nan;<NA>;<NA>;Botany;L.1759062;0;0;0;Clemens;;0;;;;0;0;0;L1759062;1007;pisocarpa;Clemens MS;<NA>
Orophea Blume;Orophea;PH;Mt. Cleopatra Ranges, So. Calabayog, Brgy. Tanabag, Puerto Princesa;9.739167;118.735278;Reynoso, EJ;"Reynoso, EJ; et al. PPI 24335 ";28;6;1996;Kessler, PJA;1999-06-01T00:00:00;<NA>;Botany;L.1758830;0;0;0;Reynoso;;0;1;6;1999;0;0;0;L1758830;24335;;"Reynoso EJ; et al.";Kessler PJA
