scientificName;genus;countryID;locality;ddlat;ddlong;recordedBy;colNum_full;colDay;colMonth;colYear;detBy;detDate;institute;herbarium_code;orig_BC;specificEpithet;speciesAuthor;collectorID;prefix;sufix;colDate;detDay;detMonth;detYear;country;continent;coordinateID;barcode;colNum;ORIG_recBy;coll_surname;genus_old;specificEpithet_old
Uvaria excelsa (Hook.f. & Thomson) King;Uvaria;ID;Indonesia, Central Kalimantan, Barito Ulu and environs, off trail Jl. Banbang;-0.033333;114.1;Sidiyasa, K;Sidiyasa, K PBU 422 ;9;6;1990;Attanayake AMAS;2010-03-01T00:00:00;nan;Botany;L  0197339;excelsa;0;0;Sidiyasa;;0;0;0;0;0;0;0;L0197339;422;Sidiyasa K;Sidiyasa;Uvaria;excelsa
Polyalthia myristica I.M.Turner;Polyalthia;ID;"Indonesia, Borneo, C. Kalimantan, Barito Ulu.0.02 S; 114.06 E; 0 m alt.";-0.033333;114.1;Sidiyasa, K;Sidiyasa, K PBU 441 ;12;6;1990;Turner IM;2010-06-01T00:00:00;nan;Botany;L.1767017;myristica;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1767017;441;Sidiyasa K;Sidiyasa;Polyalthia;myristica
Polyalthia myristica I.M.Turner;Polyalthia;ID;"Indonesia, Borneo, C. Kalimantan, Barito Ulu.0.02 S; 114.06 E; 0 m alt.";-0.033333;114.1;Sidiyasa, K;Sidiyasa, K PBU 441 ;12;6;1990;Turner IM;2010-06-01T00:00:00;nan;Botany;L.1767016;myristica;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1767016;441;Sidiyasa K;Sidiyasa;Polyalthia;myristica
Pseuduvaria pamattonis (Miq.) Y.C.F.Su & R.M.K.Saunders;Pseuduvaria;ID;East Kalimantan, Sepaku area, PT. ITCI, Kenangan, Balikpapan.;-1.083333;116.7;Sidiyasa, K;Sidiyasa, K  460 ;9;11;1990;Su YCF;2004-06-01T00:00:00;nan;Botany;L.1764316;pamattonis;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1764316;460;Sidiyasa K;Sidiyasa;Pseuduvaria;pamattonis
Pseuduvaria pamattonis (Miq.) Y.C.F.Su & R.M.K.Saunders;Pseuduvaria;ID;East Kalimantan, Sepaku area, PT. ITCI, Kenangan, Balikpapan.;-1.083333;116.7;Sidiyasa, K;Sidiyasa, K  460 ;9;11;1990;Su YCF;2004-06-01T00:00:00;nan;Botany;L.1764317;pamattonis;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1764317;460;Sidiyasa K;Sidiyasa;Pseuduvaria;pamattonis
Phaeanthus splendens Miq.;Phaeanthus;ID;"Malesia, Indonesia, Kalimantan Timur, Sepaku Area, PT. ITCI, Kenangan, Balikpapan, c. 1.03 S; 116.21 E.";-1.05;116.35;Sidiyasa, K;Sidiyasa, K  485 ;10;11;1990;Mols JB;nan;nan;Botany;L.1758622;splendens;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1758622;485;Sidiyasa K;Sidiyasa;Phaeanthus;splendens
Phaeanthus splendens Miq.;Phaeanthus;ID;"Malesia, Indonesia, Kalimantan Timur, Sepaku Area, PT. ITCI, Kenangan, Balikpapan, c. 1.03 S; 116.21 E.";-1.05;116.35;Sidiyasa, K;Sidiyasa, K  485 ;10;11;1990;Mols JB;nan;nan;Botany;L.1758623;splendens;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1758623;485;Sidiyasa K;Sidiyasa;Phaeanthus;splendens
Fissistigma Griff.;Fissistigma;ID;"Indonesia, Borneo, Kalimantan Tengah, Base camp P.B.U. and environs, Joloi river0.02 S; 114.06 E; 0 m alt.";-0.033333;114.09999999999998;Sidiyasa, K;Sidiyasa, K PBU 513 ;15;6;1990;Kessler PJA;1998-01-01T00:00:00;nan;Botany;L.1754570;nan;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1754570;513;Sidiyasa K;Sidiyasa;Fissistigma;nan
Fissistigma Griff.;Fissistigma;ID;"Indonesia, Borneo, Kalimantan Tengah, Base camp P.B.U. and environs, Joloi river0.02 S; 114.06 E; 0 m alt.";-0.033333;114.09999999999998;Sidiyasa, K;Sidiyasa, K PBU 513 ;15;6;1990;Kessler PJA;1998-01-01T00:00:00;nan;Botany;L.1754571;nan;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1754571;513;Sidiyasa K;Sidiyasa;Fissistigma;nan
Fissistigma Griff.;Fissistigma;ID;"Indonesia, Borneo, Kalimantan Tengah, Base camp P.B.U. and environs, Joloi river0.02 S; 114.06 E; 0 m alt.";-0.033333;114.09999999999998;Sidiyasa, K;Sidiyasa, K PBU 513 ;15;6;1990;Kessler PJA;1998-01-01T00:00:00;nan;Botany;L  0197315;nan;0;0;Sidiyasa;;0;0;0;0;0;0;0;L0197315;513;Sidiyasa K;Sidiyasa;Fissistigma;nan
Polyalthia myristica I.M.Turner;Polyalthia;ID;Sepaku area, PT.ITCI, Kenangan, Balikpapan, East Kalimantan;-0.916666;116.766666;Sidiyasa, K;Sidiyasa, K  526 ;12;11;1990;Turner IM;2010-03-05T00:00:00;nan;Botany;L.1767008;myristica;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1767008;526;Sidiyasa K;Sidiyasa;Polyalthia;myristica
Polyalthia myristica I.M.Turner;Polyalthia;ID;Sepaku area, PT.ITCI, Kenangan, Balikpapan, East Kalimantan;-0.916666;116.766666;Sidiyasa, K;Sidiyasa, K  526 ;12;11;1990;Turner IM;2010-03-05T00:00:00;nan;Botany;L.1767009;myristica;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1767009;526;Sidiyasa K;Sidiyasa;Polyalthia;myristica
Monocarpia kalimantanensis Kessler;Monocarpia;ID;"Indonesia, Borneo, Kalimantan Timur, Pt. ITCI Kenangan, Sepaku area, c. 1.00 S; 116.46 E.";-1.0;116.766667;Sidiyasa, K;Sidiyasa, K  570 ;3;3;1991;Mols JB;1999-08-01T00:00:00;nan;Botany;L.1762281;kalimantanensis;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1762281;570;Sidiyasa K;Sidiyasa;Monocarpia;kalimantanensis
Monocarpia kalimantanensis Kessler;Monocarpia;ID;"Indonesia, Borneo, Kalimantan Timur, Pt. ITCI Kenangan, Sepaku area, c. 1.00 S; 116.46 E.";-1.0;116.766667;Sidiyasa, K;Sidiyasa, K  570 ;3;3;1991;Mols JB;1999-08-01T00:00:00;nan;Botany;L  0778724;kalimantanensis;0;0;Sidiyasa;;0;0;0;0;0;0;0;L0778724;570;Sidiyasa K;Sidiyasa;Monocarpia;kalimantanensis
Mitrella kentii (Blume) Miq.;Mitrella;ID;East Kalimantan, Arboretum area off PT. ITCI.;-1.25;116.75;Sidiyasa, K;Sidiyasa, K  600 ;18;12;1990;Kessler PJA;1991-05-01T00:00:00;nan;Botany;L.1757625;kentii;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1757625;600;Sidiyasa K;Sidiyasa;Mitrella;kentii
Mitrella kentii (Blume) Miq.;Mitrella;ID;East Kalimantan, Arboretum area off PT. ITCI.;-1.25;116.75;Sidiyasa, K;Sidiyasa, K  600 ;18;12;1990;Kessler PJA;1991-05-01T00:00:00;nan;Botany;L.1757626;kentii;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1757626;600;Sidiyasa K;Sidiyasa;Mitrella;kentii
Artabotrys lanuginosus Boerl.;Artabotrys;ID;PT. ITCI area, permanent growth and yield plot no.72-2.;-1.083333;116.7;Sidiyasa, K;Sidiyasa, K  668 ;26;2;1991;Turner IM;2008-11-01T00:00:00;nan;Botany;L.1749595;lanuginosus;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1749595;668;Sidiyasa K;Sidiyasa;Artabotrys;lanuginosus
Artabotrys lanuginosus Boerl.;Artabotrys;ID;PT. ITCI area, permanent growth and yield plot no.72-2.;-1.083333;116.7;Sidiyasa, K;Sidiyasa, K  668 ;26;2;1991;Turner IM;2008-11-01T00:00:00;nan;Botany;L.1749594;lanuginosus;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1749594;668;Sidiyasa K;Sidiyasa;Artabotrys;lanuginosus
Monoon congestum (Ridl.) B.Xue & R.M.K.Saunders;Polyalthia;ID;East Kalimantan, PT. ITCI area, permanent growth and yiel plot no. 72-8.;-1.25;116.75;Sidiyasa, K;Sidiyasa, K  678 ;27;2;1991;Nurmawati S;2017-08-01T00:00:00;nan;Botany;L.1764017;congesta;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1764017;678;Sidiyasa K;Sidiyasa;Polyalthia;congesta
Monoon congestum (Ridl.) B.Xue & R.M.K.Saunders;Polyalthia;ID;East Kalimantan, PT. ITCI area, permanent growth and yiel plot no. 72-8.;-1.25;116.75;Sidiyasa, K;Sidiyasa, K  678 ;27;2;1991;Nurmawati S;2017-08-01T00:00:00;nan;Botany;L  0197334;congesta;0;0;Sidiyasa;;0;0;0;0;0;0;0;L0197334;678;Sidiyasa K;Sidiyasa;Polyalthia;congesta
Fissistigma latifolium (Dunal) Merr.;Fissistigma;ID;East Kalimantan, Indonesia, Sepaku i, Jl. 2300, PT. ETCI area;-0.916666;116.766666;Sidiyasa, K;Sidiyasa, K  722 ;2;3;1991;Heusden ECH van;nan;nan;Botany;L.1754443;latifolium;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1754443;722;Sidiyasa K;Sidiyasa;Fissistigma;latifolium
Fissistigma latifolium (Dunal) Merr.;Fissistigma;ID;East Kalimantan, Indonesia, Sepaku i, Jl. 2300, PT. ETCI area;-0.916666;116.766666;Sidiyasa, K;Sidiyasa, K  722 ;2;3;1991;Heusden ECH van;nan;nan;Botany;L.1754444;latifolium;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1754444;722;Sidiyasa K;Sidiyasa;Fissistigma;latifolium
Uvaria ovalifolia var. borneensis Miq.;Uvaria;ID;East Kalimantan, Km 4 northern of wanariset.;-1.033333;117.033333;Sidiyasa, K;Sidiyasa, K  752 ;30;7;1991;Kessler PJA;nan;nan;Botany;L  0192516;littoralis;0;0;Sidiyasa;;0;0;0;0;0;0;0;L0192516;752;Sidiyasa K;Sidiyasa;Uvaria;littoralis
Uvaria ovalifolia var. borneensis Miq.;Uvaria;ID;East Kalimantan, Km 4 northern of wanariset.;-1.033333;117.033333;Sidiyasa, K;Sidiyasa, K  752 ;30;7;1991;Kessler PJA;nan;nan;Botany;L  0192517;littoralis;0;0;Sidiyasa;;0;0;0;0;0;0;0;L0192517;752;Sidiyasa K;Sidiyasa;Uvaria;littoralis
Friesodielsia biglandulosa (Blume) Steenis;Friesodielsia;ID;Wanariset I area, LBN plot, km 1.5, East Kalimantan;-0.983333;116.933333;Sidiyasa, K;Sidiyasa, K  775 ;23;9;1991;Turner IM;2008-10-01T00:00:00;nan;Botany;L.1754923;biglandulosa;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1754923;775;Sidiyasa K;Sidiyasa;Friesodielsia;biglandulosa
Friesodielsia biglandulosa (Blume) Steenis;Friesodielsia;ID;Wanariset I area, LBN plot, km 1.5, East Kalimantan;-0.983333;116.933333;Sidiyasa, K;Sidiyasa, K  775 ;23;9;1991;Turner IM;2008-10-01T00:00:00;nan;Botany;L.1754924;biglandulosa;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1754924;775;Sidiyasa K;Sidiyasa;Friesodielsia;biglandulosa
Xylopia elliptica Maingay ex Hook.f. & Thomson;Xylopia;ID;Sungai Wain Protected Forest, off km 15 Balikpapan-Samarinda.;-1.205555;116.811111;Sidiyasa, K;"Sidiyasa, K; et al.  818 ";11;1;1992;Johnson DM;2014-03-01T00:00:00;nan;Botany;L.1775150;elliptica;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1775150;818;"Sidiyasa K; et al.";Sidiyasa;Xylopia;elliptica
Xylopia elliptica Maingay ex Hook.f. & Thomson;Xylopia;ID;Sungai Wain Protected Forest, off km 15 Balikpapan-Samarinda.;-1.205555;116.811111;Sidiyasa, K;"Sidiyasa, K; et al.  818 ";11;1;1992;Johnson DM;2014-03-01T00:00:00;nan;Botany;L  0191441;elliptica;0;0;Sidiyasa;;0;0;0;0;0;0;0;L0191441;818;"Sidiyasa K; et al.";Sidiyasa;Xylopia;elliptica
Monocarpia euneura Miq.;Monocarpia;ID;Indonesia, Borneo, Kalimantan Timur, Samarinda-Bontang road, Lempake F.R.;-0.5;117.15;Sidiyasa, K;Sidiyasa, K  837 ;6;2;1992;Sidiyasa K;nan;nan;Botany;L.1762340;euneura;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1762340;837;Sidiyasa K;Sidiyasa;Monocarpia;euneura
Monocarpia euneura Miq.;Monocarpia;ID;Indonesia, Borneo, Kalimantan Timur, Samarinda-Bontang road, Lempake F.R.;-0.5;117.15;Sidiyasa, K;Sidiyasa, K  837 ;6;2;1992;Sidiyasa K;nan;nan;Botany;L.1762341;euneura;0;0;Sidiyasa;;0;0;0;0;0;0;0;L1762341;837;Sidiyasa K;Sidiyasa;Monocarpia;euneura
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;ID;Pulau Peutjang, Prov. Bantam, West Java.;-6.733333;105.25;Sinclair, J;Sinclair, J  10012 ;23;2;1959;Heusden ECH van;nan;nan;Botany;L.1770124;macrophylla;0;0;Sinclair;;0;0;0;0;0;0;0;L1770124;10012;Sinclair J;Sinclair;Trivalvaria;macrophylla
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;ID;Pulau Peutjang, Prov. Bantam, West Java.;-6.733333;105.25;Sinclair, J;Sinclair, J  10012 ;23;2;1959;Heusden ECH van;nan;nan;Botany;L.1770125;macrophylla;0;0;Sinclair;;0;0;0;0;0;0;0;L1770125;10012;Sinclair J;Sinclair;Trivalvaria;macrophylla
Polyalthia Blume;Polyalthia;ID;Indonesia, East Kalimantan, ITCI-consession, near Jalan 5800.;-0.85;116.316667;Slik, JWF;Slik, JWF ITPRIT1/ 2596 ;8;1;2002;Kessler PJA;2002-01-01T00:00:00;nan;Botany;L.1764033;nan;0;0;Slik;;0;0;0;0;0;0;0;L1764033;1;Slik JWF;Slik;Polyalthia;nan
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;Indonesia, East Kalimantan, ITCI-consession, near Jalan 5800.;-0.85;116.316667;Slik, JWF;Slik, JWF ITPRIT1/ 2631 ;9;1;2002;Kessler PJA;2002-01-01T00:00:00;nan;Botany;L.1758260;nan;0;0;Slik;;0;0;0;0;0;0;0;L1758260;1;Slik JWF;Slik;Polyalthia;cauliflora
Meiogyne Miq.;Meiogyne;ID;East Kalimantan, Berau district, km 16 from Labanan to Tanjung Redeb.;1.981733;117.25115;Slik, JWF;Slik, JWF BE2/ 782 ;6;5;1997;Chaowasku T;nan;nan;Botany;L.2106002;nan;0;0;Slik;;0;0;0;0;0;0;0;L2106002;2;Slik JWF;Slik;Meiogyne;nan
Meiogyne Miq.;Meiogyne;ID;East Kalimantan, Berau district, km 16 from Labanan to Tanjung Redeb.;1.981733;117.25115;Slik, JWF;Slik, JWF BE2/ 782 ;6;5;1997;Chaowasku T;nan;nan;Botany;L.2106001;nan;0;0;Slik;;0;0;0;0;0;0;0;L2106001;2;Slik JWF;Slik;Meiogyne;nan
Polyalthia rumphii (Blume ex Hensch.) Merr.;Meiogyne;ID;East Kalimantan, Samboja-Wanariset, km 3.8 along Samboja-Semoi road, along forest trail.;-0.990317;116.947967;Slik, JWF;Slik, JWF WA2/ 212 ;29;9;1997;Slik JWF;nan;nan;Botany;L.1767462;nan;0;0;Slik;;0;0;0;0;0;0;0;L1767462;2;Slik JWF;Slik;Hubera;rumphii
Polyalthia rumphii (Blume ex Hensch.) Merr.;Meiogyne;ID;East Kalimantan, Samboja-Wanariset, km 3.8 along Samboja-Semoi road.;-0.990317;116.947967;Slik, JWF;Slik, JWF WA2/ 119 ;29;9;1997;Slik JWF;nan;nan;Botany;L.1767463;nan;0;0;Slik;;0;0;0;0;0;0;0;L1767463;2;Slik JWF;Slik;Hubera;rumphii
Polyalthia rumphii (Blume ex Hensch.) Merr.;Meiogyne;ID;East Kalimantan, Samboja-Wanariset, km 3.8 along Samboja-Semoi road, along forest trail.;-0.990317;116.947967;Slik, JWF;Slik, JWF WA2/ 212 ;29;9;1997;Slik JWF;nan;nan;Botany;L.1767461;nan;0;0;Slik;;0;0;0;0;0;0;0;L1767461;2;Slik JWF;Slik;Hubera;rumphii
Popowia hirta Miq.;Meiogyne;ID;East Kalimantan, Berau district, km 16 along Labanan-Samarinda road.;1.981733;117.25115;Slik, JWF;Slik, JWF BE2/ 129 ;6;5;1997;Ganesan SK;2011-10-01T00:00:00;nan;Botany;L.1759536;nan;0;0;Slik;;0;0;0;0;0;0;0;L1759536;2;Slik JWF;Slik;Popowia;hirta
Popowia hirta Miq.;Meiogyne;ID;East Kalimantan, Berau district, km 16 along Labanan-Samarinda road.;1.981733;117.25115;Slik, JWF;Slik, JWF BE2/ 129 ;6;5;1997;Ganesan SK;2011-10-01T00:00:00;nan;Botany;L.1759537;nan;0;0;Slik;;0;0;0;0;0;0;0;L1759537;2;Slik JWF;Slik;Popowia;hirta
Alphonsea Hook.f. & Thomson;Meiogyne;ID;East Kalimantan, Berau district, km 2 from Labanan to Tanjung Redeb.;1.981733;117.25115;Slik, JWF;Slik, JWF BE2/ 368 ;6;5;1997;Slik JWF;2002-11-29T00:00:00;nan;Botany;L.1744755;nan;0;0;Slik;;0;0;0;0;0;0;0;L1744755;2;Slik JWF;Slik;Alphonsea;nan
Alphonsea Hook.f. & Thomson;Meiogyne;ID;East Kalimantan, Berau district, km 2 from Labanan to Tanjung Redeb.;1.981733;117.25115;Slik, JWF;Slik, JWF BE2/ 368 ;6;5;1997;Slik JWF;2002-11-29T00:00:00;nan;Botany;L.1744756;nan;0;0;Slik;;0;0;0;0;0;0;0;L1744756;2;Slik JWF;Slik;Alphonsea;nan
Popowia pisocarpa (Blume) Endl.;Popowia;ID;East Kalimantan, near Gunung Lumut, 475 m alt.;-1.44215;115.991917;Slik, JWF;Slik, JWF LU- 254 ;13;11;2005;nan;nan;nan;Botany;L.3728362;pisocarpa;0;0;Slik;;0;0;0;0;0;0;0;L3728362;254;Slik JWF;Slik;Popowia;pisocarpa
Popowia pisocarpa (Blume) Endl.;Popowia;ID;East Kalimantan, near Gunung Lumut, 475 m alt.;-1.44215;115.991917;Slik, JWF;Slik, JWF LU- 254 ;13;11;2005;nan;nan;nan;Botany;L.3728363;pisocarpa;0;0;Slik;;0;0;0;0;0;0;0;L3728363;254;Slik JWF;Slik;Popowia;pisocarpa
Popowia pisocarpa (Blume) Endl.;Popowia;ID;East Kalimantan, P.T. ITCI concession, jalan 5824.;-0.866667;116.35;Slik, JWF;"Slik, JWF; et al.  26 ";23;11;1998;Ganesan SK;2011-10-01T00:00:00;nan;Botany;L.1759341;pisocarpa;0;0;Slik;;0;0;0;0;0;0;0;L1759341;26;"Slik JWF; et al.";Slik;Popowia;pisocarpa
Popowia pisocarpa (Blume) Endl.;Popowia;ID;East Kalimantan, P.T. ITCI concession, jalan 5824.;-0.866667;116.35;Slik, JWF;"Slik, JWF; et al.  26 ";23;11;1998;Ganesan SK;2011-10-01T00:00:00;nan;Botany;L.1759342;pisocarpa;0;0;Slik;;0;0;0;0;0;0;0;L1759342;26;"Slik JWF; et al.";Slik;Popowia;pisocarpa
Popowia hirta Miq.;Popowia;ID;East Kalimantan, Berau district, km 2 along Labanan-Tanjung Redeb road.;2.091183;117.295617;Slik, JWF;Slik, JWF BE4/ 1097 ;2;5;1997;Ganesan SK;2011-10-01T00:00:00;nan;Botany;L.1759463;hirta;0;0;Slik;;0;0;0;0;0;0;0;L1759463;4;Slik JWF;Slik;Popowia;hirta
Popowia hirta Miq.;Popowia;ID;East Kalimantan, Berau district, km 2 along Labanan-Tanjung Redeb road.;2.091183;117.295617;Slik, JWF;Slik, JWF BE4/ 1097 ;2;5;1997;Ganesan SK;2011-10-01T00:00:00;nan;Botany;L.1759464;hirta;0;0;Slik;;0;0;0;0;0;0;0;L1759464;4;Slik JWF;Slik;Popowia;hirta
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;East Kalimantan, Berau, Labanan. Inhutani I area, Km 16.;1.966667;117.25;Slik, JWF;"Slik, JWF; et al. Berau 545 ";5;5;1997;Kessler PJA;1997-09-01T00:00:00;nan;Botany;L.3965385;nan;0;0;Slik;;0;0;0;0;0;0;0;L3965385;545;"Slik JWF; et al.";Slik;Goniothalamus;nan
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;East Kalimantan, Berau, Labanan. Inhutani I area, Km 16.;1.966667;117.25;Slik, JWF;"Slik, JWF; et al. Berau 545 ";5;5;1997;Kessler PJA;1997-09-01T00:00:00;nan;Botany;L.1765598;nan;0;0;Slik;;0;0;0;0;0;0;0;L1765598;545;"Slik JWF; et al.";Slik;Goniothalamus;nan
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;East Kalimantan, Berau, Labanan. Inhutani I area, Km 16.;1.966667;117.25;Slik, JWF;"Slik, JWF; et al. Berau 545 ";5;5;1997;Kessler PJA;1997-09-01T00:00:00;nan;Botany;L.1765599;nan;0;0;Slik;;0;0;0;0;0;0;0;L1765599;545;"Slik JWF; et al.";Slik;Goniothalamus;nan
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;East Kalimantan, Berau, Labanan. Inhutani I area, Km 16.;1.966667;117.25;Slik, JWF;"Slik, JWF; et al. Berau 545 ";5;5;1997;Kessler PJA;1997-09-01T00:00:00;nan;Botany;L  0245894;nan;0;0;Slik;;0;0;0;0;0;0;0;L0245894;545;"Slik JWF; et al.";Slik;Goniothalamus;nan
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Indonesia, East Kalimantan, PT-ITCI near camp km 41.;-0.9;116.583333;Slik, JWF;Slik, JWF IT73/ 3377 ;20;1;2002;Kessler PJA;2002-01-01T00:00:00;nan;Botany;L.1765566;nan;0;0;Slik;;0;0;0;0;0;0;0;L1765566;73;Slik JWF;Slik;Goniothalamus;nan
Polyalthia Blume;Goniothalamus;ID;Indonesia, East Kalimatan, PT-ITCI, near kamp km 41.;-0.9;116.416667;Slik, JWF;Slik, JWF IT73/ 3418 ;20;1;2002;Kessler PJA;2002-01-01T00:00:00;nan;Botany;L.1763556;nan;0;0;Slik;;0;0;0;0;0;0;0;L1763556;73;Slik JWF;Slik;Polyalthia;nan
Artabotrys suaveolens (Blume) Blume;Goniothalamus;ID;Indonesia, East Kalimatan, PT-ITCI, near kamp km 41.;-0.9;116.583333;Slik, JWF;Slik, JWF IT73/ 3433 ;20;1;2002;Kessler PJA;2002-01-01T00:00:00;nan;Botany;L.1749726;nan;0;0;Slik;;0;0;0;0;0;0;0;L1749726;73;Slik JWF;Slik;Artabotrys;suaveolens
Meiogyne cylindrocarpa (Burck) Heusden;Meiogyne;ID;Indonesia, East Kalimantan, PT-ITCI, near camp Birawa jalan 5200.;-0.85;116.45;Slik, JWF;Slik, JWF IT83/ 3002 ;15;1;2002;Johnson DM;2014-03-01T00:00:00;nan;Botany;L.1775148;cylindrocarpa;0;0;Slik;;0;0;0;0;0;0;0;L1775148;83;Slik JWF;Slik;Meiogyne;cylindrocarpa
Monoon xanthopetalum (Merr.) B.Xue & R.M.K.Saunders;Meiogyne;ID;Indonesia, East Kalimantan, PT-ITCI, near camp Birawa jalan 5200.;-0.85;116.45;Slik, JWF;Slik, JWF IT83/ 3254 ;18;1;2002;Nurmawati S;2017-08-01T00:00:00;nan;Botany;L.1763553;cylindrocarpa;0;0;Slik;;0;0;0;0;0;0;0;L1763553;83;Slik JWF;Slik;Anaxagorea;javanica
Monoon paradoxum (Becc.) B.Xue & R.M.K.Saunders;Meiogyne;ID;Indonesia, East Kalimantan, PT-ITCI, near camp Birawa jalan 5200.;-0.85;116.45;Slik, JWF;Slik, JWF IT83/ 3003 ;15;1;2002;Xue B;2012-10-01T00:00:00;nan;Botany;L.1757965;cylindrocarpa;0;0;Slik;;0;0;0;0;0;0;0;L1757965;83;Slik JWF;Slik;Enicosanthum;paradoxum
Neo-Uvaria acuminatissima (Miq.) Airy Shaw;Meiogyne;ID;Indonesia, East Kalimantan, PT-ICI, near Camp Birawa jalan 5200.;-0.85;116.45;Slik, JWF;Slik, JWF IT83/ 3183 ;18;1;2002;Xue B;2012-10-01T00:00:00;nan;Botany;L.1757880;cylindrocarpa;0;0;Slik;;0;0;0;0;0;0;0;L1757880;83;Slik JWF;Slik;Neo-Uvaria;acuminatissima
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Indonesia, East Kalimantan, ITCI-consession, PUP plot 1993/94.;-0.8;116.383333;Slik, JWF;Slik, JWF IT93/ 2821 ;12;1;2002;Kessler PJA;2002-01-01T00:00:00;nan;Botany;L.1767496;rumphii;0;0;Slik;;0;0;0;0;0;0;0;L1767496;93;Slik JWF;Slik;Hubera;rumphii
Pseuduvaria pamattonis (Miq.) Y.C.F.Su & R.M.K.Saunders;Hubera;ID;Indonesia, East Kalimantan, ITCI-consession, PUP plot 1993/94;-0.8;116.383333;Slik, JWF;Slik, JWF IT93/ 2911 ;14;1;2002;Saunders RMK;2002-01-01T00:00:00;nan;Botany;L.1764252;rumphii;0;0;Slik;;0;0;0;0;0;0;0;L1764252;93;Slik JWF;Slik;Pseuduvaria;pamattonis
Monocarpia euneura Miq.;Hubera;ID;Indonesia, East Kalimantan, ITCI-consession, PUP plot 1993/94;-0.8;116.383333;Slik, JWF;Slik, JWF IT93/ 2931 ;14;1;2002;Mols JB;2004-03-01T00:00:00;nan;Botany;L.1762336;rumphii;0;0;Slik;;0;0;0;0;0;0;0;L1762336;93;Slik JWF;Slik;Monocarpia;euneura
Orophea Blume;Hubera;ID;Indonesia, East Kalimantan, ITCI-consession, PUP plot 1993/94.;-0.8;116.383333;Slik, JWF;Slik, JWF IT93/ 2890 ;13;1;2002;Kessler PJA;2002-01-01T00:00:00;nan;Botany;L.1758872;rumphii;0;0;Slik;;0;0;0;0;0;0;0;L1758872;93;Slik JWF;Slik;Orophea;nan
Monoon paradoxum (Becc.) B.Xue & R.M.K.Saunders;Hubera;ID;Indonesia, East Kalimantan, ITCI-consession, PUP plot 1993/94.;-0.8;116.383333;Slik, JWF;Slik, JWF IT93/ 2937 ;14;1;2002;Xue B;2012-10-01T00:00:00;nan;Botany;L.1757964;rumphii;0;0;Slik;;0;0;0;0;0;0;0;L1757964;93;Slik JWF;Slik;Enicosanthum;paradoxum
Neo-Uvaria acuminatissima (Miq.) Airy Shaw;Hubera;ID;Indonesia, East Kalimantan, ITCI-consession.;-0.8;116.383333;Slik, JWF;Slik, JWF IT93/ 2856 ;13;1;2002;Xue B;2012-10-01T00:00:00;nan;Botany;L.1757879;rumphii;0;0;Slik;;0;0;0;0;0;0;0;L1757879;93;Slik JWF;Slik;Neo-Uvaria;acuminatissima
Polyalthia lateriflora (Blume) Kurz;Polyalthia;ID;Indonesia, East Kalimantan, Berau, near 20 km, Labanan-Samarinda route.;1.933333;117.233333;Slik, JWF;Slik, JWF BE99/ 4346 ;18;2;2002;Kessler PJA;2002-01-01T00:00:00;nan;Botany;L.1766907;lateriflora;0;0;Slik;;0;0;0;0;0;0;0;L1766907;99;Slik JWF;Slik;Polyalthia;lateriflora
