scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby;coll_surname;to_check;to_check_det;genus_old;specific_epithet_old
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Brazil, Bahia, Mun. de Uruçuca, Distrito de Serra Grande, 7.3 km na estrada Serra Grande - Itacare. Fda. Lagoa do Conjunto Fda. Santa Cruz;-14.416667;-39.016667;Carvalho, AMV de;Carvalho, AMV de  3602 ;11;9;1991;nan;<NA>;<NA>;Botany;U.1073636;0;0;0;Carvalho;;0;;;;0;0;0;U1073636;3602;obliqua;Carvalho AMV de;"Johnson DM; Murray NA";Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Fazenda Lagoa do Conjunto Fazenda Santa Cruz;-12.359451000000002;-33.45619542857143;Carvalho, AM de;3602;11;9;1991;Amorim, A;<NA>;MBM;MBM;158839;0;0;0;;;0;;;;0;0;0;MBM158839;3602;obliqua;"Carvalho, AM de; et al.";Amorim, A;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;7.3Km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz.;-12.359451000000002;-33.45619542857143;Carvalho, AM de;3602;11;9;1991;Amorim, AM ;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;52187;0;0;0;;;0;;;;0;0;0;CEPEC52187;3602;obliqua;A. M. de Carvalho;A. M. Amorim;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;7.3Km na estrada Serra Grande/Itacaré. Faz. Lagoa do Conj. Sta. Cruz..;-14.416667;-39.016667;Carvalho, AM ;3649;1;10;1970;Amorim, AM ;<NA>;CEPEC;CEPEC;CEPEC00052143;0;0;0;;;0;;;;0;0;0;CEPEC00052143;3649;obliqua;A. M. Carvalho;A. M. Amorim;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;7.3Km na estrada Serra Grande/Itacaré. Faz. Lagoa do Conj. Sta. Cruz..;-14.416667;-39.016667;Carvalho, AM de;3649;1;10;1970;Amorim, AM ;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;52143;0;0;0;;;0;;;;0;0;0;CEPEC52143;3649;obliqua;A. M. de Carvalho;A. M. Amorim;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande. 7,3 km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz.;-10.81570575;-29.2850085;Carvalho, AMV de;3649;7;9;1991;Maas, PJM ;1992-01-01T00:00:00;NY;NY;NY00395807;0;0;0;;;0;1;1;1992;0;0;0;NY00395807;3649;obliqua;A. M. V. de Carvalho;P. J. M. Maas;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande. 7,3 km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz.;-10.81570575;-29.2850085;Carvalho, AMV de;3649;7;9;1991;Maas, PJM ;1992-01-01T00:00:00;NY;NY;395807;0;0;0;;;0;1;1;1992;0;0;0;NY395807;3649;obliqua;A. M. V. de Carvalho;P. J. M. Maas;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Fazenda Lagoa do Conjunto Fazenda Santa Cruz;-10.81570575;-29.2850085;Carvalho, AM de;3649;7;9;1991;Amorim, A;<NA>;MBM;MBM;MBM158840;0;0;0;;;0;;;;0;0;0;MBM158840;3649;obliqua;"Carvalho, AM de;Carvalho, A.M. de,et al.";Amorim, A.;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Brazil, Bahia, Mun. de Uruçuça, Distrito de Serra Grande, 7.3 km na estrada Serra Grande/Itacare, Fda. Lagoa do Conjunto Fda. Santa Cruz;-14.416667;-39.016667;Carvalho, AMV de;Carvalho, AMV de  3649 ;7;9;1991;nan;<NA>;<NA>;Botany;U.1073637;0;0;0;Carvalho;;0;;;;0;0;0;U1073637;3649;obliqua;Carvalho AMV de;"Johnson DM; Murray NA";Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande. ca. 7 km na estrada Serra Grande/Itacaré. Local do Inventário Florestal. Regiao da Mata Higrófila Sul Baiana;-9.607250666666667;-26.036496666666665;Carvalho, AMV de;6132;10;10;1995;Maas, PJM ;1996-01-01T00:00:00;NY;NY;NY00395801;0;0;0;;;0;1;1;1996;0;0;0;NY00395801;6132;obliqua;A. M. V. de Carvalho;P. J. M. Maas;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande. ca. 7 km na estrada Serra Grande/Itacaré. Local do Inventário Florestal. Regiao da Mata Higrófila Sul Baiana;-9.607250666666667;-26.036496666666665;Carvalho, AMV de;6132;10;10;1995;Maas, PJM ;1996-01-01T00:00:00;NY;NY;395801;0;0;0;;;0;1;1;1996;0;0;0;NY395801;6132;obliqua;A. M. V. de Carvalho;P. J. M. Maas;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Ca. 7Km na estrada Serra Grande/Itacaré. Local do Inventário Florestal.;-9.607250666666667;-26.036496666666665;Carvalho, AM ;6132;10;10;1995;Carvalho, AM de;<NA>;CEPEC;CEPEC;CEPEC00066687;0;0;0;;;0;;;;0;0;0;CEPEC00066687;6132;obliqua;A. M. Carvalho;A. M. de Carvalho;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande;-9.607250666666667;-26.036496666666665;Carvalho, AM de;6132;10;10;1995;nan;<NA>;MBM;MBM;MBM187066;0;0;0;;;0;;;;0;0;0;MBM187066;6132;obliqua;"Carvalho, AM de;Carvalho, A.M. de,et al.";<NA>;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Brazil, Bahia, Mun. de Uruçuca, Distrito de Serra Grande, c. 7 km na estrada Serra Grande - Itacare. Local do Inventario Florestal;;;Carvalho, AMV de;Carvalho, AMV de  6132 ;10;8;1995;nan;<NA>;<NA>;Botany;U.1073638;0;0;0;Carvalho;;0;;;;0;0;0;U1073638;6132;obliqua;Carvalho AMV de;<NA>;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande;-9.607250666666667;-26.036496666666665;Carvalho, AM de;6132;10;10;1995;nan;<NA>;MBM;MBM;187066;0;0;0;;;0;;;;0;0;0;MBM187066;6132;obliqua;"Carvalho, AM de; et al.";<NA>;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Ca. 7Km na estrada Serra Grande/Itacaré. Local do Inventário Florestal.;-9.607250666666667;-26.036496666666665;Carvalho, AM de;6132;10;10;1995;Carvalho, AM de;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;66687;0;0;0;;;0;;;;0;0;0;CEPEC66687;6132;obliqua;A. M. de Carvalho;A. M. de Carvalho;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Estrada Cairú/Ituberá. 8Km ao S de Cairú.;;;Carvalho, AM ;798;31;8;1970;Johnson, DM ;<NA>;CEPEC;CEPEC;CEPEC00050811;0;0;0;;;0;;;;0;0;0;CEPEC00050811;798;obliqua;A. M. Carvalho;D. M. Johnson;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Estrada Cairú/Ituberá. 8Km ao S de Cairú.;;;Carvalho, AM de;798;31;8;1970;Johnson, DM ;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;50811;0;0;0;;;0;;;;0;0;0;CEPEC50811;798;obliqua;A. M. de Carvalho;D. M. Johnson;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Regiao Cacaueira da BahiaMunicípio de Cairú. Estrada Caíru/Ituberá, km 8 SW de Caíru.;;;Carvalho, AMV de;"Carvalho, AMV de; Gatti, J  798 ";26;7;1981;Johnson, DM;<NA>;<NA>;Botany;L  0299089;0;0;0;Carvalho;;0;;;;0;0;0;L0299089;798;obliqua;"Carvalho AMV de; Gatti J";Johnson DM;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Estrada Cairu-Itubera. 8 km S de Cairu.;-13.48;-39.04;Carvalho, AMV de;798;26;7;1981;nan;<NA>;NY;NY;NY00008356;0;0;0;;;0;;;;0;0;0;NY00008356;798;obliqua;A. M. V. de Carvalho;<NA>;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Regiao Cacaueira da BahiaMunicípio de Cairú. Estrada Caíru/Ituberá, km 8 SW de Caíru.;;;Carvalho, AMV de;"Carvalho, AMV de; Gatti, J  798 ";26;7;1981;Johnson, DM;<NA>;<NA>;Botany;U  0000334;0;0;0;Carvalho;;0;;;;0;0;0;U0000334;798;obliqua;"Carvalho AMV de; Gatti J";Johnson DM;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Estrada Cairu-Itubera. 8 km S de Cairu.;-13.48;-39.04;Carvalho, AMV de;798;26;7;1981;nan;<NA>;NY;NY;8356;0;0;0;;;0;;;;0;0;0;NY8356;798;obliqua;A. M. V. de Carvalho;<NA>;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;estrada Cairu a Ituberá;-13.48;-39.04;Carvalho, AM;798;26;7;1981;nan;<NA>;IF;SPSF;09360;0;0;0;;;0;;;;0;0;0;SPSF09360;798;obliqua;A.M.Carvalho & J.Gatti;<NA>;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Estrada Cairú/Ituberá. 8Km ao S de Cairú.;;;Carvalho, AM ;798;31;7;1991;Maas, PJM ;<NA>;CEPEC;CEPEC;CEPEC00024357;0;0;0;;;0;;;;0;0;0;CEPEC00024357;798;obliqua;A. M. Carvalho;P. J. M. Maas;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Estrada Cairú/Ituberá. 8Km ao S de Cairú.;;;Carvalho, AM de;798;31;7;1991;Maas, PJM ;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;24357;0;0;0;;;0;;;;0;0;0;CEPEC24357;798;obliqua;A. M. de Carvalho;P. J. M. Maas;Carvalho;;;Hornschuchia;obliqua
Hornschuchia alba (A.St.-Hil.) R.E.Fr.;Hornschuchia;BR;Recôncavo Sul, Ipuaçu. Vale dos Rios Paraguaçu e Jacuípe;-12.533333;-39.083333;Cavalo, GP do;747;;9;1980;nan;2005-08-01T00:00:00;Universidade Federal da Bahia;ALCB;07616;0;0;0;;;0;1;8;2005;0;0;0;ALCB07616;747;alba;Grupo Pedra do Cavalo;<NA>;Cavalo;;;Hornschuchia;alba
Hornschuchia Nees;Hornschuchia;BR;Ipuacu. Vale dos Rios Paraguacu & Jacuipe.;-12.533333;-39.083333;Cavalo, GP ;747;1;9;1980;Johnson, DM ;<NA>;CEPEC;CEPEC;CEPEC00036791;0;0;0;;;0;;;;0;0;0;CEPEC00036791;747;alba;Grupo Pedra  Cavalo;D. M. Johnson;Cavalo;;;Hornschuchia;
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;Ipuacu. Vale dos Rios Paraguacu & Jacuipe.;-12.533333;-39.083333;Cavalo, GP do;747;1;9;1980;Johnson, DM ;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;36791;0;0;0;;;0;;;;0;0;0;CEPEC36791;747;alba;Grupo Pedra do Cavalo;D. M. Johnson;Cavalo;;;Hornschuchia;lianarum
Hornschuchia cauliflora Maas & van Setten;Hornschuchia;BR;Fazenda Limeira.;-12.909722;-39.152778;Costa, G;1515;18;10;2015;Lopes, JC;<NA>;ALCB;ALCB;ALCB030994;0;0;0;;;0;;;;0;0;0;ALCB030994;1515;cauliflora;"Costa, G;Duarte, EF";Lopes, J.C.;Costa;;;Hornschuchia;cauliflora
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Fazenda Limeira.;-12.909722;-39.152778;Costa, G;1515;18;10;2015;nan;<NA>;Universidade Federal da Bahia;ALCB;125199;0;0;0;;;0;;;;0;0;0;ALCB125199;1515;cauliflora;"Costa, G; Duarte, EF";<NA>;Costa;;;Hornschuchia;bryotrophe
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Fazenda Limeira.;-12.909722;-39.152778;Costa, G;1515;18;10;2015;nan;<NA>;UFRB;HURB;11213;0;0;0;;;0;;;;0;0;0;HURB11213;1515;cauliflora;"Costa, G.; Duarte, E. F.";<NA>;Costa;;;Hornschuchia;bryotrophe
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;Estrada Almenara-Jacinto, ca. 50 km de Almenara. Lado esquerdo da estrada.;-16.123611;-40.380833;Costa, J;459;23;1;2004;Maas, PJM;2007-05-01T00:00:00;UEFS;HUEFS;77729;0;0;0;;;0;1;5;2007;0;0;0;HUEFS77729;459;lianarum;Costa, J.;P.J.M.Maas;Costa;;;Hornschuchia;lianarum
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;estrada Almenara-Jacinto, ca. 50 Km de Almenara. Lado esquerdo da estrada.;-16.123611;-40.380833;Costa, J;459;23;1;2004;nan;2005-08-01T00:00:00;Universidade Federal Rural de Pernambuco;HST;15322;0;0;0;;;0;1;8;2005;0;0;0;HST15322;459;lianarum;"J.Costa; T.S.Nunes, J.G.Jardim, A.S.Conceição & B.M.Silva";A.Lobão;Costa;;;Hornschuchia;lianarum
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;Jacinto: Estrada Almenara-Jacinto, ca. 50 km de Almenara. Lado esquerdo da estrada. Mata seca. Solo com húmus.;-16.12361;-40.38083;Costa, JA ;Costa 459;23;1;2004;nan;2005-01-01T00:00:00;MO;MO;3457798;0;0;0;Costa;;0;1;1;2005;0;0;0;MO3457798;459;lianarum;J.A. Costa;A. Lobão;Costa;;;Hornschuchia;lianarum
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;Estrada Almenara-Jacinto, ca. 50 km de Almenara. Lado esquerdo da estrada.;-16.123611;-40.380833;Costa, J;459;23;1;2004;Maas, PJM;<NA>;HUEFS;HUEFS;HUEFS077729;0;0;0;;;0;;;;0;0;0;HUEFS077729;459;lianarum;Costa, J.;P.J.M.Maas;Costa;;;Hornschuchia;lianarum
Hornschuchia lianarum D.M.Johnson & N.A.Murray;Hornschuchia;BR;<NA>;-16.123611;-40.380833;Costa, J;"Costa, J; Nunes, TS; Jardim, JG; Conceiçao, AS; Silva, BM  459 ";23;1;2004;Maas, PJM;<NA>;<NA>;Botany;U.1073632;0;0;0;Costa;;0;;;;0;0;0;U1073632;459;lianarum;"Costa J; Nunes TS; Jardim JG; Conceiçao AS; Silva BM";Maas PJM;Costa;;;Hornschuchia;lianarum
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Bragança, Rancho Chapadão, Prop.: João Emilio;-20.123056;-40.546389;Demuner, V ;2101;30;3;2006;nan;<NA>;MBML;MBML;MBML026395;0;0;0;;;0;;;;0;0;0;MBML026395;2101;bryotrophe;"V. Demuner;T. Cruz, M. Belizário, Elias Bausen, Jaqueline";P. J. M. Maas/Set.2009;Demuner;;;Hornschuchia;bryotrophe
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Brasil, ES, Municipio de Santa Leopoldina, Braganca, Rancho Chapadao, Prop.: Joao Emilio, Alt: 280-550m.;-20.123;-40.546333;Demuner, V;"Demuner, V; et al.  2101 ";30;3;2006;nan;<NA>;<NA>;Botany;L.3724877;0;0;0;Demuner;;0;;;;0;0;0;L3724877;2101;bryotrophe;"Demuner V; et al.";<NA>;Demuner;;;Hornschuchia;bryotrophe
Hornschuchia alba (A.St.-Hil.) R.E.Fr.;Hornschuchia;BR;»c;0.0;0.0;Farney, C;3587;27;8;1997;Maas, PJM;1999-02-23T00:00:00;MBM;MBM;MBM325079;0;0;0;;;0;23;2;1999;0;0;0;MBM325079;3587;alba;"Farney, C.;Kurtz, B.C.,Pereira, T.S.";Maas, P.J.M.;Farney;;;Hornschuchia;alba
Hornschuchia alba (A.St.-Hil.) R.E.Fr.;Hornschuchia;BR;Morro do Mico (Área do Camping do Bosque).;0.0;0.0;Farney, C ;3587;27;8;1997;Maas, PJM;1999-02-23T00:00:00;JBRJ;RB;RB00043047;0;0;0;;;0;23;2;1999;0;0;0;RB00043047;3587;alba;"C. Farney; T.S. Pereira e B.C. Kurtz";P.J.M.Maas;Farney;;;Hornschuchia;alba
Hornschuchia Nees;Hornschuchia;BR;Morro do Mico (Área do camping do Bosque).;0.0;0.0;Farney, C ;3587;27;8;1997;Maas, PJM ;<NA>;CEPEC;CEPEC;CEPEC00118741;0;0;0;;;0;;;;0;0;0;CEPEC00118741;3587;alba;C. Farney;P. J. M. Maas;Farney;;;Hornschuchia;
Hornschuchia alba (A.St.-Hil.) R.E.Fr.;Hornschuchia;BR;Morro do Mico (Área do camping do Bosque).;0.0;0.0;Farney, C ;3587;27;8;1997;Maas, PJM ;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;118741;0;0;0;;;0;;;;0;0;0;CEPEC118741;3587;alba;C. Farney;P. J. M. Maas;Farney;;;Hornschuchia;alba
Hornschuchia Nees;Hornschuchia;BR;Estrada Una/Sta. Luzia, ca. 1Km após a Vila São João (ca. 20Km de Una), ramal a esquerda. ESCAN/CEPLAC.;-15.383333;-39.2;Fiaschi, P ;1226;5;12;1968;nan;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;94205;0;0;0;;;0;;;;0;0;0;CEPEC94205;1226;;P. Fiaschi;Sem Informação;Fiaschi;;;Hornschuchia;
Hornschuchia Nees;Hornschuchia;BR;Estrada Una/Sta. Luzia, ca. 1Km após a Vila São João (ca. 20Km de Una), ramal a esquerda.;-15.383333;-39.2;Fiaschi, P ;1226;5;12;1968;nan;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;94181;0;0;0;;;0;;;;0;0;0;CEPEC94181;1226;;P. Fiaschi;Sem Informação;Fiaschi;;;Hornschuchia;
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Estrada de Una para Santa Luzia, cerca de 1 Km após a Vila São João (cerca de 20 Km de Una), ramal à esquerda. ESACN /CEPLAC;-15.3813332;-39.2;Fiaschi, P ;1226;4;12;2002;nan;2022-05-01T00:00:00;JBRJ;RB;RB00484635;0;0;0;;;0;1;5;2022;0;0;0;RB00484635;1226;obliqua;"P. Fiaschi; J.A. Kallunki, S. Sant´ Ana & J.L. da Paixão";A. Lobão & L. Teixeita;Fiaschi;;;Hornschuchia;obliqua
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Estrada de Una para Santa Luzia, ca. 1 km após a Vila São João (ca. 20 km de Una), ramal à esquerda. ESCAN/CEPLAC;-15.3813332;-39.2;Fiaschi, P ;1226;4;12;2002;nan;2009-01-01T00:00:00;NY;NY;01806300;0;0;0;;;0;1;1;2009;0;0;0;NY01806300;1226;obliqua;P. Fiaschi;R. de Mello-Silva;Fiaschi;;;Hornschuchia;santosii
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Una: Estrada de Una para Santa Luzia, ca. 1 km após a Vila São João (ca. 20 km de Una), ramal à esquerda.;-15.383333;-39.2;Fiaschi, P;Fiaschi 1226;4;12;2002;nan;2009-01-01T00:00:00;MO;MO;100605691;0;0;0;Fiaschi;;0;1;1;2009;0;0;0;MO100605691;1226;obliqua;"Pedro Fiaschi;Jacquelyn A. Kallunki;Sérgio C. de Sant'Ana;J. Lima da Paixão";R. de Mello-Silva;Fiaschi;;;Hornschuchia;santosii
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Estrada de Una para Santa Luzia, ca. 1 km após a Vila São João (ca. 20 km de Una), ramal à esquerda. ESCAN/CEPLAC;-15.3813332;-39.2;Fiaschi, P ;1226;4;12;2002;Lopes, JC;<NA>;NY;NY;NY01806300;0;0;0;;;0;;;;0;0;0;NY01806300;1226;obliqua;P. Fiaschi;Lopes, J.C.;Fiaschi;;;Hornschuchia;santosii
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Estrada Una/Sta. Luzia, ca. 1Km após a Vila São João (ca. 20Km de Una), ramal a esquerda.;-15.3813332;-39.2;Fiaschi, P ;1226;4;12;2002;Lopes, JC;<NA>;CEPEC;CEPEC;CEPEC00094181;0;0;0;;;0;;;;0;0;0;CEPEC00094181;1226;obliqua;P. Fiaschi;Lopes, J.C.;Fiaschi;;;Hornschuchia;santosii
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Estrada Una/Sta. Luzia, ca. 1Km após a Vila São João (ca. 20Km de Una), ramal a esquerda. ESCAN/CEPLAC.;-15.3813332;-39.2;Fiaschi, P ;1226;4;12;2002;Lopes, JC;<NA>;CEPEC;CEPEC;CEPEC00094205;0;0;0;;;0;;;;0;0;0;CEPEC00094205;1226;obliqua;P. Fiaschi;Lopes, J.C.;Fiaschi;;;Hornschuchia;santosii
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Estrada de Una para Santa Luzia, ca. 1 km após a Vila Sao Joao (ca. 20 km de Una), ramal a esquerda.;-15.383333;-39.2;Fiaschi, P;"Fiaschi, P; et al.  1226 ";4;12;2002;nan;<NA>;<NA>;Botany;L.4311108;0;0;0;Fiaschi;;0;;;;0;0;0;L4311108;1226;obliqua;"Fiaschi P; et al.";<NA>;Fiaschi;;;Hornschuchia;santosii
Hornschuchia polyantha Maas;Hornschuchia;BR;Rod. Buerarema/São José da Vitória (BR-101), ramal a esq. Ca. 15Km de Buerarema. Entrada a dir., ca. 9,5Km da Br. Faz. Sta. Rosa, entrada a ca. 500m. a dir.;-15.105278;-39.288889;Fiaschi, P ;1287;6;2;1998;Lopes, JC;<NA>;CEPEC;CEPEC;CEPEC00096080;0;0;0;;;0;;;;0;0;0;CEPEC00096080;1287;polyantha;P. Fiaschi;Lopes, J.C.;Fiaschi;;;Hornschuchia;polyantha
Hornschuchia Nees;Hornschuchia;BR;Rod. Buerarema/São José da Vitória (BR-101), ramal a esq. Ca. 15Km de Buerarema. Entrada a dir., ca. 9,5Km da Br. Faz. Sta. Rosa, entrada a ca. 500m. a dir.;-15.105278;-39.288889;Fiaschi, P ;1287;6;2;1998;nan;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;96080;0;0;0;;;0;;;;0;0;0;CEPEC96080;1287;polyantha;P. Fiaschi;Sem Informação;Fiaschi;;;Hornschuchia;
Hornschuchia myrtillus Nees;Hornschuchia;BR;Rodovia Buerarema-São José da Vitória (BR 101), ramal à esq.,ca 15 km de Buerarema. Entrada à direita, ca. 9,5 km da BR. Fazenda Sta. Rosa, entrada ca. 500 m à dir. Proprietário: José Elias.;-15.105278;-39.288889;Fiaschi, P;1287;5;2;2003;nan;2012-06-01T00:00:00;JBRJ;RB;RB00484690;0;0;0;;;0;1;6;2012;0;0;0;RB00484690;1287;myrtillus;"Fiaschi, P.; J.L. Paixão, S.C. Sant´Ana & R. Querino";A.Lobão;Fiaschi;;;Hornschuchia;myrtillus
Hornschuchia polyantha Maas;Hornschuchia;BR;Rodovia Buerarema - São José da Vitória (BR 101), ramal à esq., ca. 15 km de Buerarema. Entrada à direita, ca. 9.5 km da BR. Fazenda Sta. Rosa, entrada ca. 500 à dir. Proprietário: José Elias;-15.105278;-39.288889;Fiaschi, P ;1287;5;2;2003;Maas, PJM ;2005-01-01T00:00:00;NY;NY;821927;0;0;0;;;0;1;1;2005;0;0;0;NY821927;1287;myrtillus;P. Fiaschi;P. J. M. Maas;Fiaschi;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;Rodovia Buerarema - São José da Vitória (BR 101), ramal à esq., ca. 15 km de Buerarema. Entrada à direita, ca. 9.5 km da BR. Fazenda Sta. Rosa, entrada ca. 500 à dir. Proprietário: José Elias;-15.105278;-39.288889;Fiaschi, P ;1287;5;2;2003;Lopes, JC;<NA>;NY;NY;NY00821927;0;0;0;;;0;;;;0;0;0;NY00821927;1287;myrtillus;P. Fiaschi;Lopes, J.C.;Fiaschi;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;Rodovia de Almadina para Ibitupã, ca. 20 km Fazenda São Roque, ca. 10 km da entrada do ramal.;-14.640828875;-39.7130615;Fiaschi, P ;2743;12;3;2005;Maas, PJM ;2007-01-01T00:00:00;NY;NY;886759;0;0;0;;;0;1;1;2007;0;0;0;NY886759;2743;polyantha;P. Fiaschi;P. J. M. Maas;Fiaschi;;;Hornschuchia;polyantha
Hornschuchia myrtillus Nees;Hornschuchia;BR;Almadina: Rodovia de Almadina para Ibitupã, ca. 20 km Fazenda São Roque, ca. 10 km da entrada do ramal. Flores semidecidual.;-14.64083;-39.71305;Fiaschi, P;Fiaschi 2743;12;3;2005;nan;2006-01-01T00:00:00;MO;MO;3471398;0;0;0;Fiaschi;;0;1;1;2006;0;0;0;MO3471398;2743;polyantha;Pedro Fiaschi;R. Mello Silva;Fiaschi;;;Hornschuchia;myrtillus
Hornschuchia myrtillus Nees;Hornschuchia;BR;Fazenda São Roque, 20 Km na rodovia Almadina-Ibitupã. Coletas feitas a 10 km da estrada. Propriedade Senhor Luiz Carlos;-14.640828875;-39.7130615;Fiaschi, P;2743;12;3;2005;nan;<NA>;MBM;MBM;321118;0;0;0;;;0;;;;0;0;0;MBM321118;2743;polyantha;"Fiaschi, P; Paixão, JL; Gomes, LCJ; Rodrigues, AB";<NA>;Fiaschi;;;Hornschuchia;myrtillus
Hornschuchia myrtillus Nees;Hornschuchia;BR;Rodovia de Almadina para Ibitupã, ca. 20 km Fazenda São Roque, ca. 10 km da entrada do ramal.;-14.640828875;-39.7130615;Fiaschi, P ;2743;12;3;2005;Lopes, JC;<NA>;NY;NY;NY00886759;0;0;0;;;0;;;;0;0;0;NY00886759;2743;polyantha;P. Fiaschi;Lopes, J.C.;Fiaschi;;;Hornschuchia;myrtillus
Hornschuchia myrtillus Nees;Hornschuchia;BR;Rod. Almadina/Ibitupã, ca. 20Km. Fazenda São Roque, ca. 10Km da entrada do ramal.;-14.640828875;-39.7130615;Fiaschi, P ;2743;12;3;2005;nan;<NA>;CEPEC;CEPEC;CEPEC00104051;0;0;0;;;0;;;;0;0;0;CEPEC00104051;2743;polyantha;P. Fiaschi;R. de Mello-Silva;Fiaschi;;;Hornschuchia;myrtillus
