huh_name;scientific_name;genus;specific_epithet;species_author;collector_id;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;region;specificEpithet;orig_recby;orig_detby;geo_col;wiki_url
Sinclair, John F.;0;Anaxagorea;javanica;0;0;Sinclair, J;;<NA>;nan;<NA>;29/06/1955 - 29/06/1955;29;6;1955;Sinclair, J;<NA>;;;;0;Singapour;0;Singapore. Liane road, Botanic Gardens' Jungle;0;103.8165894;1.3119604;0;0;P01989309;P01989309;Sinclair;Central Singapore;0;Sinclair, J.;Sinclair, J.;United States of America;0
Sonnerat, Pierre;0;Annona;squamosa;0;0;Sonnerat;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Inde;0;;;0;0;P01983528;P01983528;Sonnerat;;0;Sonnerat;<NA>;France;http://en.wikipedia.org/wiki/Pierre_Sonnerat
Sonnerat, Pierre;0;Uvaria;longifolia;0;0;Sonnerat;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Coromandel coast;0;;;0;0;P00411119;P00411119;Sonnerat;;0;Sonnerat;<NA>;France;http://en.wikipedia.org/wiki/Pierre_Sonnerat
Spire;0;<NA>;indet.;0;0;Spire;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Laos, République démocratique populaire;0;Laos (Indo-Chine);0;;;0;0;P04447469;P04447469;Spire;;0;Spire;<NA>;<NA>;<NA>
Squires, Roy White;0;Goniothalamus;tamirensis;0;0;Squires, RW;;<NA>;nan;<NA>;01/03/1918 - 31/03/1918;1;3;1918;nan;<NA>;;;;0;Viet Nam;0;French Indo Chine. Province of Annam. Hué. South River. Approximative altitude sea level;0;107.5821911;16.4638013;0;0;P02034734;P02034734;Squires;Thừa Thiên - Huế;0;Squires, R.W.;<NA>;Thailand, Vietnam;0
Staunton, G;0;Desmos;cochinchinensis;0;0;Staunton, G;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Viet Nam;0;? Cochinchine;0;;;0;0;P02007310;P02007310;Staunton;;0;Staunton, G.;<NA>;<NA>;<NA>
Staunton, G;0;Uvaria;sp.;0;0;Staunton, G;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Viet Nam;0;Cochinchine;0;;;0;0;P02001680;P02001680;Staunton;;0;Staunton, G.;Kessler, P.;<NA>;<NA>
Stocks;0;Artabotrys;hexapetalus;0;0;Stocks;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;India. Canara;0;;;0;0;P01985955;P01985955;Stocks;;0;Stocks;<NA>;<NA>;<NA>
Stocks;0;Desmos;chinensis;0;0;Stocks;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Malabar, Concan. Regio trop.;0;;;0;0;P01753383;P01753383;Stocks;;0;Stocks;<NA>;<NA>;<NA>
Stocks;0;Desmos;sp.;0;0;Stocks;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Inde;0;Ind. Or. Malabar, Concan etc;0;;;0;0;P01753455;P01753455;Stocks;;0;Stocks;Kessler, P.;<NA>;<NA>
Stocks;0;Goniothalamus;cardiopetalus;0;0;Stocks;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Ind. Or. Malabar, Concan etc. Regio. trop.;0;;;0;0;P01967804;P01967804;Stocks;;0;Stocks;<NA>;<NA>;<NA>
Stocks;0;Guatteria;fragrans;0;0;Stocks;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Ind. Or. Malabar, Concan & Regio. trop.;0;;;0;0;P00732307;P00732307;Stocks;;0;Stocks;<NA>;<NA>;<NA>
Stocks;0;Meiogyne;pannosa;0;0;Stocks;;<NA>;nan;<NA>;<NA>;;;;nan;01/01/1987 - 31/12/1987;1;1;1987;0;Inde;0;Ind. or.. Malabar , Concan. Regio. trop.;0;;;0;0;P01753480;P01753480;Stocks;;0;Stocks;van Setten, A.K.;<NA>;<NA>
Stocks;0;Miliusa;tomentosa;0;0;Stocks;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;03/09/1985 - 03/09/1985;3;9;1985;0;Inde;0;Ind. Or. Malabar, Concan etc. Regio trop.;0;;;0;0;P01967671;P01967671;Stocks;;0;Stocks;Kessler, P.;<NA>;<NA>
Stocks;0;Orophea;zeylanica;0;0;Stocks;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;10/01/1986 - 10/01/1986;10;1;1986;0;Inde;0;Ind. Or. Malabar, Concan, &. Regio. trop.;0;;;0;0;P00734879;P00734879;Stocks;;0;Stocks;Kessler, P.;<NA>;<NA>
Stocks;0;Polyalthia;longifolia;0;0;Stocks;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Ind. Or. Malabar Concan etc. Regio Trop;0;;;0;0;P01988669;P01988669;Stocks;;0;Stocks;<NA>;<NA>;<NA>
Stocks;0;Uvaria;macropoda;0;0;Stocks;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;<NA>;0;India orient.;0;;;0;0;P00248220;P00248220;Stocks;;0;Stocks;<NA>;<NA>;<NA>
Stocks;0;Uvaria;narum;0;0;Stocks;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Ind. Or. Malabar, Concam &. Regio. trop.;0;;;0;0;P00248297;P00248297;Stocks;;0;Stocks;<NA>;<NA>;<NA>
Tada, Brain Anak;0;Polyalthia;sumatrana;0;0;Tada, BA;;<NA>;nan;<NA>;01/02/1963 - 28/02/1963;1;2;1963;Ashton, PS;<NA>;;;;0;Malaisie;0;Semengoh arboretum, Kuching. c. 15 m. alt.;0;110.3145;1.4018;0;0;P01983831;P01983831;Tada;Sarawak;0;Tada, B.A.;Ashton, P.S.;Malaysia;0
Talmy;0;Annona;squamosa;0;0;Talmy;;<NA>;nan;<NA>;01/06/1867 - 30/06/1867;1;6;1867;nan;<NA>;;;;0;Viet Nam;0;Cultivé en Cochinchine;0;;;0;0;P01983501;P01983501;Talmy;;0;Talmy;<NA>;Senegal, Vietnam;0
Talmy;0;Uvaria;rufa;0;0;Talmy;;<NA>;nan;<NA>;01/06/1868 - 30/06/1868;1;6;1868;nan, nan;<NA>;;;;0;Viet Nam;0;Plaine des Tombeaux, Saïgon, Cochinchine. Indo-Chine;0;106.7017555;10.7758439;0, 0;0, 0;P00248390, P00248391;P00248390, P00248391;Talmy;;;;;;
Talmy;0;Goniothalamus;saigonensis;0;0;Talmy;;<NA>;nan;<NA>;01/01/1868 - 31/12/1868;1;1;1868;nan, nan;<NA>;;;;0;Viet Nam;0;Cochinchine.;0;106.7017555;10.7758439;0, 0;0, 0;P01986182, P01986183;P01986182, P01986183;Talmy;;;;;;
Talmy;0;Uvaria;micrantha;0;0;Talmy;;<NA>;nan;<NA>;01/01/1868 - 31/12/1868;1;1;1868;Meade, C;01/01/2000 - 31/12/2000;1;1;2000;0;Viet Nam;0;Cochinchine;0;;;0;0;P00248258;P00248258;Talmy;;0;Talmy;Meade, C.;Senegal, Vietnam;0
Talmy;0;Uvaria;microcarpa;0;0;Talmy;;<NA>;nan;<NA>;01/01/1868 - 31/12/1868;1;1;1868;Meade, C;17/05/1999 - 17/05/1999;17;5;1999;0;Viet Nam;0;Cochinchine.;0;;;0;0;P00248278;P00248278;Talmy;;0;Talmy;Meade, C.;Senegal, Vietnam;0
Teijsmann, Johannes Elias;0;Marsypopetalum;sp.;0;0;Teijsmann;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;0;Indonésie;0;Java;0;;;0;0;P00404577;P00404577;Teijsmann;;0;Teijsmann;Kessler, P.;Indonesia, Malaysia, Papua New Guinea;0
Teijsmann, Johannes Elias;0;Orophea;enneandra;0;0;Teijsmann;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;12/01/1986 - 12/01/1986;12;1;1986;0;Indonésie;0;Java;0;;;0;0;P01987495;P01987495;Teijsmann;;0;Teijsmann;Kessler, P.;Indonesia, Malaysia, Papua New Guinea;0
Teijsmann, Johannes Elias;0;Polyalthia;longifolia;0;0;Teijsmann;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Indonésie;0;Batavia;0;106.827183;-6.1753942;0;0;P01983914;P01983914;Teijsmann;Jakarta;0;Teijsmann;<NA>;Indonesia, Malaysia, Papua New Guinea;0
Teijsmann, Johannes Elias;0;Uvaria;grandiflora;0;0;Teijsmann;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Indonésie;0;Java;0;;;0;0;P00260040;P00260040;Teijsmann;;0;Teijsmann;<NA>;Indonesia, Malaysia, Papua New Guinea;0
Thomson, G;0;Annona;squamosa;0;0;Thomson, G;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Ind. Or. Madras. Regio. trop. alt. 0;0;80.270186;13.0836939;0;0;P01983520;P01983520;Thomson;Tamil Nadu;0;Thomson, G.;<NA>;<NA>;<NA>
Thomson, G;0;Polyalthia;longifolia;0;0;Thomson, G;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Ind. Or. Madras (Cult). Regio. tropica;0;80.270186;13.0836939;0;0;P01988665;P01988665;Thomson;Tamil Nadu;0;Thomson, G.;<NA>;<NA>;<NA>
Thomson, G;0;Polyalthia;suberosa;0;0;Thomson, G;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Ind. Or. Madras. Regio. tropica.;0;80.270186;13.0836939;0;0;P01988715;P01988715;Thomson;Tamil Nadu;0;Thomson, G.;<NA>;<NA>;<NA>
Thorel, Clovis;0;<NA>;indet.;0;0;Thorel;;<NA>;nan;<NA>;01/01/1862 - 31/12/1866;1;1;1862;nan;<NA>;;;;0;Viet Nam;0;Cochinchine;0;;;0;0;P02082333;P02082333;Thorel;;0;Thorel;<NA>;Vietnam;0
Thorel, Clovis;0;Desmos;dinnensis;0;0;Thorel;;<NA>;nan;<NA>;01/01/1862 - 31/12/1866;1;1;1862;nan;<NA>;;;;0;Viet Nam;0;Phuoc-than, Cochinchine;0;105.7946;9.9245;0;0;P02007294;P02007294;Thorel;Hậu Giang;0;Thorel;<NA>;Vietnam;0
Thorel, Clovis;0;Friesodielsia;fornicata;0;0;Thorel;;<NA>;nan;<NA>;01/01/1862 - 31/12/1866;1;1;1862;nan, nan, nan;<NA>;;;;0;Viet Nam;0;Cochinchine. Thu-dau-moth;0;106.502;11.203666666666669;0, 0, 0;0, 0, 0;P01981757, P01981758, P01981760;P01981757, P01981758, P01981760;Thorel;;;;;;
Thorel, Clovis;0;Goniothalamus;gabriacianus;0;0;Thorel;;<NA>;nan;<NA>;01/01/1862 - 31/12/1866;1;1;1862;Kessler, P, Kessler, P, Kessler, P, Kessler, P;01/06/2004 - 30/06/2004;1;6;2004;0;Viet Nam;0;Cochinchine;0;106.502;11.203666666666669;0, 0, 0, 0;0, 0, 0, 0;P01952437, P01952438, P01952439, P01952441;P01952437, P01952438, P01952439, P01952441;Thorel;;;;;;
Thorel, Clovis;0;Goniothalamus;saigonensis;0;0;Thorel;;<NA>;nan;<NA>;01/01/1862 - 31/12/1866;1;1;1862;nan;<NA>;;;;0;Viet Nam;0;Cochinchine;0;;;0;0;P06839264;P06839264;Thorel;;0;Thorel;<NA>;Vietnam;0
Thorel, Clovis;0;Miliusa;velutina;0;0;Thorel;;<NA>;nan;<NA>;01/01/1862 - 31/12/1866;1;1;1862;nan;<NA>;;;;0;Viet Nam;0;Cochinchine. Phuoc-Than;0;106.431;11.007;0;0;P01967656;P01967656;Thorel;Hồ Chí Minh;0;Thorel;<NA>;Vietnam;0
Thorel, Clovis;0;Uvaria;microcarpa;0;0;Thorel;;<NA>;nan;<NA>;01/01/1862 - 31/12/1866;1;1;1862;Meade, C;17/05/1999 - 17/05/1999;17;5;1999;0;Viet Nam;0;Caï-cung, prov. Tay-ninh. Cochinchine;0;106.471;11.598;0;0;P00248279;P00248279;Thorel;Tây Ninh;0;Thorel;Meade, C.;Vietnam;0
Thorel, Clovis;0;Uvaria;dac;0;0;Thorel;;<NA>;nan;<NA>;01/06/1866 - 30/06/1868;1;6;1866;Meade, C;01/10/1999 - 31/10/1999;1;10;1999;0;Cambodge;0;Ang-Cor. Expédition du Mé-Kong.;0;103.8666;13.4125;0;0;P00262233;P00262233;Thorel;Siem Reap;0;Thorel;Meade, C.;Vietnam;0
Thorel, Clovis;0;Artabotrys;intermedius;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;nan, nan, nan, nan, nan;<NA>;;;;0;Thaïlande;0;Nong-Khay, Thailand. Expédition du Mé-Kong;0;105.02423500526315;14.377992905263158;0, 0, 0, 0, 0;0, 0, 0, 0, 0;P01985914, P01985915, P01985916, P01985917, P01985918;P01985914, P01985915, P01985916, P01985917, P01985918;Thorel;;;;;;
Thorel, Clovis;0;Dasymaschalon;macrocalyx;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;Wang, J, nan, nan;01/09/2009 - 30/09/2009;1;9;2009;0;Cambodge;0;Stung Streng. Expédition de Mé-Kong.;0;105.02423500526315;14.377992905263158;0, 0, 0;0, 0, 0;P00451243, P02006278, P02006284;P00451243, P02006278, P02006284;Thorel;;;;;;
Thorel, Clovis;0;Friesodielsia;fornicata;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;nan;<NA>;;;;0;Laos, République démocratique populaire;0;Bassac, Laos. Expédition du Mé-Kong.;0;105.8765804;14.8872885;0;0;P01981759;P01981759;Thorel;Champasak;0;Thorel;<NA>;Vietnam;0
Thorel, Clovis;0;Goniothalamus;tamirensis;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;nan, nan, nan;<NA>;;;;0;Laos, République démocratique populaire;0;Pennangs. Se-don. Expédition du Mé-Kong;0;105.02423500526315;14.377992905263158;0, 0, 0;0, 0, 0;P00732388, P00732389, P00732390;P00732388, P00732389, P00732390;Thorel;;;;;;
Thorel, Clovis;0;Miliusa;fusca;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;nan, nan, nan;<NA>;;;;0;Laos, République démocratique populaire;0;Vien-than, Laos. Expédition du Mé-Kong;0;105.02423500526315;14.377992905263158;0, 0, 0;0, 0, 0;P00160867, P01983557, P01983558;P00160867, P01983557, P01983558;Thorel;;;;;;
Thorel, Clovis;0;Miliusa;thorelii;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;Kessler, P;04/09/1985 - 04/09/1985;4;9;1985;0;Laos, République démocratique populaire;0;de Paklai à Luang Prabang. Expédition du Mé-Kong.;0;101.822;19.19;0;0;P00160897;P00160897;Thorel;;0;Thorel;Kessler, P.;Vietnam;0
Thorel, Clovis;0;Miliusa;velutina;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;nan, nan;<NA>;;;;0;Laos, République démocratique populaire;0;Lakhon. Expédition du Mé-Kong.;0;105.02423500526315;14.377992905263158;0, 0;0, 0;P01967628, P01967629;P01967628, P01967629;Thorel;;;;;;
Thorel, Clovis;0;Mitrephora;thorelii;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;nan, nan;<NA>;;;;0;Cambodge;0;Oudong, Cambodge. Expédition du Mè-Kong.;0;105.02423500526315;14.377992905263158;0, 0;0, 0;P02133062, P02133063;P02133062, P02133063;Thorel;;;;;;
Thorel, Clovis;0;Mitrephora;tomentosa;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;Weerasooriya, AD;01/03/2001 - 31/03/2001;1;3;2001;0;Cambodge;0;Oudong, Cambodge. Expédition du Mé-Kong.;0;104.7400419;11.8210927;0;0;P00133874;P00133874;Thorel;Kampong Speu;0;Thorel;Weerasooriya, A.D.;Vietnam;0
Thorel, Clovis;0;Orophea;hainanensis;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;Kessler, P;14/03/1984 - 14/03/1984;14;3;1984;0;Laos, République démocratique populaire;0;Saniabury, Laos. Expédition du Mé-Kong.;0;101.7059229;19.2653107;0;0;P01967163;P01967163;Thorel;Sainyabuli;0;Thorel;Kessler, P.;Vietnam;0
Thorel, Clovis;0;Orophea;hirsuta;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;Kessler, P;13/01/1986 - 13/01/1986;13;1;1986;0;Laos, République démocratique populaire;0;Laos. Luang-Prabang. Expédition du Mé-Kong.;0;102.138;19.884;0;0;P01967158;P01967158;Thorel;Louangphabang;0;Thorel;Kessler, P.;Vietnam;0
Thorel, Clovis;0;Orophea;polycarpa;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;Kessler, P, Kessler, P, nan;07/02/1986 - 07/02/1986;7;2;1986;0;Cambodge;0;Stung Streng. Expédition du Mé-Kong.;0;105.02423500526315;14.377992905263158;0, 0, 0;0, 0, 0;P01987683, P01987684, P01987666;P01987683, P01987684, P01987666;Thorel;;;;;;
Thorel, Clovis;0;Polyalthia;cerasoides;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;nan;<NA>;;;;0;Laos, République démocratique populaire;0;Luang-Prabang. Expédition du Mé-Kong.;0;102.135898;19.8887438;0;0;P01983187;P01983187;Thorel;Louangphabang;0;Thorel;<NA>;Vietnam;0
Thorel, Clovis;0;Polyalthia;debilis;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;nan, nan, nan;<NA>;;;;0;Laos, République démocratique populaire;0;Ile de Khôn, Laos. Expédition du Mé-Kong.;0;105.02423500526315;14.377992905263158;0, 0, 0;0, 0, 0;P01989049, P01989050, P01989051;P01989049, P01989050, P01989051;Thorel;;;;;;
Thorel, Clovis;0;Polyalthia;evecta;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;nan;<NA>;;;;0;Cambodge;0;Stung Treng Laos;0;106.25;13.75;0;0;P06839283;P06839283;Thorel;Stung Treng;0;Thorel;<NA>;Vietnam;0
Thorel, Clovis;0;Polyalthia;modesta;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;nan;<NA>;;;;0;Laos, République démocratique populaire;0;Expédition du Mé-kong. Kong;0;105.824;14.15;0;0;P01988624;P01988624;Thorel;Champasak;0;Thorel;<NA>;Vietnam;0
Thorel, Clovis;0;Rauwenhoffia;siamensis;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;Kessler, P, Kessler, P, Kessler, P, Kessler, P, Meade, C, Meade, C;01/11/2003 - 30/11/2003;1;11;2003;0;Laos, République démocratique populaire;0;Ile de Khon. Expédition du Mé-Kong.;0;105.02423500526315;14.377992905263158;0, 0, 0, 0, 0, 0;0, 0, 0, 0, 0, 0;P00520754, P00520755, P00520757, P00520758, P00252382, P00252386;P00520754, P00520755, P00520757, P00520758, P00252382, P00252386;Thorel;;;;;;
Thorel, Clovis;0;Rauwenhoffia;sp.;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;Chaowasku, T;14/10/2005 - 14/10/2005;14;10;2005;0;Cambodge;0;Cambodge, Stung Treng. Expédition du Mé-Kong;0;105.9686727;13.5271207;0;0;P00520756;P00520756;Thorel;Stung Treng;0;Thorel;Chaowasku, T.;Vietnam;0
Thorel, Clovis;0;Uvaria;dac;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;Meade, C, Meade, C, Meade, C;01/07/2000 - 31/07/2000;1;7;2000;0;Cambodge;0;Ang cor, Cambodge. Expédition du Mè-Kong.;0;105.02423500526315;14.377992905263158;0, 0, 0;0, 0, 0;P00262230, P00262231, P00262232;P00262230, P00262231, P00262232;Thorel;;;;;;
Thorel, Clovis;0;Uvaria;rufa;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;nan, nan, nan;<NA>;;;;0;Cambodge;0;Stung Streng. Expédition du Mé-Kong.;0;105.02423500526315;14.377992905263158;0, 0, 0;0, 0, 0;P00248392, P00248393, P00248394;P00248392, P00248393, P00248394;Thorel;;;;;;
Thorel, Clovis;0;Uvaria;sp.;0;0;Thorel;;<NA>;nan;<NA>;01/01/1866 - 31/12/1868;1;1;1866;nan;<NA>;;;;0;Cambodge;0;Stung Streng. Expédition du Mé-Kong.;0;105.9686727;13.5271207;0;0;P01964139;P01964139;Thorel;Stung Treng;0;Thorel;<NA>;Vietnam;0
Tixier, Pierre Paul Marie;0;<NA>;indet.;0;0;Tixier, P;;<NA>;nan;<NA>;23/03/1955 - 23/03/1955;23;3;1955;nan;<NA>;;;;0;Laos, République démocratique populaire;0;VT. Laos;0;102.6133707;17.9640988;0;0;P01965466;P01965466;Tixier;Vientiane Prefecture;0;Tixier, P.;<NA>;France, Malaysia, Thailand;0
Tixier, Pierre Paul Marie;0;Desmos;sp.;0;0;Tixier, P;;<NA>;nan;<NA>;30/12/1960 - 30/12/1960;30;12;1960;Kessler, P;04/09/1985 - 04/09/1985;4;9;1985;0;Viet Nam;0;Sud-Vietnam : Blao;0;107.8077;11.548;0;0;P00234122;P00234122;Tixier;Lâm Đồng;0;Tixier, P.;Kessler, P.;France, Malaysia, Thailand;0
Tixier, Pierre Paul Marie;0;Dasymaschalon;sp.;0;0;Tixier, P;;<NA>;nan;<NA>;11/01/1961 - 11/01/1961;11;1;1961;nan;<NA>;;;;0;Viet Nam;0;Sud-Vietnam. Ecole de Blao;0;107.802;11.528;0;0;P00451200;P00451200;Tixier;Lâm Đồng;0;Tixier, P.;<NA>;France, Malaysia, Thailand;0
Varangot;0;Desmos;sp.;0;0;Varangot;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Sri Lanka;0;Ceylan;0;;;0;0;P01753449;P01753449;Varangot;;0;Varangot;<NA>;<NA>;<NA>
Walker;0;Uvaria;semecarpifolia;0;0;Walker;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Sri Lanka;0;Ceylan;0;;;0;0;P00248402;P00248402;Walker;;0;Walker;<NA>;<NA>;<NA>
Wallich;0;Artabotrys;suaveolens;0;0;Wallich;;<NA>;nan;<NA>;01/01/1832 - 31/12/1832;1;1;1832;Jussieu, A de;<NA>;;;;0;Malaisie;0;Pinang.;0;100.256;5.406;0;0;P01986017;P01986017;Wallich;Pulau Pinang;0;Wallich;Jussieu, A. de;<NA>;<NA>
Wallich;0;Dasymaschalon;longiflorum;0;0;Wallich;;<NA>;nan;<NA>;01/01/1832 - 31/12/1832;1;1;1832;nan;<NA>;;;;0;Bangladesh;0;Inde. Sillet.;0;91.8685271;24.89922;0;0;P01952344;P01952344;Wallich;Sylhet;0;Wallich;<NA>;<NA>;<NA>
Wallich;0;Polyalthia;suberosa;0;0;Wallich;;<NA>;nan;<NA>;01/01/1832 - 31/12/1832;1;1;1832;nan;<NA>;;;;0;Bangladesh;0;Inde Sillet;0;91.8685271;24.89922;0;0;P01988685;P01988685;Wallich;Sylhet;0;Wallich;<NA>;<NA>;<NA>
Wallich;0;Guatteria;fasciculata;0;0;Wallich;;<NA>;nan;<NA>;01/01/1837 - 31/12/1837;1;1;1837;Wallich;<NA>;;;;0;Inde;0;Calcutta Jardin Bot.;0;88.29;22.558;0;0;P00732318;P00732318;Wallich;West Bengal;0;Wallich;Wallich;<NA>;<NA>
Wallich;0;Fissistigma;wallichii;0;0;Wallich;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Bangladesh;0;Sillet;0;91.8685271;24.89922;0;0;P00750870;P00750870;Wallich;Sylhet;0;Wallich;<NA>;<NA>;<NA>
Wallich;0;Polyalthia;suberosa;0;0;Wallich;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;H.B.C.;0;88.28887939453126;22.55843718237271;0;0;P01988691;P01988691;Wallich;West Bengal;0;Wallich;<NA>;<NA>;<NA>
Weiss, Emanuel;0;Desmos;chinensis;0;0;Weiss, E;;<NA>;nan;<NA>;22/12/1865 - 22/12/1865;22;12;1865;Wun, NK;01/01/2010 - 31/12/2010;1;1;2010;0;Chine;0;Hong-Kong. Happy Valley.;0;114.19;22.262;0;0;P00234182;P00234182;Weiss;Hong Kong(香港);0;Weiss, E.;Ng Kwok Wun;China, Japan, Philippines, Singapore;0
Weiss, Emanuel;0;Artabotrys;hongkongensis;0;0;Weiss, E;;<NA>;nan;<NA>;03/06/1865 - 03/06/1865;3;6;1865;nan;<NA>;;;;0;Chine;0;In vallibus. Victoria-Peak. Hong-Kong;0;114.1454573;22.2760386;0;0;P01985931;P01985931;Weiss;Hong Kong(香港);0;Weiss, E.;<NA>;China, Japan, Philippines, Singapore;0
Weiss, Emanuel;0;Desmos;chinensis;0;0;Weiss, E;;<NA>;nan;<NA>;07/06/1869 - 07/06/1869;7;6;1869;Wun, NK;01/01/2010 - 31/12/2010;1;1;2010;0;Chine;0;Happy Valley. Hong-Kong.;0;114.19;22.262;0;0;P00234181;P00234181;Weiss;Hong Kong(香港);0;Weiss, E.;Ng Kwok Wun;China, Japan, Philippines, Singapore;0
Whitford, Harry Nichols;0;Uvaria;ovalifolia;0;0;Whitford, HN;;<NA>;nan;<NA>;01/09/1912 - 30/09/1912;1;9;1912;nan;<NA>;;;;0;Philippines;0;Philippines. Mt. Maquiling, Province of Laguna, Luzon.;0;121.19840812578333;14.132530088770137;0;0;P00248499;P00248499;Whitford;Laguna;0;Whitford, H.N.;<NA>;Brazil, Philippines, United States of America;0
Wight;0;Polyalthia;longifolia;0;0;Wight;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;<NA>;0;Peninsula Ind. orientalis.;0;;;0;0;P01988664;P01988664;Wight;;0;Wight;<NA>;<NA>;<NA>
Wright, C;0;Uvaria;cordata;0;0;Wright, C;;<NA>;nan;<NA>;01/01/1853 - 31/12/1856;1;1;1853;nan;<NA>;;;;0;Chine;0;Hong Kong;0;114.1628;22.2793;0;0;P00248176;P00248176;Wright;Hong Kong(香港);0;Wright, C.;<NA>;<NA>;<NA>
Zollinger, Heinrich;0;Annona;asiatica;0;0;Zollinger;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Indonésie;0;Java;0;;;0;0;P01989356;P01989356;Zollinger;;0;Zollinger;<NA>;Indonesia;http://en.wikipedia.org/wiki/Heinrich_Zollinger
Zollinger, Heinrich;0;Desmos;chinensis;0;0;Zollinger, H;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Indonésie;0;Iter javanicum secundum.;0;;;0;0;P01753510;P01753510;Zollinger;;0;Zollinger, H.;<NA>;Indonesia;http://en.wikipedia.org/wiki/Heinrich_Zollinger
Zollinger, Heinrich;0;Marsypopetalum;sp.;0;0;Zollinger;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;0;Indonésie;0;Planta Javanica;0;;;0;0;P00404559;P00404559;Zollinger;;0;Zollinger;Kessler, P.;Indonesia;http://en.wikipedia.org/wiki/Heinrich_Zollinger
