;scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby;to_check;to_check_det
98;Popowia pisocarpa (Blume) Endl.;Popowia;ID;South Kalimantan, Pulau Sebuku east of Pulau Laut, Daeng Setuju disturbed forest.;-3.516667;116.35;Ambriansyah;Ambriansyah AA 2426 ;29;4;2001;Ambriansyah;<NA>;<NA>;Botany;L.4407680;0;0;0;Ambriansyah;;0;;;;0;0;0;L4407680;2426;pisocarpa;Ambriansyah;Ambriansyah;Ambriansyah;
99;Mitrella Miq.;Mitrella;ID;Central Kalimantan, Nyaru Menteng Arboretum.;-2.033333;113.783333;Sidiyasa, K;"Sidiyasa, K; Arifin, Z; Abadi, F  2445 ";15;1;2001;Kessler PJA;<NA>;<NA>;Botany;L.4407402;0;0;0;Sidiyasa;;0;;;;0;0;0;L4407402;2445;;"Sidiyasa K; Arifin Z; Abadi F";Kessler PJA;Sidiyasa, K;
100;Marsypopetalum Scheff.;Marsypopetalum;ID;Gunung Meratus PT. ITCI Balikpapan seberang.;-1.816667;115.733333;Ambriansyah;Ambriansyah AA 2510 ;1;3;2002;<NA>;<NA>;<NA>;Botany;L.4406214;0;0;0;Ambriansyah;;0;;;;0;0;0;L4406214;2510;;Ambriansyah;<NA>;Ambriansyah;
106;Xylopia caudata Hook.f. & Thomson;Xylopia;ID;Sumatra, Upper Riauw, Pakanbaru, Tenajan R.;0.533333;101.45;Soepadmo, E;Soepadmo, E  112 ;19;8;1960;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370465;0;0;0;Soepadmo;;0;;;;0;0;0;L4370465;112;caudata;Soepadmo E;"Johnson DM; Murray NA";Soepadmo, E;"; Murray NA"
107;Xylopia caudata Hook.f. & Thomson;Xylopia;ID;Bangka G. Maras;-2.25;106.0;Kostermans, AJGH;"Kostermans, AJGH; Anta  1371 ";27;10;1949;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370464;0;0;0;Kostermans;;0;;;;0;0;0;L4370464;1371;caudata;"Kostermans AJGH; Anta";"Johnson DM; Murray NA";Kostermans, AJGH;"; Murray NA"
108;Monocarpia kalimantanensis Kessler;Monocarpia;ID;Indonesia, Borneo, Kalimantan Timur, Semoi raod Km 5 from Wanariset, Inhutani area.;-0.983333;116.933333;Arbainsyah;Arbainsyah AA 2029 ;26;9;1996;Mols JB;1999-08-01T00:00:00;<NA>;Botany;L.4405531;0;0;0;Arbainsyah;;0;1;8;1999;0;0;0;L4405531;2029;kalimantanensis;Arbainsyah;Mols JB;Arbainsyah;
109;Xylopia ngii D.M.Johnson & N.A.Murray;Xylopia;ID;East Kutei, Loa Djanan region along road Balikpapan, Samarinda;-0.5;117.15;Kostermans, AJGH;Kostermans, AJGH  10205 ;15;3;1955;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370496;0;0;0;Kostermans;;0;;;;0;0;0;L4370496;10205;ngii;Kostermans AJGH;"Johnson DM; Murray NA";Kostermans, AJGH;"; Murray NA"
110;Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;ID;Bangka, Lobok-besar, G. Pading;-2.6;106.55;Kostermans, AJGH;"Kostermans, AJGH; Anta  1012 ";30;9;1949;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370500;0;0;0;Kostermans;;0;;;;0;0;0;L4370500;1012;heterotricha;"Kostermans AJGH; Anta";"Johnson DM; Murray NA";Kostermans, AJGH;"; Murray NA"
111;Monocarpia kalimantanensis Kessler;Monocarpia;ID;Indonesia, Borneo, Kalimantan Timur, Semoi raod Km 5 from Wanariset, Inhutani area.;-0.983333;116.933333;Arbainsyah;Arbainsyah AA 2029 ;26;9;1996;Mols JB;1999-08-01T00:00:00;<NA>;Botany;L.4405532;0;0;0;Arbainsyah;;0;1;8;1999;0;0;0;L4405532;2029;kalimantanensis;Arbainsyah;Mols JB;Arbainsyah;
112;Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;ID;ZO afd. v. Borneo, West Kutei;0.0;116.5;ZZZ_THIS_NAME_FAILED;Neth. Ind. For. Service bb 16521 ;20;3;1932;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370524;0;0;0;Neth;;0;;;;0;0;0;L4370524;16521;heterotricha;Neth. Ind. For. Service;"Johnson DM; Murray NA";nan;"; Murray NA"
113;Xylopia caudata Hook.f. & Thomson;Xylopia;ID;Indonesia, Borneo, Kalimantan Barat, Bukit Raya;-0.666667;112.783333;Nooteboom, HP;Nooteboom, HP  4983 ;6;11;1983;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370458;0;0;0;Nooteboom;;0;;;;0;0;0;L4370458;4983;caudata;Nooteboom HP;"Johnson DM; Murray NA";Nooteboom, HP;"; Murray NA"
114;Xylopia ngii D.M.Johnson & N.A.Murray;Xylopia;ID;<NA>;0.25;110.25;Jong, W de;Jong, W de  439 ;10;8;1993;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370495;0;0;0;Jong;;0;;;;0;0;0;L4370495;439;ngii;Jong W de;"Johnson DM; Murray NA";Jong, W de;"; Murray NA"
115;Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;ID;Archipel. Ind. Billiton.;-2.833333;107.916667;Rossum, HIP van;Rossum, HIP van  46 ;;;;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370543;0;0;0;Rossum;;0;;;;0;0;0;L4370543;46;heterotricha;Rossum HIP van;"Johnson DM; Murray NA";Rossum, HIP van;"; Murray NA"
116;Marsypopetalum pallidum (Blume) Backer;Marsypopetalum;ID;Roempin, G. Moenarah.;-6.453056;106.627778;Saimoendt;Saimoendt  5 ;16;12;1926;Johnson DM;<NA>;<NA>;Botany;L.4370562;0;0;0;Saimoendt;;0;;;;0;0;0;L4370562;5;pallidum;Saimoendt;Johnson DM;Saimoendt;
117;Xylopia caudata Hook.f. & Thomson;Xylopia;ID;Riouw en Ond Lingga;-0.2;104.616667;Boschproefstation;Boschproefstation bb 17174 ;14;11;1932;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370463;0;0;0;Boschproefstation;;0;;;;0;0;0;L4370463;17174;caudata;Boschproefstation;"Johnson DM; Murray NA";Boschproefstation;"; Murray NA"
118;Alphonsea teysmannii Boerl.;Alphonsea;ID;Indonesia, Kebun Raya Bogor, W Java;-6.583333;106.783333;Balgooy, MMJ van;"Balgooy, MMJ van; Setten, AK van  5648 ";4;7;1986;<NA>;<NA>;<NA>;Botany;L  0298563;0;0;0;Balgooy;;0;;;;0;0;0;L0298563;5648;elliptica;"Balgooy MMJ van; Setten AK van";<NA>;Balgooy, MMJ van;
119;Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;ID;Bangka, Lobok Besar;-2.6;106.55;Andong;"Andong; Kostermans, AJGH bb 34048 ";14;9;1949;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370468;0;0;0;Andong;;0;;;;0;0;0;L4370468;34048;heterotricha;"Andong; Kostermans AJGH";"Johnson DM; Murray NA";Andong;"; Murray NA"
120;Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;ID;Bangka, Lobok Besar;-2.6;106.55;Andong;"Andong; Kostermans, AJGH bb 34048 ";14;9;1949;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370469;0;0;0;Andong;;0;;;;0;0;0;L4370469;34048;heterotricha;"Andong; Kostermans AJGH";"Johnson DM; Murray NA";Andong;"; Murray NA"
121;Xylopia caudata Hook.f. & Thomson;Xylopia;ID;Bangka, G. Maras;-5.006;119.5727;Kostermans, AJGH;"Kostermans, AJGH; Anta  1312 ";26;10;1949;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370462;0;0;0;Kostermans;;0;;;;0;0;0;L4370462;1312;caudata;"Kostermans AJGH; Anta";"Johnson DM; Murray NA";Kostermans, AJGH;"; Murray NA"
122;Xylopia ngii D.M.Johnson & N.A.Murray;Xylopia;ID;Wester afd. v. Borneo, Melawi, B. Oeloe, Bora-sepan;0.083333;111.483333;Boschproefstation;Boschproefstation bb 29037 ;23;7;1939;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370492;0;0;0;Boschproefstation;;0;;;;0;0;0;L4370492;29037;ngii;Boschproefstation;"Johnson DM; Murray NA";Boschproefstation;"; Murray NA"
123;Monocarpia kalimantanensis Kessler;Monocarpia;ID;Indonesia, Borneo, Kalimantan Timur, Semoi raod Km 5 from Wanariset, Inhutani area.;-0.983333;116.933333;Arbainsyah;Arbainsyah AA 2029 ;26;9;1996;Mols JB;1999-08-01T00:00:00;<NA>;Botany;L.4405530;0;0;0;Arbainsyah;;0;1;8;1999;0;0;0;L4405530;2029;kalimantanensis;Arbainsyah;Mols JB;Arbainsyah;
124;Xylopia sumatrana (Miq.) D.M.Johnson & N.A.Murray;Unona;ID;"Climbing Gunung Bandahara; c. 6km NE of kampung Seldok (Alas Valley), c. 25 km N of Kutatjane.";4.410556;97.670833;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15599 ";20;3;1975;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370456;0;0;0;Wilde;;0;;;;0;0;0;L4370456;15599;sumatrana;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Johnson DM; Murray NA";Wilde, WJJO de;"; Murray NA"
125;Xylopia sumatrana (Miq.) D.M.Johnson & N.A.Murray;Unona;ID;Borneo, Sanggouw;1.133333;109.6;Hallier, JG;Hallier, JG  881 ;1;1;1893;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370519;0;0;0;Hallier;;0;;;;0;0;0;L4370519;881;sumatrana;Hallier JG;"Johnson DM; Murray NA";Hallier, JG;"; Murray NA"
126;Alphonsea Hook.f. & Thomson;Alphonsea;ID;C. Sulawesi, SE of Bampres, NE of Tongoa;-1.166667;120.166667;Johansson, JT;"Johansson, JT; Nybom, H; Riebe, S JNR 400 ";16;3;1981;Kessler PJA;1995-06-01T00:00:00;<NA>;Botany;L  0298541;0;0;0;Johansson;;0;1;6;1995;0;0;0;L0298541;400;;"Johansson JT; Nybom H; Riebe S";Kessler PJA;Johansson, JT;
127;Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;ID;Archipel. Ind. Billiton.;-2.833333;107.916667;Rossum, HIP van;Rossum, HIP van  46 ;;;;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370534;0;0;0;Rossum;;0;;;;0;0;0;L4370534;46;heterotricha;Rossum HIP van;"Johnson DM; Murray NA";Rossum, HIP van;"; Murray NA"
128;Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;ID;Sumatra, Palembang, Rawas;-2.7;103.4;Dumas, JM;Dumas, JM  1527 ;27;4;1917;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370538;0;0;0;Dumas;;0;;;;0;0;0;L4370538;1527;heterotricha;Dumas JM;"Johnson DM; Murray NA";Dumas, JM;"; Murray NA"
129;Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;ID;Borneo, Kalteng. Samba. 1994-1995 cutting blocks of PT Handiyani.;-0.716667;112.833333;Jarvie, JK;"Jarvie, JK; Ruskandi, A  5229 ";24;1;1995;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370523;0;0;0;Jarvie;;0;;;;0;0;0;L4370523;5229;heterotricha;"Jarvie JK; Ruskandi A";"Johnson DM; Murray NA";Jarvie, JK;"; Murray NA"
130;Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;ID;Archipel. Ind. Sumatra Res. Palembang ond. afd. Lematang Ilir.;-3.75;103.75;Unknown;Unknown F 971 ;8;9;1924;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370539;0;0;0;Unknown;;0;;;;0;0;0;L4370539;971;heterotricha;Unknown;"Johnson DM; Murray NA";Unknown;"; Murray NA"
131;Uvaria grandiflora Roxb. ex Hornem.;Uvaria;ID;Rawa Aopa Watumohai National Park. Hutan Pendidikan, Blok Lanuwulu/Tatangge, Konawe Selatan District.;-4.471787;121.985328;Widjaja, EA;"Widjaja, EA; Megawati; Hamzah; Wahyudi Santoso EAW 9664 ";21;4;2011;Megawati;2011-07-07T00:00:00;<NA>;Botany;L.4403692;0;0;0;Widjaja;;0;7;7;2011;0;0;0;L4403692;9664;grandiflora;"Widjaja EA; Megawati; Hamzah; Wahyudi Santoso";Megawati;Widjaja, EA;
132;Xylopia sumatrana (Miq.) D.M.Johnson & N.A.Murray;Unona;ID;"Climbing Gunung Bandahara; c. 6km NE of kampung Seldok (Alas Valley), c. 25 km N of Kutatjane.";4.410556;97.670833;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15599 ";20;3;1975;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370455;0;0;0;Wilde;;0;;;;0;0;0;L4370455;15599;sumatrana;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Johnson DM; Murray NA";Wilde, WJJO de;"; Murray NA"
133;Xylopia sumatrana (Miq.) D.M.Johnson & N.A.Murray;Unona;ID;Sumatra eil: Simaloer;2.583333;96.083333;Achmad;Achmad  619 ;13;9;1918;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.4370448;0;0;0;Achmad;;0;;;;0;0;0;L4370448;619;sumatrana;Achmad;"Johnson DM; Murray NA";Achmad;"; Murray NA"
134;Drepananthus havilandii (Boerl.) Survesw. & R.M.K.Saunders;Drepananthus;ID;"headwaters of S. Kahayan; 5 km S of Tumbang Sian loggin camp; Sikatan Wana Raya logging concession.";-0.583333;113.416667;Burley, JS;"Burley, JS; Turkirin; et al.  865 ";2;5;1988;Johnson DM;<NA>;<NA>;Botany;L.4370557;0;0;0;Burley;;0;;;;0;0;0;L4370557;865;havilandii;"Burley JS; Turkirin; et al.";Johnson DM;Burley, JS;
135;Huberantha rumphii (Blume ex Hensch.) Chaowasku;Hubera;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2993;0;0;0;;;0;;;;0;0;0;KR2993;nan;rumphii;<NA>;Katja Rembold;nan;
136;Popowia pisocarpa K.Schum.;Popowia;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2398;0;0;0;;;0;;;;0;0;0;KR2398;nan;pisocarpa;<NA>;Katja Rembold;nan;
137;Annonaceae;<NA>;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR1925;0;0;0;;;0;;;;0;0;0;KR1925;nan;;<NA>;Katja Rembold;nan;
138;Uvaria excelsa (Hook.f. & Thomson) King;Uvaria;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR1506;0;0;0;;;0;;;;0;0;0;KR1506;nan;excelsa;<NA>;Katja Rembold;nan;
139;Annonaceae;<NA>;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2035;0;0;0;;;0;;;;0;0;0;KR2035;nan;;<NA>;Katja Rembold;nan;
140;Annonaceae;<NA>;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR1465;0;0;0;;;0;;;;0;0;0;KR1465;nan;;<NA>;Katja Rembold;nan;
141;Orophea corymbosa (Blume) Miq.;Orophea;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2855;0;0;0;;;0;;;;0;0;0;KR2855;nan;corymbosa;<NA>;Katja Rembold;nan;
142;Uvaria lobbiana Hook.f. & Thomson;Uvaria;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2473;0;0;0;;;0;;;;0;0;0;KR2473;nan;lobbiana;<NA>;Katja Rembold;nan;
143;Polyalthia microtus Miq.;Polyalthia;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2351;0;0;0;;;0;;;;0;0;0;KR2351;nan;microtus;<NA>;Katja Rembold;nan;
144;Xylopia malayana Hook.f. & Thomson;Xylopia;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR0893;0;0;0;;;0;;;;0;0;0;KR0893;nan;malayana;<NA>;Katja Rembold;nan;
145;Uvaria excelsa (Hook.f. & Thomson) King;Uvaria;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR0939;0;0;0;;;0;;;;0;0;0;KR0939;nan;excelsa;<NA>;Katja Rembold;nan;
146;Neo-Uvaria acuminatissima (Miq.) Airy Shaw;Neo-Uvaria;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2335;0;0;0;;;0;;;;0;0;0;KR2335;nan;acuminatissima;<NA>;Katja Rembold;nan;
147;Annonaceae;<NA>;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2096;0;0;0;;;0;;;;0;0;0;KR2096;nan;;<NA>;Katja Rembold;nan;
148;Friesodielsia borneensis (Miq.) Steenis;Friesodielsia;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR3114;0;0;0;;;0;;;;0;0;0;KR3114;nan;borneensis;<NA>;Katja Rembold;nan;
149;Friesodielsia borneensis (Miq.) Steenis;Friesodielsia;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR3113;0;0;0;;;0;;;;0;0;0;KR3113;nan;borneensis;<NA>;Katja Rembold;nan;
150;Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR1969;0;0;0;;;0;;;;0;0;0;KR1969;nan;macrophyllus;<NA>;Katja Rembold;nan;
151;Annonaceae;<NA>;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2354;0;0;0;;;0;;;;0;0;0;KR2354;nan;;<NA>;Katja Rembold;nan;
152;Goniothalamus costulatus Miq.;Goniothalamus;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR1680;0;0;0;;;0;;;;0;0;0;KR1680;nan;costulatus;<NA>;Katja Rembold;nan;
153;Uvaria hirsuta Jack;Uvaria;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR1536;0;0;0;;;0;;;;0;0;0;KR1536;nan;hirsuta;<NA>;Katja Rembold;nan;
154;Annonaceae;<NA>;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR1926;0;0;0;;;0;;;;0;0;0;KR1926;nan;;<NA>;Katja Rembold;nan;
155;Annonaceae;<NA>;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2368;0;0;0;;;0;;;;0;0;0;KR2368;nan;;<NA>;Katja Rembold;nan;
156;Pyramidanthe Miq.;Pyramidanthe;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR1771;0;0;0;;;0;;;;0;0;0;KR1771;nan;;<NA>;Katja Rembold;nan;
157;Uvaria hirsuta Jack;Uvaria;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2094;0;0;0;;;0;;;;0;0;0;KR2094;nan;hirsuta;<NA>;Katja Rembold;nan;
158;Polyalthia obliqua Hook.f. & Thomson;Polyalthia;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2851;0;0;0;;;0;;;;0;0;0;KR2851;nan;obliqua;<NA>;Katja Rembold;nan;
159;Annonaceae;<NA>;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2355;0;0;0;;;0;;;;0;0;0;KR2355;nan;;<NA>;Katja Rembold;nan;
160;Xylopia malayana Hook.f. & Thomson;Xylopia;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR0904;0;0;0;;;0;;;;0;0;0;KR0904;nan;malayana;<NA>;Katja Rembold;nan;
161;Annonaceae;<NA>;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2677;0;0;0;;;0;;;;0;0;0;KR2677;nan;;<NA>;Katja Rembold;nan;
162;Pyramidanthe Miq.;Pyramidanthe;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2145;0;0;0;;;0;;;;0;0;0;KR2145;nan;;<NA>;Katja Rembold;nan;
163;Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR1101;0;0;0;;;0;;;;0;0;0;KR1101;nan;macrophyllus;<NA>;Katja Rembold;nan;
164;Phaeanthus splendens Miq.;Phaeanthus;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2499;0;0;0;;;0;;;;0;0;0;KR2499;nan;splendens;<NA>;Katja Rembold;nan;
165;Annonaceae;<NA>;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2860;0;0;0;;;0;;;;0;0;0;KR2860;nan;;<NA>;Katja Rembold;nan;
166;Orophea corymbosa (Blume) Miq.;Orophea;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2856;0;0;0;;;0;;;;0;0;0;KR2856;nan;corymbosa;<NA>;Katja Rembold;nan;
167;Drepananthus ramuliflorus Maingay ex Hook.f. & Thomson;Drepananthus;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR1087;0;0;0;;;0;;;;0;0;0;KR1087;nan;ramuliflorus;<NA>;Katja Rembold;nan;
168;Neo-Uvaria acuminatissima (Miq.) Airy Shaw;Neo-Uvaria;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2336;0;0;0;;;0;;;;0;0;0;KR2336;nan;acuminatissima;<NA>;Katja Rembold;nan;
169;Drepananthus ramuliflorus Maingay ex Hook.f. & Thomson;Drepananthus;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR3037;0;0;0;;;0;;;;0;0;0;KR3037;nan;ramuliflorus;<NA>;Katja Rembold;nan;
170;Polyalthia microtus Miq.;Polyalthia;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2352;0;0;0;;;0;;;;0;0;0;KR2352;nan;microtus;<NA>;Katja Rembold;nan;
171;Artabotrys hexapetalus (L.f.) Bhandari;Artabotrys;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2944;0;0;0;;;0;;;;0;0;0;KR2944;nan;hexapetalus;<NA>;Katja Rembold;nan;
172;Cyathocalyx sumatranus Scheff.;Cyathocalyx;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2866;0;0;0;;;0;;;;0;0;0;KR2866;nan;sumatranus;<NA>;Katja Rembold;nan;
173;Annonaceae;<NA>;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR0658;0;0;0;;;0;;;;0;0;0;KR0658;nan;;<NA>;Katja Rembold;nan;
174;Annonaceae;<NA>;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR0684;0;0;0;;;0;;;;0;0;0;KR0684;nan;;<NA>;Katja Rembold;nan;
175;Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR2392;0;0;0;;;0;;;;0;0;0;KR2392;nan;macrophylla;<NA>;Katja Rembold;nan;
176;Popowia pisocarpa K.Schum.;Popowia;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR1797;0;0;0;;;0;;;;0;0;0;KR1797;nan;pisocarpa;<NA>;Katja Rembold;nan;
177;Annonaceae;<NA>;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR1120;0;0;0;;;0;;;;0;0;0;KR1120;nan;;<NA>;Katja Rembold;nan;
178;Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Jambi, Bukit Duabelas National Park;-1.85;102.650002;ZZZ_THIS_NAME_FAILED;;;;;Katja Rembold;<NA>;<NA>;<NA>;KR1968;0;0;0;;;0;;;;0;0;0;KR1968;nan;macrophyllus;<NA>;Katja Rembold;nan;
